,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PHOENIX_ACTION,MINNESOTA_SCORE,PHOENIX_SCORE
384,4,6:12.0,,T. Chandler enters the game for A. Len,94,93
385,4,6:05.0,Shooting foul by T. Chandler (drawn by A. Wiggins),,94,93
386,4,6:05.0,A. Wiggins makes free throw 1 of 2,,95,93
387,4,6:05.0,A. Wiggins makes free throw 2 of 2,,96,93
388,4,5:45.0,,D. Booker makes 3-pt jump shot from 25 ft,96,96
389,4,5:25.0,Shooting foul by D. Booker (drawn by R. Rubio),,96,96
390,4,5:25.0,R. Rubio makes free throw 1 of 2,,97,96
391,4,5:25.0,R. Rubio makes free throw 2 of 2,,98,96
392,4,5:13.0,,Shooting block foul by G. Dieng (drawn by T. Chandler),98,96
393,4,5:13.0,,T. Chandler makes free throw 1 of 2,98,97
394,4,5:13.0,,T. Chandler makes free throw 2 of 2,98,98
395,4,4:59.0,A. Wiggins misses 2-pt jump shot from 11 ft,,98,98
396,4,4:59.0,,Defensive rebound by P. Tucker,98,98
397,4,4:44.0,,E. Bledsoe misses 2-pt layup from 2 ft,98,98
398,4,4:42.0,Defensive rebound by K. Towns,,98,98
399,4,4:34.0,G. Dieng makes 2-pt jump shot from 20 ft (assist by R. Rubio),,100,98
400,4,4:12.0,,Turnover by D. Booker (lost ball; steal by G. Dieng),100,98
401,4,4:05.0,A. Wiggins makes 2-pt layup from 3 ft,,102,98
402,4,4:05.0,,Phoenix full timeout,102,98
403,4,4:05.0,,T. Warren enters the game for B. Knight,102,98
404,4,3:54.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),102,101
405,4,3:37.0,Shooting foul by T. Chandler (drawn by A. Wiggins),,102,101
406,4,3:37.0,A. Wiggins makes free throw 1 of 2,,103,101
407,4,3:37.0,A. Wiggins makes free throw 2 of 2,,104,101
408,4,3:31.0,,Shooting foul by R. Rubio (drawn by E. Bledsoe),104,101
409,4,3:31.0,,E. Bledsoe makes free throw 1 of 3,104,102
410,4,3:31.0,,E. Bledsoe makes free throw 2 of 3,104,103
411,4,3:31.0,,E. Bledsoe makes free throw 3 of 3,104,104
412,4,3:13.0,A. Wiggins misses 2-pt jump shot from 19 ft,,104,104
413,4,3:12.0,Offensive rebound by G. Dieng,,104,104
414,4,3:12.0,Turnover by G. Dieng (traveling),,104,104
415,4,2:52.0,,E. Bledsoe misses 2-pt jump shot from 8 ft,104,104
416,4,2:52.0,Defensive rebound by K. Towns,,104,104
417,4,2:30.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by Z. LaVine),,107,104
418,4,2:12.0,,P. Tucker misses 2-pt hook shot from 3 ft,107,104
419,4,2:10.0,,Offensive rebound by T. Chandler,107,104
420,4,2:10.0,,T. Chandler makes 2-pt layup from 1 ft,107,106
421,4,1:45.0,G. Dieng makes 2-pt jump shot from 19 ft (assist by R. Rubio),,109,106
422,4,1:34.0,,Turnover by D. Booker (traveling),109,106
423,4,1:34.0,Minnesota full timeout,,109,106
424,4,1:15.0,Z. LaVine misses 3-pt jump shot from 26 ft,,109,106
425,4,1:14.0,,Defensive rebound by P. Tucker,109,106
426,4,1:05.0,,E. Bledsoe makes 2-pt jump shot from 3 ft,109,108
427,4,1:05.0,,Shooting block foul by K. Towns (drawn by E. Bledsoe),109,108
428,4,1:05.0,,E. Bledsoe makes free throw 1 of 1,109,109
429,4,0:49.0,Turnover by R. Rubio (traveling),,109,109
430,4,0:34.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,109,109
431,4,0:34.0,Defensive rebound by K. Towns,,109,109
432,4,0:12.0,Shooting foul by T. Chandler (drawn by A. Wiggins),,109,109
433,4,0:12.0,A. Wiggins misses free throw 1 of 2,,109,109
434,4,0:12.0,Offensive rebound by Team,,109,109
435,4,0:12.0,,A. Len enters the game for D. Booker,109,109
436,4,0:12.0,,D. Booker enters the game for A. Len,110,109
437,4,0:12.0,A. Wiggins makes free throw 2 of 2,,110,109
438,4,0:12.0,,Phoenix full timeout,110,109
439,4,0:06.0,,Shooting foul by K. Towns (drawn by P. Tucker),110,109
440,4,0:06.0,,P. Tucker makes free throw 1 of 2,110,110
441,4,0:06.0,,P. Tucker makes free throw 2 of 2,110,111
442,4,0:06.0,Minnesota full timeout,,110,111
443,4,0:01.0,A. Wiggins makes 2-pt jump shot from 18 ft,,112,111
