,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
314,3,2:29.0,,N. Vučević misses 3-pt jump shot from 26 ft,71,85
315,3,2:28.0,Defensive rebound by W. Ellington,,71,85
316,3,2:20.0,J. Richardson misses 3-pt jump shot from 22 ft,,71,85
317,3,2:20.0,,Defensive rebound by D. Augustin,71,85
318,3,2:10.0,,Turnover by A. Gordon (lost ball; steal by J. Johnson),71,85
319,3,1:54.0,Turnover by J. Richardson (traveling),,71,85
320,3,1:54.0,,B. Biyombo enters the game for A. Gordon,71,85
321,3,1:54.0,,J. Green enters the game for N. Vučević,71,85
322,3,1:54.0,,C. Watson enters the game for E. Fournier,71,85
323,3,1:34.0,,J. Green misses 2-pt jump shot from 20 ft,71,85
324,3,1:34.0,Defensive rebound by T. Johnson,,71,85
325,3,1:25.0,H. Whiteside misses 2-pt jump shot from 12 ft,,71,85
326,3,1:24.0,,Defensive rebound by J. Green,71,85
327,3,1:01.0,,D. Augustin misses 2-pt jump shot from 9 ft,71,85
328,3,1:00.0,,Offensive rebound by D. Augustin,71,85
329,3,1:00.0,,D. Augustin misses 2-pt layup from 3 ft (block by T. Johnson),71,85
330,3,0:59.0,,Offensive rebound by B. Biyombo,71,85
331,3,0:56.0,,B. Biyombo misses 2-pt hook shot from 7 ft,71,85
332,3,0:54.0,Defensive rebound by T. Johnson,,71,85
333,3,0:43.0,H. Whiteside makes 2-pt hook shot from 6 ft,,73,85
334,3,0:20.0,,Turnover by J. Green (lost ball; steal by T. Johnson),73,85
335,3,0:13.0,T. Johnson misses 2-pt jump shot from 7 ft,,73,85
336,3,0:13.0,,Defensive rebound by M. Hezonja,73,85
337,3,0:00.0,,C. Watson misses 2-pt jump shot from 20 ft,73,85
338,3,0:00.0,,Offensive rebound by Team,73,85
339,4,11:43.0,Shooting foul by B. Biyombo (drawn by H. Whiteside),,73,85
340,4,11:43.0,H. Whiteside makes free throw 1 of 2,,74,85
341,4,11:43.0,H. Whiteside makes free throw 2 of 2,,75,85
342,4,11:27.0,,D. Augustin makes 3-pt jump shot from 25 ft (assist by C. Watson),75,88
343,4,11:11.0,W. Ellington makes 2-pt jump shot from 18 ft (assist by J. Johnson),,77,88
344,4,10:56.0,,M. Hezonja misses 2-pt dunk at rim (block by J. Johnson),77,88
345,4,10:55.0,Defensive rebound by J. Richardson,,77,88
346,4,10:45.0,J. Johnson misses 2-pt jump shot from 20 ft,,77,88
347,4,10:43.0,,Defensive rebound by C. Watson,77,88
348,4,10:35.0,,C. Watson misses 2-pt jump shot from 21 ft,77,88
349,4,10:34.0,Defensive rebound by H. Whiteside,,77,88
350,4,10:28.0,Turnover by W. Ellington (bad pass),,77,88
351,4,10:12.0,,D. Augustin makes 3-pt jump shot from 25 ft (assist by C. Watson),77,91
352,4,9:54.0,W. Ellington makes 2-pt jump shot from 17 ft (assist by T. Johnson),,79,91
353,4,9:30.0,,J. Green makes 2-pt jump shot from 9 ft,79,93
354,4,9:07.0,J. Johnson misses 3-pt jump shot from 26 ft,,79,93
355,4,9:06.0,,Defensive rebound by B. Biyombo,79,93
356,4,9:00.0,,J. Green makes 2-pt layup from 2 ft (assist by D. Augustin),79,95
357,4,9:00.0,Miami full timeout,,79,95
358,4,9:00.0,G. Dragić enters the game for T. Johnson,,79,95
359,4,9:00.0,,T. Ross enters the game for C. Watson,79,95
360,4,8:47.0,W. Ellington misses 3-pt jump shot from 25 ft,,79,95
361,4,8:46.0,,Defensive rebound by M. Hezonja,79,95
362,4,8:32.0,,M. Hezonja misses 2-pt jump shot from 19 ft,79,95
363,4,8:32.0,Defensive rebound by J. Johnson,,79,95
364,4,8:23.0,J. Johnson makes 2-pt jump shot from 8 ft,,81,95
365,4,8:05.0,,D. Augustin misses 3-pt jump shot from 24 ft,81,95
366,4,8:05.0,Defensive rebound by H. Whiteside,,81,95
367,4,7:58.0,W. Ellington misses 3-pt jump shot from 24 ft,,81,95
368,4,7:57.0,Offensive rebound by G. Dragić,,81,95
369,4,7:53.0,G. Dragić misses 3-pt jump shot from 24 ft,,81,95
370,4,7:53.0,,Defensive rebound by T. Ross,81,95
371,4,7:39.0,,B. Biyombo misses 2-pt layup from 2 ft,81,95
372,4,7:39.0,Defensive rebound by H. Whiteside,,81,95
373,4,7:31.0,H. Whiteside misses 2-pt jump shot from 21 ft,,81,95
374,4,7:29.0,,Defensive rebound by M. Hezonja,81,95
375,4,7:08.0,,T. Ross misses 2-pt jump shot from 10 ft,81,95
376,4,7:08.0,Defensive rebound by J. Richardson,,81,95
377,4,7:00.0,G. Dragić makes 2-pt layup from 2 ft,,83,95
378,4,7:00.0,,Orlando full timeout,83,95
379,4,7:00.0,L. Babbitt enters the game for J. Johnson,,83,95
380,4,7:00.0,,E. Fournier enters the game for M. Hezonja,83,95
381,4,7:00.0,,N. Vučević enters the game for J. Green,83,95
382,4,7:00.0,,A. Gordon enters the game for B. Biyombo,83,95
383,4,6:36.0,,N. Vučević misses 2-pt jump shot from 22 ft,83,95
384,4,6:36.0,Defensive rebound by J. Richardson,,83,95
385,4,6:22.0,H. Whiteside makes 2-pt layup from 1 ft (assist by G. Dragić),,85,95
