,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
390,4,1:21.0,A. Rivers misses 3-pt jump shot from 25 ft,,103,107
391,4,1:21.0,,Defensive rebound by G. Hill,103,107
392,4,1:04.0,,J. Johnson makes 2-pt jump shot from 11 ft (assist by G. Hill),103,109
393,4,1:04.0,LA Clippers full timeout,,103,109
394,4,0:55.0,B. Griffin misses 2-pt jump shot from 15 ft,,103,109
395,4,0:54.0,,Defensive rebound by G. Hill,103,109
396,4,0:47.0,,Personal foul by C. Paul (drawn by G. Hill),103,109
397,4,0:23.0,,J. Johnson makes 3-pt jump shot from 23 ft,103,112
398,4,0:23.0,Technical foul by C. Paul,,103,112
399,4,0:23.0,,G. Hayward misses technical free throw,103,112
400,4,0:23.0,Offensive rebound by Team,,103,112
401,4,0:23.0,LA Clippers full timeout,,103,112
402,4,0:19.0,C. Paul misses 3-pt jump shot from 25 ft,,103,112
403,4,0:19.0,Offensive rebound by Team,,103,112
404,4,0:19.0,,Loose ball foul by G. Hill (drawn by B. Griffin),103,112
405,4,0:10.0,C. Paul makes 3-pt jump shot from 25 ft,,106,112
406,4,0:09.0,,Personal foul by C. Paul (drawn by G. Hayward),106,112
407,4,0:09.0,,G. Hayward makes free throw 1 of 2,106,113
408,4,0:09.0,,J. Ingles enters the game for R. Gobert,106,113
409,4,0:09.0,,G. Hayward makes free throw 2 of 2,106,114
410,4,0:03.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,108,114
