,QUARTER,TIME_REMAINING,UTAH_ACTION,SAN ANTONIO_ACTION,UTAH_SCORE,SAN ANTONIO_SCORE
386,4,0:59.0,R. Hood misses 3-pt jump shot from 25 ft,,101,91
387,4,0:58.0,,Defensive rebound by P. Gasol,101,91
388,4,0:47.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,101,91
389,4,0:45.0,Defensive rebound by R. Gobert,,101,91
390,4,0:45.0,Personal take foul by P. Gasol (drawn by R. Gobert),,101,91
391,4,0:45.0,R. Gobert makes free throw 1 of 2,,102,91
392,4,0:45.0,,K. Anderson enters the game for K. Leonard,102,91
393,4,0:45.0,,N. Laprovíttola enters the game for L. Aldridge,102,91
394,4,0:45.0,,D. Murray enters the game for P. Gasol,102,91
395,4,0:45.0,,J. Simmons enters the game for T. Parker,102,91
396,4,0:45.0,,B. Forbes enters the game for M. Ginóbili,102,91
397,4,0:45.0,R. Gobert makes free throw 2 of 2,,103,91
398,4,0:35.0,,K. Anderson misses 3-pt jump shot from 25 ft,103,91
399,4,0:33.0,Defensive rebound by T. Lyles,,103,91
400,4,0:11.0,R. Hood makes 3-pt jump shot from 27 ft,,106,91
