,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CLEVELAND_ACTION,ATLANTA_SCORE,CLEVELAND_SCORE
394,4,8:08.0,,Shooting foul by P. Millsap (drawn by K. Irving),96,81
395,4,8:08.0,,K. Irving makes free throw 1 of 2,96,82
396,4,8:08.0,,K. Irving makes free throw 2 of 2,96,83
397,4,7:50.0,P. Millsap misses 2-pt jump shot from 7 ft,,96,83
398,4,7:49.0,,Defensive rebound by K. Love,96,83
399,4,7:34.0,,K. Irving makes 2-pt jump shot from 22 ft (assist by I. Shumpert),96,85
400,4,7:14.0,P. Millsap misses 3-pt jump shot from 26 ft,,96,85
401,4,7:14.0,,Defensive rebound by Team,96,85
402,4,7:14.0,Loose ball foul by D. Howard (drawn by K. Love),,96,85
403,4,7:14.0,D. Schröder enters the game for P. Millsap,,96,85
404,4,7:14.0,M. Muscala enters the game for T. Hardaway,,96,85
405,4,7:14.0,K. Bazemore enters the game for M. Delaney,,96,85
406,4,7:14.0,,C. Frye enters the game for T. Thompson,96,85
407,4,7:02.0,,K. Irving makes 2-pt layup from 1 ft,96,87
408,4,6:55.0,Turnover by D. Schröder (bad pass),,96,87
409,4,6:44.0,,K. Irving makes 2-pt jump shot from 7 ft,96,89
410,4,6:44.0,Atlanta full timeout,,96,89
411,4,6:22.0,T. Sefolosha misses 3-pt jump shot from 25 ft,,96,89
412,4,6:21.0,,Defensive rebound by L. James,96,89
413,4,6:16.0,,K. Irving misses 3-pt jump shot from 27 ft,96,89
414,4,6:15.0,,Offensive rebound by I. Shumpert,96,89
415,4,5:56.0,,Shooting foul by T. Sefolosha (drawn by K. Love),96,89
416,4,5:56.0,,K. Love makes free throw 1 of 2,96,90
417,4,5:56.0,,K. Love makes free throw 2 of 2,96,91
418,4,5:43.0,D. Schröder makes 2-pt layup at rim,,98,91
419,4,5:24.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by L. James),98,94
420,4,5:11.0,Turnover by D. Schröder (bad pass; steal by L. James),,98,94
421,4,5:02.0,,K. Love misses 3-pt jump shot from 25 ft,98,94
422,4,5:01.0,,Offensive rebound by I. Shumpert,98,94
423,4,4:53.0,,K. Irving misses 3-pt jump shot from 22 ft,98,94
424,4,4:53.0,Defensive rebound by K. Bazemore,,98,94
425,4,4:37.0,D. Schröder misses 2-pt jump shot from 9 ft,,98,94
426,4,4:36.0,Offensive rebound by D. Schröder,,98,94
427,4,4:14.0,D. Schröder misses 3-pt jump shot from 25 ft,,98,94
428,4,4:13.0,Offensive rebound by D. Howard,,98,94
429,4,4:13.0,Shooting foul by L. James (drawn by D. Howard),,98,94
430,4,4:13.0,D. Howard misses free throw 1 of 2,,98,94
431,4,4:13.0,Offensive rebound by Team,,98,94
432,4,4:13.0,D. Howard misses free throw 2 of 2,,98,94
433,4,4:13.0,P. Millsap enters the game for M. Muscala,,98,94
434,4,4:10.0,,Defensive rebound by K. Love,98,94
435,4,3:54.0,,Shooting foul by D. Howard (drawn by K. Love),98,94
436,4,3:54.0,,K. Love misses free throw 1 of 2,98,94
437,4,3:54.0,,Offensive rebound by Team,98,94
438,4,3:54.0,T. Hardaway enters the game for D. Howard,,98,94
439,4,3:54.0,,K. Love makes free throw 2 of 2,98,95
440,4,3:33.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by T. Hardaway),,101,95
441,4,3:14.0,,L. James makes 2-pt layup from 1 ft (assist by K. Irving),101,97
442,4,2:57.0,D. Schröder makes 2-pt jump shot from 7 ft,,103,97
443,4,2:40.0,,K. Irving misses 2-pt layup from 2 ft,103,97
444,4,2:38.0,Defensive rebound by P. Millsap,,103,97
445,4,2:23.0,D. Schröder makes 3-pt jump shot from 25 ft,,106,97
446,4,2:23.0,,Cleveland full timeout,106,97
447,4,2:23.0,,J. Smith enters the game for I. Shumpert,106,97
448,4,2:08.0,,C. Frye misses 2-pt jump shot from 16 ft,106,97
449,4,2:08.0,Defensive rebound by T. Sefolosha,,106,97
450,4,1:48.0,P. Millsap misses 2-pt jump shot from 9 ft,,106,97
451,4,1:42.0,Offensive rebound by K. Bazemore,,106,97
452,4,1:29.0,T. Hardaway misses 3-pt jump shot from 23 ft,,106,97
453,4,1:29.0,,Defensive rebound by K. Love,106,97
454,4,1:17.0,,C. Frye misses 3-pt jump shot from 23 ft,106,97
455,4,1:17.0,,Offensive rebound by K. Love,106,97
456,4,1:16.0,,K. Irving makes 3-pt jump shot from 23 ft (assist by K. Love),106,100
457,4,0:56.0,D. Schröder misses 3-pt jump shot from 25 ft,,106,100
458,4,0:54.0,,Defensive rebound by L. James,106,100
459,4,0:47.0,,L. James makes 3-pt jump shot from 25 ft,106,103
460,4,0:30.0,P. Millsap makes 2-pt jump shot from 8 ft (assist by D. Schröder),,108,103
461,4,0:30.0,,Cleveland full timeout,108,103
462,4,0:26.0,,L. James misses 2-pt jump shot from 6 ft,108,103
463,4,0:26.0,,Offensive rebound by Team,108,103
464,4,0:25.0,,K. Love makes 2-pt layup from 1 ft (assist by L. James),108,105
465,4,0:25.0,,Shooting foul by P. Millsap (drawn by K. Love),108,105
466,4,0:25.0,,K. Love makes free throw 1 of 1,108,106
467,4,0:07.0,K. Bazemore makes 2-pt jump shot from 20 ft (assist by D. Schröder),,110,106
468,4,0:00.0,,K. Irving misses 3-pt jump shot from 25 ft,110,106
469,4,0:00.0,,Offensive rebound by Team,110,106
