,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PORTLAND_ACTION,ORLANDO_SCORE,PORTLAND_SCORE
387,4,6:15.0,,A. Crabbe misses 3-pt jump shot from 23 ft,95,93
388,4,6:13.0,Defensive rebound by E. Payton,,95,93
389,4,6:07.0,Personal foul by A. Aminu (drawn by S. Ibaka),,95,93
390,4,6:07.0,E. Fournier enters the game for J. Meeks,,95,93
391,4,5:57.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),,97,93
392,4,5:38.0,,Turnover by C. McCollum (bad pass; steal by E. Payton),97,93
393,4,5:33.0,E. Payton makes 2-pt layup from 2 ft,,99,93
394,4,5:33.0,,Portland full timeout,99,93
395,4,5:12.0,,C. McCollum makes 2-pt layup from 2 ft (assist by M. Plumlee),99,95
396,4,4:54.0,S. Ibaka misses 3-pt jump shot from 24 ft,,99,95
397,4,4:53.0,,Defensive rebound by D. Lillard,99,95
398,4,4:44.0,,A. Aminu makes 2-pt jump shot from 5 ft (assist by A. Crabbe),99,97
399,4,4:24.0,N. Vučević makes 2-pt layup from 2 ft,,101,97
400,4,4:08.0,,Turnover by A. Crabbe (bad pass; steal by E. Fournier),101,97
401,4,4:00.0,E. Payton makes 2-pt jump shot from 4 ft,,103,97
402,4,3:41.0,,D. Lillard misses 3-pt jump shot from 26 ft,103,97
403,4,3:40.0,Defensive rebound by E. Payton,,103,97
404,4,3:31.0,E. Payton misses 2-pt jump shot from 17 ft,,103,97
405,4,3:29.0,,Defensive rebound by M. Plumlee,103,97
406,4,3:18.0,,C. McCollum misses 2-pt jump shot from 16 ft,103,97
407,4,3:18.0,Defensive rebound by A. Gordon,,103,97
408,4,3:03.0,Turnover by E. Payton (bad pass; steal by M. Plumlee),,103,97
409,4,3:02.0,,Personal take foul by E. Payton (drawn by D. Lillard),103,97
410,4,2:50.0,,D. Lillard makes 2-pt layup from 2 ft,103,99
411,4,2:50.0,Violation by N. Vučević (def goaltending),,103,99
412,4,2:50.0,Orlando full timeout,,103,99
413,4,2:29.0,E. Payton misses 2-pt layup from 3 ft (block by A. Aminu),,103,99
414,4,2:27.0,,Defensive rebound by M. Plumlee,103,99
415,4,2:24.0,,Shooting foul by A. Gordon (drawn by D. Lillard),103,99
416,4,2:24.0,,D. Lillard misses free throw 1 of 2,103,99
417,4,2:24.0,,Offensive rebound by Team,103,99
418,4,2:24.0,,D. Lillard makes free throw 2 of 2,103,100
419,4,2:13.0,E. Fournier misses 2-pt layup from 2 ft,,103,100
420,4,2:11.0,,Defensive rebound by A. Aminu,103,100
421,4,1:59.0,,Shooting foul by S. Ibaka (drawn by A. Aminu),103,100
422,4,1:59.0,,A. Aminu misses free throw 1 of 2,103,100
423,4,1:59.0,,Offensive rebound by Team,103,100
424,4,1:59.0,,A. Aminu makes free throw 2 of 2,103,101
425,4,1:43.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Fournier),,105,101
426,4,1:35.0,,Shooting foul by E. Payton (drawn by D. Lillard),105,101
427,4,1:35.0,,D. Lillard makes free throw 1 of 2,105,102
428,4,1:35.0,,D. Lillard makes free throw 2 of 2,105,103
429,4,1:17.0,E. Payton makes 3-pt jump shot from 24 ft (assist by N. Vučević),,108,103
430,4,1:01.0,,C. McCollum misses 3-pt jump shot from 26 ft (block by E. Payton),108,103
431,4,1:00.0,Defensive rebound by N. Vučević,,108,103
432,4,1:00.0,Orlando full timeout,,108,103
433,4,0:45.0,E. Fournier misses 2-pt layup from 3 ft (block by C. McCollum),,108,103
434,4,0:43.0,Offensive rebound by E. Fournier,,108,103
435,4,0:41.0,N. Vučević makes 2-pt jump shot from 18 ft,,110,103
436,4,0:41.0,,Portland full timeout,110,103
437,4,0:41.0,,Away from play foul by E. Payton (drawn by D. Lillard),110,103
438,4,0:41.0,,M. Leonard enters the game for A. Aminu,110,103
439,4,0:41.0,D. Augustin enters the game for E. Payton,,110,103
440,4,0:41.0,,D. Lillard makes free throw 1 of 1,110,104
441,4,0:37.0,,M. Leonard misses 2-pt jump shot from 12 ft,110,104
442,4,0:36.0,Defensive rebound by Team,,110,104
443,4,0:36.0,,Loose ball foul by M. Leonard (drawn by S. Ibaka),110,104
444,4,0:36.0,,A. Aminu enters the game for M. Leonard,110,104
445,4,0:36.0,Orlando full timeout,,110,104
446,4,0:31.0,Personal take foul by C. McCollum (drawn by A. Gordon),,110,104
447,4,0:31.0,A. Gordon makes free throw 1 of 2,,111,104
448,4,0:31.0,A. Gordon makes free throw 2 of 2,,112,104
449,4,0:31.0,,Portland full timeout,112,104
450,4,0:31.0,,M. Leonard enters the game for A. Crabbe,112,104
451,4,0:22.0,,D. Lillard makes 3-pt jump shot from 26 ft,112,107
452,4,0:22.0,Orlando full timeout,,112,107
453,4,0:22.0,,A. Crabbe enters the game for M. Leonard,112,107
454,4,0:22.0,J. Green enters the game for A. Gordon,,112,107
455,4,0:22.0,J. Meeks enters the game for N. Vučević,,112,107
456,4,0:21.0,Turnover by S. Ibaka (lost ball),,112,107
457,4,0:21.0,A. Gordon enters the game for J. Meeks,,112,107
458,4,0:21.0,,M. Leonard enters the game for A. Aminu,112,107
459,4,0:16.0,,C. McCollum makes 2-pt layup from 2 ft,112,109
460,4,0:14.0,Personal take foul by M. Leonard (drawn by E. Fournier),,112,109
461,4,0:14.0,E. Fournier misses free throw 1 of 2,,112,109
462,4,0:14.0,Offensive rebound by Team,,112,109
463,4,0:14.0,E. Fournier makes free throw 2 of 2,,113,109
464,4,0:07.0,,D. Lillard misses 3-pt jump shot from 30 ft,113,109
465,4,0:07.0,Defensive rebound by Team,,113,109
466,4,0:03.0,Personal take foul by C. McCollum (drawn by D. Augustin),,113,109
467,4,0:03.0,D. Augustin makes free throw 1 of 2,,114,109
468,4,0:03.0,D. Augustin makes free throw 2 of 2,,115,109
469,4,0:03.0,,Portland full timeout,115,109
470,4,0:01.0,,M. Leonard misses 3-pt jump shot from 27 ft,115,109
471,4,0:00.0,,Offensive rebound by C. McCollum,115,109
