,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,UTAH_ACTION,NEW ORLEANS_SCORE,UTAH_SCORE
394,4,3:24.0,A. Davis misses 3-pt jump shot from 25 ft,,71,75
395,4,3:24.0,,Defensive rebound by G. Hayward,71,75
396,4,3:12.0,,G. Hayward makes 3-pt jump shot from 25 ft,71,78
397,4,3:12.0,New Orleans full timeout,,71,78
398,4,3:02.0,Personal foul by R. Gobert (drawn by D. Cousins),,71,78
399,4,2:54.0,Shooting foul by R. Gobert (drawn by D. Cousins),,71,78
400,4,2:54.0,D. Cousins makes free throw 1 of 2,,72,78
401,4,2:54.0,D. Cousins makes free throw 2 of 2,,73,78
402,4,2:52.0,,Turnover by R. Gobert (bad pass; steal by D. Cunningham),73,78
403,4,2:32.0,D. Cousins misses 2-pt jump shot from 4 ft,,73,78
404,4,2:32.0,,Defensive rebound by R. Gobert,73,78
405,4,2:24.0,,R. Hood misses 3-pt jump shot from 23 ft,73,78
406,4,2:23.0,,Offensive rebound by R. Gobert,73,78
407,4,2:21.0,,R. Gobert makes 2-pt layup from 1 ft,73,80
408,4,2:19.0,Turnover by A. Davis (inbound),,73,80
409,4,2:07.0,,G. Hayward misses 2-pt jump shot from 4 ft,73,80
410,4,2:07.0,Defensive rebound by D. Cousins,,73,80
411,4,1:58.0,Turnover by D. Cousins (lost ball; steal by R. Gobert),,73,80
412,4,1:51.0,,J. Ingles makes 3-pt jump shot from 24 ft,73,83
413,4,1:51.0,New Orleans full timeout,,73,83
414,4,1:51.0,E. Moore enters the game for D. Cunningham,,73,83
415,4,1:40.0,A. Davis makes 3-pt jump shot from 24 ft (assist by T. Frazier),,76,83
416,4,1:21.0,,G. Hayward misses 2-pt jump shot from 12 ft,76,83
417,4,1:20.0,Defensive rebound by D. Cousins,,76,83
418,4,1:11.0,J. Crawford misses 3-pt jump shot from 25 ft,,76,83
419,4,1:11.0,,Defensive rebound by J. Ingles,76,83
420,4,0:56.0,,Personal foul by E. Moore (drawn by G. Hayward),76,83
421,4,0:49.0,,D. Favors misses 2-pt jump shot from 7 ft,76,83
422,4,0:48.0,,Offensive rebound by R. Gobert,76,83
423,4,0:47.0,,R. Gobert misses 2-pt layup from 2 ft,76,83
424,4,0:45.0,Defensive rebound by A. Davis,,76,83
425,4,0:43.0,Turnover by A. Davis (bad pass; steal by J. Ingles),,76,83
426,4,0:37.0,,Personal foul by T. Frazier (drawn by G. Hayward),76,83
427,4,0:37.0,,G. Hayward makes free throw 1 of 2,76,84
428,4,0:37.0,,G. Hayward misses free throw 2 of 2,76,84
429,4,0:36.0,Defensive rebound by A. Davis,,76,84
430,4,0:36.0,New Orleans full timeout,,76,84
431,4,0:20.0,D. Cousins makes 2-pt dunk at rim (assist by J. Crawford),,78,84
432,4,0:20.0,,Utah full timeout,78,84
433,4,0:20.0,D. Cunningham enters the game for D. Cousins,,78,84
434,4,0:20.0,S. Hill enters the game for T. Frazier,,78,84
435,4,0:20.0,,B. Diaw enters the game for D. Favors,78,84
436,4,0:19.0,,R. Gobert makes 2-pt dunk at rim (assist by B. Diaw),78,86
437,4,0:19.0,New Orleans full timeout,,78,86
438,4,0:19.0,D. Cousins enters the game for S. Hill,,78,86
439,4,0:19.0,,D. Favors enters the game for B. Diaw,78,86
440,4,0:19.0,T. Frazier enters the game for D. Cunningham,,78,86
441,4,0:15.0,J. Crawford makes 3-pt jump shot from 23 ft (assist by E. Moore),,81,86
442,4,0:15.0,,Utah full timeout,81,86
443,4,0:15.0,,B. Diaw enters the game for D. Favors,81,86
444,4,0:15.0,D. Cunningham enters the game for T. Frazier,,81,86
445,4,0:15.0,S. Hill enters the game for D. Cousins,,81,86
446,4,0:15.0,,Utah full timeout,81,86
447,4,0:15.0,,A. Burks enters the game for R. Gobert,81,86
448,4,0:11.0,,Personal foul by J. Crawford (drawn by R. Hood),81,86
449,4,0:11.0,,R. Hood makes free throw 1 of 2,81,87
450,4,0:11.0,,R. Gobert enters the game for B. Diaw,81,87
451,4,0:11.0,,D. Favors enters the game for A. Burks,81,87
452,4,0:11.0,D. Cousins enters the game for S. Hill,,81,87
453,4,0:11.0,T. Frazier enters the game for D. Cunningham,,81,87
454,4,0:11.0,,R. Hood makes free throw 2 of 2,81,88
455,4,0:04.0,E. Moore makes 2-pt jump shot from 23 ft,,83,88
