,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW ORLEANS_ACTION,MILWAUKEE_SCORE,NEW ORLEANS_SCORE
377,4,9:18.0,,A. Davis enters the game for Ö. Aşık,93,91
378,4,9:07.0,G. Monroe misses 2-pt jump shot from 4 ft (block by A. Davis),,93,91
379,4,9:06.0,Offensive rebound by G. Antetokounmpo,,93,91
380,4,9:05.0,G. Antetokounmpo makes 2-pt layup from 3 ft,,95,91
381,4,8:53.0,,A. Davis misses 3-pt jump shot from 25 ft,95,91
382,4,8:52.0,Defensive rebound by T. Snell,,95,91
383,4,8:43.0,M. Brogdon makes 2-pt dunk at rim (assist by G. Monroe),,97,91
384,4,8:24.0,Official timeout,,97,91
385,4,8:24.0,J. Henson enters the game for G. Monroe,,97,91
386,4,8:24.0,,S. Hill enters the game for B. Hield,97,91
387,4,8:24.0,,E. Moore enters the game for L. Stephenson,97,91
388,4,8:19.0,,Turnover by L. Galloway (lost ball; steal by M. Brogdon),97,91
389,4,8:03.0,Turnover by J. Henson (lost ball; steal by L. Galloway),,97,91
390,4,7:49.0,,E. Moore makes 2-pt dunk at rim (assist by A. Davis),97,93
391,4,7:49.0,Personal foul by L. Galloway (drawn by M. Brogdon),,97,93
392,4,7:49.0,,T. Frazier enters the game for L. Galloway,97,93
393,4,7:43.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,100,93
394,4,7:16.0,,D. Cunningham misses 3-pt jump shot from 26 ft,100,93
395,4,7:15.0,Defensive rebound by M. Brogdon,,100,93
396,4,6:59.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Henson),,102,93
397,4,6:50.0,,New Orleans full timeout,102,93
398,4,6:50.0,,B. Hield enters the game for D. Cunningham,102,93
399,4,6:35.0,,T. Frazier makes 2-pt jump shot from 16 ft,102,95
400,4,6:18.0,Personal foul by T. Frazier (drawn by J. Henson),,102,95
401,4,6:04.0,M. Brogdon makes 3-pt jump shot from 26 ft (assist by M. Teletović),,105,95
402,4,5:54.0,,Shooting foul by J. Henson (drawn by A. Davis),105,95
403,4,5:54.0,,A. Davis makes free throw 1 of 2,105,96
404,4,5:54.0,J. Parker enters the game for M. Teletović,,105,96
405,4,5:54.0,,A. Davis makes free throw 2 of 2,105,97
406,4,5:39.0,T. Snell misses 3-pt jump shot from 23 ft,,105,97
407,4,5:38.0,Offensive rebound by Team,,105,97
408,4,5:38.0,,Loose ball foul by T. Frazier (drawn by G. Antetokounmpo),105,97
409,4,5:38.0,G. Antetokounmpo misses free throw 1 of 2,,105,97
410,4,5:38.0,Offensive rebound by Team,,105,97
411,4,5:38.0,,D. Cunningham enters the game for B. Hield,105,97
412,4,5:38.0,G. Antetokounmpo makes free throw 2 of 2,,106,97
413,4,5:30.0,,A. Davis makes 2-pt jump shot from 4 ft (assist by T. Frazier),106,99
414,4,5:10.0,Turnover by M. Brogdon (bad pass; steal by S. Hill),,106,99
415,4,5:05.0,,Shooting foul by G. Antetokounmpo (drawn by S. Hill),106,99
416,4,5:05.0,,S. Hill misses free throw 1 of 2,106,99
417,4,5:05.0,,Offensive rebound by Team,106,99
418,4,5:05.0,,S. Hill misses free throw 2 of 2,106,99
419,4,5:05.0,M. Dellavedova enters the game for G. Antetokounmpo,,106,99
420,4,5:03.0,Defensive rebound by J. Henson,,106,99
421,4,4:54.0,T. Snell misses 3-pt jump shot from 23 ft (block by A. Davis),,106,99
422,4,4:48.0,,Defensive rebound by D. Cunningham,106,99
423,4,4:43.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by T. Frazier),106,102
424,4,4:41.0,Milwaukee full timeout,,106,102
425,4,4:17.0,Turnover by Team (shot clock),,106,102
426,4,4:09.0,,T. Frazier makes 2-pt jump shot from 15 ft,106,104
427,4,3:55.0,M. Brogdon makes 2-pt layup from 2 ft,,108,104
428,4,3:55.0,Shooting foul by E. Moore (drawn by M. Brogdon),,108,104
429,4,3:55.0,M. Brogdon makes free throw 1 of 1,,109,104
430,4,3:46.0,,E. Moore makes 2-pt jump shot from 5 ft,109,106
431,4,3:31.0,J. Parker makes 2-pt layup from 2 ft (assist by M. Dellavedova),,111,106
432,4,3:31.0,Shooting foul by D. Cunningham (drawn by J. Parker),,111,106
433,4,3:31.0,J. Parker makes free throw 1 of 1,,112,106
434,4,3:24.0,,Personal foul by T. Snell (drawn by T. Frazier),112,106
435,4,3:12.0,,E. Moore makes 2-pt jump shot from 11 ft (assist by T. Frazier),112,108
436,4,3:00.0,M. Dellavedova misses 2-pt jump shot from 7 ft,,112,108
437,4,2:58.0,,Defensive rebound by A. Davis,112,108
438,4,2:42.0,,Shooting foul by J. Henson (drawn by T. Frazier),112,108
439,4,2:42.0,,T. Frazier makes free throw 1 of 2,112,109
440,4,2:42.0,G. Antetokounmpo enters the game for M. Brogdon,,112,109
441,4,2:42.0,,T. Frazier makes free throw 2 of 2,112,110
442,4,2:32.0,J. Parker misses 2-pt hook shot from 5 ft,,112,110
443,4,2:31.0,,Defensive rebound by A. Davis,112,110
444,4,2:17.0,,A. Davis misses 2-pt jump shot from 6 ft,112,110
445,4,2:15.0,Defensive rebound by M. Dellavedova,,112,110
446,4,1:59.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Dellavedova),,114,110
447,4,1:46.0,,A. Davis makes 2-pt jump shot from 5 ft (assist by T. Frazier),114,112
448,4,1:34.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,117,112
449,4,1:33.0,,New Orleans full timeout,117,112
450,4,1:25.0,,Turnover by T. Frazier (bad pass; steal by M. Dellavedova),117,112
451,4,1:10.0,,Violation by T. Frazier (kicked ball),117,112
452,4,1:00.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,117,112
453,4,1:00.0,,Defensive rebound by A. Davis,117,112
454,4,0:50.0,,Personal foul by J. Parker (drawn by S. Hill),117,112
455,4,0:50.0,,S. Hill misses free throw 1 of 2,117,112
456,4,0:50.0,,Offensive rebound by Team,117,112
457,4,0:50.0,,S. Hill makes free throw 2 of 2,117,113
458,4,0:29.0,J. Parker misses 3-pt jump shot from 25 ft,,117,113
459,4,0:27.0,Offensive rebound by G. Antetokounmpo,,117,113
460,4,0:27.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,117,113
461,4,0:26.0,,Defensive rebound by S. Hill,117,113
462,4,0:16.0,,D. Cunningham misses 3-pt jump shot from 25 ft,117,113
463,4,0:15.0,,Offensive rebound by S. Hill,117,113
464,4,0:12.0,,New Orleans full timeout,117,113
465,4,0:07.0,,A. Davis misses 2-pt jump shot from 12 ft,117,113
466,4,0:06.0,Defensive rebound by J. Henson,,117,113
467,4,0:03.0,Turnover by J. Henson (lost ball; steal by T. Frazier),,117,113
468,4,0:00.0,,T. Frazier misses 3-pt jump shot from 26 ft (block by G. Antetokounmpo),117,113
469,4,0:00.0,Defensive rebound by G. Antetokounmpo,,117,113
