,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MIAMI_ACTION,SAN ANTONIO_SCORE,MIAMI_SCORE
383,4,6:48.0,San Antonio full timeout,,86,87
384,4,6:48.0,,G. Dragić misses free throw 1 of 1,86,87
385,4,6:48.0,P. Mills enters the game for P. Gasol,,86,87
386,4,6:48.0,D. Dedmon enters the game for K. Anderson,,86,87
387,4,6:48.0,K. Leonard enters the game for T. Parker,,86,87
388,4,6:47.0,Defensive rebound by D. Dedmon,,86,87
389,4,6:30.0,P. Mills makes 3-pt jump shot from 24 ft (assist by K. Leonard),,89,87
390,4,6:14.0,,T. Johnson misses 2-pt layup from 2 ft,89,87
391,4,6:13.0,Defensive rebound by K. Leonard,,89,87
392,4,6:04.0,K. Leonard makes 2-pt dunk at rim,,91,87
393,4,6:03.0,,Miami full timeout,91,87
394,4,6:03.0,,D. Waiters enters the game for J. Johnson,91,87
395,4,6:03.0,J. Simmons enters the game for D. Lee,,91,87
396,4,5:48.0,,Shooting foul by J. Simmons (drawn by G. Dragić),91,87
397,4,5:48.0,,G. Dragić makes free throw 1 of 2,91,88
398,4,5:48.0,,G. Dragić makes free throw 2 of 2,91,89
399,4,5:31.0,D. Dedmon misses 2-pt layup from 1 ft (block by J. Winslow),,91,89
400,4,5:30.0,,Defensive rebound by H. Whiteside,91,89
401,4,5:17.0,,H. Whiteside makes 2-pt hook shot from 7 ft,91,91
402,4,5:02.0,K. Leonard misses 2-pt jump shot from 12 ft,,91,91
403,4,5:01.0,Offensive rebound by D. Dedmon,,91,91
404,4,4:54.0,Personal foul by J. Winslow (drawn by D. Dedmon),,91,91
405,4,4:54.0,,Miami full timeout,91,91
406,4,4:54.0,,W. Reed enters the game for H. Whiteside,91,91
407,4,4:49.0,P. Mills makes 3-pt jump shot from 25 ft (assist by D. Dedmon),,94,91
408,4,4:24.0,,Turnover by J. Winslow (lost ball; steal by M. Ginóbili),94,91
409,4,4:24.0,Turnover by M. Ginóbili (lost ball; steal by J. Winslow),,94,91
410,4,4:15.0,,J. Winslow misses 2-pt jump shot from 4 ft,94,91
411,4,4:14.0,,Offensive rebound by J. Winslow,94,91
412,4,4:07.0,,Shooting foul by P. Mills (drawn by G. Dragić),94,91
413,4,4:07.0,,G. Dragić makes free throw 1 of 3,94,92
414,4,4:07.0,,G. Dragić misses free throw 2 of 3,94,92
415,4,4:07.0,,Offensive rebound by Team,94,92
416,4,4:07.0,,G. Dragić makes free throw 3 of 3,94,93
417,4,3:54.0,Shooting foul by J. Winslow (drawn by K. Leonard),,94,93
418,4,3:54.0,K. Leonard makes free throw 1 of 2,,95,93
419,4,3:54.0,P. Gasol enters the game for D. Dedmon,,95,93
420,4,3:54.0,K. Leonard makes free throw 2 of 2,,96,93
421,4,3:38.0,,G. Dragić misses 3-pt jump shot from 25 ft,96,93
422,4,3:37.0,Defensive rebound by Team,,96,93
423,4,3:36.0,,Violation by T. Johnson (kicked ball),96,93
424,4,3:26.0,K. Leonard makes 2-pt jump shot from 18 ft,,98,93
425,4,3:08.0,,G. Dragić makes 2-pt layup from 2 ft (assist by T. Johnson),98,95
426,4,2:55.0,Personal foul by J. Winslow (drawn by K. Leonard),,98,95
427,4,2:51.0,P. Gasol misses 2-pt layup from 2 ft,,98,95
428,4,2:50.0,Offensive rebound by P. Gasol,,98,95
429,4,2:49.0,P. Gasol misses 2-pt layup from 1 ft,,98,95
430,4,2:47.0,,Defensive rebound by G. Dragić,98,95
431,4,2:38.0,,Turnover by D. Waiters (bad pass),98,95
432,4,2:26.0,Personal foul by W. Reed (drawn by K. Leonard),,98,95
433,4,2:26.0,K. Leonard makes free throw 1 of 2,,99,95
434,4,2:26.0,K. Leonard misses free throw 2 of 2,,99,95
435,4,2:25.0,,Defensive rebound by G. Dragić,99,95
436,4,2:05.0,,T. Johnson makes 2-pt jump shot from 12 ft,99,97
437,4,1:51.0,San Antonio full timeout,,99,97
438,4,1:51.0,,H. Whiteside enters the game for W. Reed,99,97
439,4,1:41.0,K. Leonard makes 2-pt jump shot from 17 ft,,101,97
440,4,1:18.0,,J. Winslow misses 3-pt jump shot from 25 ft,101,97
441,4,1:17.0,Defensive rebound by P. Gasol,,101,97
442,4,0:59.0,Turnover by K. Leonard (bad pass; steal by G. Dragić),,101,97
443,4,0:55.0,,G. Dragić makes 2-pt layup from 1 ft,101,99
444,4,0:39.0,Shooting foul by D. Waiters (drawn by K. Leonard),,101,99
445,4,0:39.0,K. Leonard makes free throw 1 of 2,,102,99
446,4,0:39.0,K. Leonard makes free throw 2 of 2,,103,99
447,4,0:39.0,,Miami full timeout,103,99
448,4,0:31.0,,Turnover by H. Whiteside (lost ball; steal by K. Leonard),103,99
449,4,0:21.0,Personal foul by T. Johnson (drawn by K. Leonard),,103,99
450,4,0:21.0,K. Leonard misses free throw 1 of 2,,103,99
451,4,0:21.0,Offensive rebound by Team,,103,99
452,4,0:21.0,K. Leonard makes free throw 2 of 2,,104,99
453,4,0:21.0,,Miami full timeout,104,99
454,4,0:21.0,D. Dedmon enters the game for P. Gasol,,104,99
455,4,0:21.0,,L. Babbitt enters the game for H. Whiteside,104,99
456,4,0:21.0,K. Anderson enters the game for D. Dedmon,,104,99
457,4,0:13.0,,L. Babbitt misses 3-pt jump shot from 25 ft,104,99
458,4,0:11.0,Defensive rebound by M. Ginóbili,,104,99
459,4,0:05.0,Personal foul by L. Babbitt (drawn by K. Leonard),,104,99
460,4,0:05.0,K. Leonard makes free throw 1 of 2,,105,99
461,4,0:05.0,K. Leonard makes free throw 2 of 2,,106,99
