,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SAN ANTONIO_ACTION,MINNESOTA_SCORE,SAN ANTONIO_SCORE
381,4,7:42.0,N. Bjelica misses 2-pt jump shot from 7 ft,,92,101
382,4,7:41.0,,Defensive rebound by K. Leonard,92,101
383,4,7:36.0,,K. Leonard makes 2-pt dunk at rim,92,103
384,4,7:36.0,Minnesota full timeout,,92,103
385,4,7:28.0,Shooting foul by T. Parker (drawn by R. Rubio),,92,103
386,4,7:28.0,R. Rubio misses free throw 1 of 2,,92,103
387,4,7:28.0,Offensive rebound by Team,,92,103
388,4,7:28.0,R. Rubio makes free throw 2 of 2,,93,103
389,4,7:15.0,,K. Leonard makes 2-pt jump shot from 15 ft (assist by D. Lee),93,105
390,4,7:02.0,K. Towns makes 2-pt dunk at rim (assist by A. Wiggins),,95,105
391,4,7:02.0,Shooting foul by D. Lee (drawn by K. Towns),,95,105
392,4,7:02.0,K. Towns makes free throw 1 of 1,,96,105
393,4,6:46.0,,T. Parker makes 2-pt jump shot from 20 ft (assist by D. Lee),96,107
394,4,6:36.0,Personal foul by L. Aldridge (drawn by A. Wiggins),,96,107
395,4,6:36.0,A. Wiggins makes free throw 1 of 2,,97,107
396,4,6:36.0,A. Wiggins makes free throw 2 of 2,,98,107
397,4,6:20.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by L. Aldridge),98,110
398,4,6:03.0,R. Rubio misses 2-pt jump shot from 5 ft,,98,110
399,4,6:00.0,Offensive rebound by K. Towns,,98,110
400,4,6:00.0,K. Towns makes 2-pt layup from 1 ft,,100,110
401,4,5:44.0,,Personal foul by R. Rubio (drawn by L. Aldridge),100,110
402,4,5:33.0,,D. Lee misses 2-pt jump shot from 5 ft,100,110
403,4,5:31.0,Defensive rebound by A. Wiggins,,100,110
404,4,5:24.0,A. Wiggins misses 3-pt jump shot from 25 ft,,100,110
405,4,5:23.0,,Defensive rebound by D. Lee,100,110
406,4,5:13.0,,T. Parker makes 2-pt layup from 3 ft,100,112
407,4,4:59.0,Shooting foul by T. Parker (drawn by R. Rubio),,100,112
408,4,4:59.0,R. Rubio makes free throw 1 of 2,,101,112
409,4,4:59.0,,D. Dedmon enters the game for D. Lee,101,112
410,4,4:59.0,R. Rubio makes free throw 2 of 2,,102,112
411,4,4:38.0,,T. Parker misses 2-pt jump shot from 5 ft,102,112
412,4,4:37.0,Defensive rebound by Z. LaVine,,102,112
413,4,4:26.0,Z. LaVine makes 3-pt jump shot from 24 ft (assist by R. Rubio),,105,112
414,4,4:26.0,,San Antonio full timeout,105,112
415,4,4:26.0,,D. Green enters the game for J. Simmons,105,112
416,4,4:05.0,,T. Parker misses 2-pt jump shot from 11 ft,105,112
417,4,4:04.0,Defensive rebound by N. Bjelica,,105,112
418,4,3:49.0,R. Rubio misses 3-pt jump shot from 26 ft,,105,112
419,4,3:47.0,,Defensive rebound by K. Leonard,105,112
420,4,3:42.0,,K. Leonard misses 2-pt layup from 3 ft (block by K. Towns),105,112
421,4,3:42.0,,Offensive rebound by Team,105,112
422,4,3:34.0,,Shooting foul by N. Bjelica (drawn by D. Dedmon),105,112
423,4,3:34.0,,D. Dedmon misses free throw 1 of 2,105,112
424,4,3:34.0,,Offensive rebound by Team,105,112
425,4,3:34.0,,D. Dedmon makes free throw 2 of 2,105,113
426,4,3:24.0,N. Bjelica misses 3-pt jump shot from 24 ft,,105,113
427,4,3:23.0,,Defensive rebound by K. Leonard,105,113
428,4,3:13.0,,T. Parker misses 2-pt jump shot from 4 ft,105,113
429,4,3:12.0,Defensive rebound by K. Towns,,105,113
430,4,2:57.0,Z. LaVine misses 3-pt jump shot from 25 ft,,105,113
431,4,2:55.0,,Defensive rebound by D. Dedmon,105,113
432,4,2:38.0,,K. Leonard makes 2-pt jump shot from 15 ft (assist by L. Aldridge),105,115
433,4,2:22.0,N. Bjelica misses 2-pt layup from 2 ft,,105,115
434,4,2:20.0,,Defensive rebound by D. Green,105,115
435,4,2:09.0,,L. Aldridge makes 2-pt hook shot from 4 ft,105,117
436,4,2:09.0,Minnesota full timeout,,105,117
437,4,2:09.0,G. Dieng enters the game for N. Bjelica,,105,117
438,4,2:01.0,Shooting foul by L. Aldridge (drawn by G. Dieng),,105,117
439,4,2:01.0,G. Dieng makes free throw 1 of 2,,106,117
440,4,2:01.0,G. Dieng misses free throw 2 of 2,,106,117
441,4,2:00.0,,Defensive rebound by K. Leonard,106,117
442,4,1:36.0,,D. Green makes 3-pt jump shot from 25 ft (assist by K. Leonard),106,120
443,4,1:19.0,G. Dieng makes 2-pt jump shot from 6 ft (assist by R. Rubio),,108,120
444,4,1:05.0,,D. Dedmon misses 2-pt dunk at rim,108,120
445,4,1:02.0,Defensive rebound by R. Rubio,,108,120
446,4,0:59.0,Z. LaVine misses 2-pt layup from 2 ft,,108,120
447,4,0:58.0,Offensive rebound by G. Dieng,,108,120
448,4,0:58.0,G. Dieng makes 2-pt layup from 2 ft,,110,120
449,4,0:41.0,,L. Aldridge makes 2-pt jump shot from 23 ft (assist by K. Leonard),110,122
450,4,0:31.0,Z. LaVine makes 2-pt dunk at rim (assist by R. Rubio),,112,122
451,4,0:18.0,,D. Green misses 3-pt jump shot from 25 ft,112,122
452,4,0:16.0,Defensive rebound by K. Towns,,112,122
453,4,0:11.0,,Violation by D. Green (def goaltending),112,122
454,4,0:11.0,Z. LaVine makes 2-pt layup at rim,,114,122
