,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,CLEVELAND_ACTION,LA CLIPPERS_SCORE,CLEVELAND_SCORE
394,4,8:33.0,,C. Frye makes free throw 1 of 2,92,71
395,4,8:33.0,C. Paul enters the game for A. Rivers,,92,70
396,4,8:33.0,,C. Frye makes free throw 2 of 2,92,72
397,4,8:13.0,M. Speights makes 2-pt jump shot from 15 ft (assist by P. Pierce),,94,72
398,4,7:53.0,,Shooting foul by P. Pierce (drawn by K. Irving),94,72
399,4,7:53.0,,K. Irving makes free throw 1 of 2,94,73
400,4,7:53.0,,K. Irving makes free throw 2 of 2,94,74
401,4,7:41.0,P. Pierce makes 2-pt jump shot from 16 ft (assist by C. Paul),,96,74
402,4,7:23.0,,R. Jefferson misses 3-pt jump shot from 25 ft,96,74
403,4,7:22.0,Defensive rebound by C. Paul,,96,74
404,4,7:15.0,C. Paul misses 3-pt jump shot from 26 ft,,96,74
405,4,7:14.0,,Defensive rebound by R. Jefferson,96,74
406,4,7:10.0,,Personal foul by R. Felton (drawn by K. Irving),96,74
407,4,7:10.0,,K. Irving makes free throw 1 of 2,96,75
408,4,7:10.0,,C. Andersen enters the game for T. Thompson,96,75
409,4,7:10.0,,J. Jones enters the game for C. Frye,96,75
410,4,7:10.0,,K. Irving makes free throw 2 of 2,96,76
411,4,6:47.0,R. Felton makes 3-pt jump shot from 24 ft (assist by J. Crawford),,99,76
412,4,6:40.0,,Cleveland full timeout,99,76
413,4,6:40.0,,K. Felder enters the game for K. Irving,99,76
414,4,6:40.0,A. Rivers enters the game for C. Paul,,99,76
415,4,6:30.0,,Personal foul by J. Crawford (drawn by I. Shumpert),99,76
416,4,6:30.0,,I. Shumpert makes free throw 1 of 2,99,77
417,4,6:30.0,,I. Shumpert makes free throw 2 of 2,99,78
418,4,6:18.0,Personal foul by C. Andersen (drawn by A. Rivers),,99,78
419,4,6:06.0,Shooting foul by C. Andersen (drawn by A. Rivers),,99,78
420,4,6:06.0,A. Rivers makes free throw 1 of 2,,100,78
421,4,6:06.0,A. Rivers makes free throw 2 of 2,,101,78
422,4,5:57.0,,Shooting foul by M. Speights (drawn by C. Andersen),101,78
423,4,5:57.0,,C. Andersen misses free throw 1 of 2,101,78
424,4,5:57.0,,Offensive rebound by Team,101,78
425,4,5:57.0,,C. Andersen misses free throw 2 of 2,101,78
426,4,5:57.0,,J. McRae enters the game for I. Shumpert,101,78
427,4,5:56.0,Defensive rebound by M. Speights,,101,78
428,4,5:36.0,J. Crawford makes 3-pt jump shot from 28 ft (assist by A. Rivers),,104,78
429,4,5:25.0,,K. Felder misses 2-pt jump shot from 11 ft,104,78
430,4,5:23.0,Defensive rebound by M. Speights,,104,78
431,4,5:05.0,P. Pierce misses 3-pt jump shot from 27 ft,,104,78
432,4,5:04.0,,Defensive rebound by C. Andersen,104,78
433,4,4:53.0,,J. McRae makes 3-pt jump shot from 27 ft (assist by J. Jones),104,81
434,4,4:31.0,A. Rivers makes 2-pt layup at rim,,106,81
435,4,4:22.0,,Shooting foul by P. Pierce (drawn by C. Andersen),106,81
436,4,4:22.0,,C. Andersen makes free throw 1 of 2,106,82
437,4,4:22.0,,C. Andersen makes free throw 2 of 2,106,83
438,4,4:03.0,M. Speights makes 2-pt layup from 1 ft (assist by J. Crawford),,108,83
439,4,3:46.0,,Turnover by J. Jones (bad pass),108,83
440,4,3:25.0,J. Crawford makes 2-pt jump shot from 10 ft,,110,83
441,4,3:02.0,,J. McRae misses 2-pt jump shot from 14 ft,110,83
442,4,3:00.0,Defensive rebound by P. Pierce,,110,83
443,4,2:40.0,J. Crawford misses 3-pt jump shot from 30 ft,,110,83
444,4,2:39.0,Offensive rebound by M. Speights,,110,83
445,4,2:21.0,Turnover by J. Crawford (bad pass; steal by J. McRae),,110,83
446,4,2:13.0,,R. Jefferson makes 3-pt jump shot from 26 ft (assist by J. McRae),110,86
447,4,1:47.0,Turnover by Team (shot clock),,110,86
448,4,1:47.0,LA Clippers full timeout,,110,86
449,4,1:47.0,A. Anderson enters the game for J. Crawford,,110,86
450,4,1:35.0,,J. McRae misses 2-pt layup at rim,110,86
451,4,1:32.0,,Offensive rebound by J. Jones,110,86
452,4,1:29.0,,J. Jones misses 2-pt jump shot from 19 ft,110,86
453,4,1:28.0,Defensive rebound by R. Felton,,110,86
454,4,1:27.0,M. Speights misses 2-pt layup at rim,,110,86
455,4,1:26.0,,Defensive rebound by K. Felder,110,86
456,4,1:19.0,,R. Jefferson makes 3-pt jump shot from 23 ft (assist by K. Felder),110,89
457,4,1:02.0,M. Speights misses 2-pt jump shot from 15 ft,,110,89
458,4,1:01.0,,Defensive rebound by J. McRae,110,89
459,4,0:56.0,,Shooting foul by M. Speights (drawn by K. Felder),110,89
460,4,0:56.0,,K. Felder makes free throw 1 of 2,110,90
461,4,0:56.0,,K. Felder makes free throw 2 of 2,110,91
462,4,0:34.0,R. Felton misses 2-pt jump shot from 20 ft,,110,91
463,4,0:33.0,,Defensive rebound by R. Jefferson,110,91
464,4,0:17.0,,R. Jefferson makes 3-pt jump shot from 26 ft (assist by J. Jones),110,94
465,4,0:00.0,A. Anderson makes 3-pt jump shot from 25 ft,,113,94
