,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MIAMI_ACTION,NEW YORK_SCORE,MIAMI_SCORE
383,4,7:28.0,,W. Ellington misses 3-pt jump shot from 25 ft,95,81
384,4,7:27.0,Defensive rebound by K. Porziņģis,,95,81
385,4,7:27.0,Personal foul by T. Johnson (drawn by K. Porziņģis),,95,81
386,4,7:27.0,,J. McRoberts enters the game for D. Williams,95,81
387,4,7:10.0,B. Jennings misses 2-pt jump shot from 20 ft,,95,81
388,4,7:09.0,,Defensive rebound by W. Reed,95,81
389,4,6:58.0,,J. McRoberts makes 2-pt dunk at rim,95,83
390,4,6:47.0,K. Porziņģis makes 2-pt dunk at rim (assist by B. Jennings),,97,83
391,4,6:31.0,,G. Dragić makes 3-pt jump shot from 25 ft,97,86
392,4,6:21.0,J. Holiday makes 2-pt layup from 1 ft (assist by B. Jennings),,99,86
393,4,6:02.0,,T. Johnson makes 2-pt jump shot from 20 ft (assist by G. Dragić),99,88
394,4,5:48.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,99,88
395,4,5:47.0,,Defensive rebound by T. Johnson,99,88
396,4,5:40.0,,T. Johnson makes 2-pt layup from 2 ft,99,90
397,4,5:40.0,New York full timeout,,99,90
398,4,5:40.0,C. Anthony enters the game for K. Porziņģis,,99,90
399,4,5:40.0,,H. Whiteside enters the game for W. Reed,99,90
400,4,5:14.0,C. Anthony misses 3-pt jump shot from 26 ft,,99,90
401,4,5:13.0,,Defensive rebound by W. Ellington,99,90
402,4,4:59.0,,W. Ellington misses 3-pt jump shot from 25 ft,99,90
403,4,4:58.0,Defensive rebound by Team,,99,90
404,4,4:44.0,L. Thomas makes 2-pt jump shot from 18 ft (assist by K. O'Quinn),,101,90
405,4,4:27.0,,J. McRoberts makes 3-pt jump shot from 25 ft (assist by W. Ellington),101,93
406,4,3:56.0,B. Jennings makes 3-pt jump shot from 24 ft (assist by C. Anthony),,104,93
407,4,3:38.0,,W. Ellington misses 3-pt jump shot from 24 ft,104,93
408,4,3:37.0,,Offensive rebound by H. Whiteside,104,93
409,4,3:33.0,,H. Whiteside makes 2-pt hook shot from 8 ft,104,95
410,4,3:18.0,B. Jennings misses 2-pt jump shot from 8 ft,,104,95
411,4,3:17.0,Offensive rebound by K. O'Quinn,,104,95
412,4,3:16.0,K. O'Quinn misses 2-pt jump shot from 5 ft (block by H. Whiteside),,104,95
413,4,3:15.0,Offensive rebound by K. O'Quinn,,104,95
414,4,3:14.0,K. O'Quinn makes 2-pt layup from 1 ft,,106,95
415,4,3:14.0,Shooting foul by H. Whiteside (drawn by K. O'Quinn),,106,95
416,4,3:14.0,,Miami full timeout,106,95
417,4,3:14.0,K. O'Quinn misses free throw 1 of 1,,106,95
418,4,3:14.0,C. Lee enters the game for J. Holiday,,106,95
419,4,3:14.0,,R. McGruder enters the game for W. Ellington,106,95
420,4,3:13.0,,Defensive rebound by H. Whiteside,106,95
421,4,2:58.0,,H. Whiteside misses 2-pt jump shot from 8 ft,106,95
422,4,2:57.0,,Offensive rebound by J. McRoberts,106,95
423,4,2:49.0,,R. McGruder misses 3-pt jump shot from 23 ft,106,95
424,4,2:48.0,Defensive rebound by C. Lee,,106,95
425,4,2:35.0,C. Anthony makes 2-pt dunk at rim (assist by K. O'Quinn),,108,95
426,4,2:19.0,,T. Johnson misses 2-pt layup from 2 ft,108,95
427,4,2:18.0,,Offensive rebound by H. Whiteside,108,95
428,4,2:17.0,,Shooting foul by K. O'Quinn (drawn by H. Whiteside),108,95
429,4,2:17.0,,H. Whiteside makes free throw 1 of 2,108,96
430,4,2:17.0,,H. Whiteside makes free throw 2 of 2,108,97
431,4,1:54.0,C. Anthony makes 2-pt jump shot from 16 ft,,110,97
432,4,1:46.0,,Turnover by J. McRoberts (traveling),110,97
433,4,1:34.0,Personal foul by J. McRoberts (drawn by K. O'Quinn),,110,97
434,4,1:34.0,,W. Ellington enters the game for G. Dragić,110,97
435,4,1:20.0,B. Jennings misses 3-pt jump shot from 24 ft,,110,97
436,4,1:19.0,,Defensive rebound by H. Whiteside,110,97
437,4,1:14.0,,T. Johnson makes 2-pt dunk at rim (assist by J. McRoberts),110,99
438,4,0:59.0,K. O'Quinn makes 2-pt jump shot from 20 ft (assist by B. Jennings),,112,99
439,4,0:50.0,,Turnover by J. McRoberts (bad pass; steal by K. O'Quinn),112,99
440,4,0:47.0,C. Lee makes 2-pt layup from 2 ft (assist by B. Jennings),,114,99
441,4,0:39.0,,Shooting foul by C. Anthony (drawn by T. Johnson),114,99
442,4,0:39.0,,T. Johnson makes free throw 1 of 2,114,100
443,4,0:39.0,M. Kuzminskas enters the game for C. Anthony,,114,100
444,4,0:39.0,,W. Reed enters the game for H. Whiteside,114,100
445,4,0:39.0,R. Baker enters the game for L. Thomas,,114,100
446,4,0:39.0,,T. Johnson makes free throw 2 of 2,114,101
447,4,0:19.0,K. O'Quinn misses 2-pt jump shot from 17 ft,,114,101
448,4,0:18.0,,Defensive rebound by T. Johnson,114,101
449,4,0:12.0,,W. Reed misses 2-pt dunk at rim (block by M. Kuzminskas),114,101
450,4,0:11.0,,Offensive rebound by W. Reed,114,101
451,4,0:10.0,,W. Reed makes 2-pt dunk at rim,114,103
