,QUARTER,TIME_REMAINING,ORLANDO_ACTION,TORONTO_ACTION,ORLANDO_SCORE,TORONTO_SCORE
209,3,10:30.0,,Defensive rebound by K. Lowry,62,54
210,3,10:23.0,,K. Lowry misses 2-pt jump shot from 18 ft,62,54
211,3,10:22.0,Defensive rebound by N. Vučević,,62,54
212,3,10:17.0,S. Ibaka makes 2-pt dunk at rim (assist by E. Payton),,64,54
213,3,9:51.0,,D. DeRozan misses 2-pt jump shot from 17 ft,64,54
214,3,9:51.0,Defensive rebound by S. Ibaka,,64,54
215,3,9:44.0,C. Watson misses 2-pt layup from 2 ft,,64,54
216,3,9:43.0,Offensive rebound by A. Gordon,,64,54
217,3,9:41.0,A. Gordon misses 2-pt layup from 2 ft,,64,54
218,3,9:41.0,,Defensive rebound by D. DeRozan,64,54
219,3,9:34.0,,D. Carroll misses 3-pt jump shot from 25 ft,64,54
220,3,9:34.0,Defensive rebound by Team,,64,54
221,3,9:24.0,Def 3 sec tech foul by D. DeRozan,,64,54
222,3,9:24.0,C. Watson makes technical free throw,,65,54
223,3,9:22.0,Personal block foul by D. DeRozan,,65,54
224,3,9:19.0,A. Gordon misses 2-pt jump shot from 17 ft,,65,54
225,3,9:18.0,,Defensive rebound by D. Carroll,65,54
226,3,9:08.0,,Shooting foul by E. Payton (drawn by J. Valančiūnas),65,54
227,3,9:08.0,,J. Valančiūnas makes free throw 1 of 2,65,55
228,3,9:08.0,,J. Valančiūnas makes free throw 2 of 2,65,56
229,3,8:58.0,E. Payton misses 2-pt jump shot from 3 ft (block by P. Patterson),,65,56
230,3,8:56.0,,Defensive rebound by J. Valančiūnas,65,56
231,3,8:43.0,,Personal foul by E. Payton (drawn by D. DeRozan),65,56
232,3,8:38.0,,K. Lowry misses 3-pt jump shot from 25 ft,65,56
233,3,8:38.0,Defensive rebound by N. Vučević,,65,56
234,3,8:27.0,S. Ibaka makes 2-pt jump shot from 18 ft,,67,56
235,3,8:11.0,,D. DeRozan makes 2-pt jump shot from 16 ft,67,58
236,3,7:53.0,N. Vučević misses 2-pt jump shot from 17 ft,,67,58
237,3,7:53.0,,Defensive rebound by P. Patterson,67,58
238,3,7:45.0,,D. Carroll makes 2-pt layup from 2 ft (assist by K. Lowry),67,60
239,3,7:39.0,Turnover by S. Ibaka (offensive goaltending),,67,60
240,3,7:39.0,,L. Nogueira enters the game for D. Carroll,67,60
241,3,7:39.0,,T. Ross enters the game for J. Valančiūnas,67,60
242,3,7:28.0,,Turnover by K. Lowry (traveling),67,60
243,3,7:22.0,Personal foul by L. Nogueira (drawn by N. Vučević),,67,60
244,3,7:08.0,A. Gordon makes 2-pt jump shot from 6 ft (assist by N. Vučević),,69,60
245,3,6:52.0,,K. Lowry misses 2-pt layup from 3 ft (block by N. Vučević),69,60
246,3,6:50.0,Defensive rebound by C. Watson,,69,60
247,3,6:39.0,C. Watson makes 2-pt jump shot from 18 ft (assist by S. Ibaka),,71,60
248,3,6:39.0,,Toronto full timeout,71,60
249,3,6:30.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),71,63
250,3,6:13.0,E. Payton misses 3-pt jump shot from 22 ft,,71,63
251,3,6:13.0,,Defensive rebound by D. DeRozan,71,63
252,3,6:03.0,,D. DeRozan misses 2-pt jump shot from 6 ft,71,63
253,3,6:02.0,,Offensive rebound by Team,71,63
254,3,5:57.0,,Turnover by P. Patterson (bad pass; steal by E. Payton),71,63
255,3,5:41.0,N. Vučević makes 2-pt hook shot from 3 ft (assist by A. Gordon),,73,63
256,3,5:20.0,,T. Ross makes 3-pt jump shot from 22 ft (assist by D. DeRozan),73,66
257,3,5:11.0,C. Watson makes 2-pt layup from 3 ft (assist by N. Vučević),,75,66
258,3,5:11.0,Shooting foul by K. Lowry (drawn by C. Watson),,75,66
259,3,5:11.0,C. Watson makes free throw 1 of 1,,76,66
260,3,5:04.0,,D. DeRozan makes 2-pt jump shot from 15 ft,76,68
261,3,4:51.0,Personal foul by T. Ross (drawn by S. Ibaka),,76,68
262,3,4:45.0,Turnover by E. Payton (lost ball; steal by K. Lowry),,76,68
263,3,4:39.0,,K. Lowry makes 3-pt jump shot from 23 ft (assist by D. DeRozan),76,71
264,3,4:38.0,Orlando full timeout,,76,71
265,3,4:38.0,,N. Powell enters the game for P. Patterson,76,71
266,3,4:26.0,N. Vučević misses 2-pt hook shot from 9 ft,,76,71
267,3,4:26.0,,Defensive rebound by D. DeRozan,76,71
268,3,4:15.0,,Shooting foul by A. Gordon (drawn by D. DeRozan),76,71
269,3,4:15.0,,D. DeRozan makes free throw 1 of 2,76,72
270,3,4:15.0,J. Green enters the game for C. Watson,,76,72
271,3,4:15.0,D. Augustin enters the game for A. Gordon,,76,72
272,3,4:15.0,,D. DeRozan makes free throw 2 of 2,76,73
273,3,4:04.0,N. Vučević misses 2-pt jump shot from 21 ft,,76,73
274,3,4:04.0,,Defensive rebound by K. Lowry,76,73
275,3,3:43.0,,N. Powell misses 3-pt jump shot from 23 ft,76,73
276,3,3:42.0,Defensive rebound by Team,,76,73
277,3,3:42.0,,Loose ball foul by L. Nogueira (drawn by N. Vučević),76,73
278,3,3:42.0,N. Vučević makes free throw 1 of 2,,77,73
279,3,3:42.0,,J. Sullinger enters the game for L. Nogueira,77,73
280,3,3:42.0,N. Vučević makes free throw 2 of 2,,78,73
281,3,3:29.0,,Shooting foul by E. Payton (drawn by K. Lowry),78,73
282,3,3:29.0,,K. Lowry makes free throw 1 of 2,78,74
283,3,3:29.0,,K. Lowry makes free throw 2 of 2,78,75
284,3,3:18.0,Turnover by E. Payton (bad pass; steal by T. Ross),,78,75
285,3,3:15.0,,T. Ross misses 2-pt layup from 2 ft (block by E. Payton),78,75
286,3,3:15.0,,Offensive rebound by Team,78,75
287,3,3:05.0,,D. DeRozan misses 2-pt jump shot from 14 ft,78,75
288,3,3:04.0,Defensive rebound by S. Ibaka,,78,75
289,3,2:51.0,E. Payton makes 2-pt layup from 2 ft,,80,75
290,3,2:31.0,,D. DeRozan misses 2-pt jump shot from 16 ft (block by N. Vučević),80,75
291,3,2:30.0,Defensive rebound by S. Ibaka,,80,75
292,3,2:13.0,Turnover by S. Ibaka (lost ball; steal by N. Powell),,80,75
293,3,2:07.0,,K. Lowry misses 2-pt layup from 2 ft (block by S. Ibaka),80,75
294,3,2:07.0,,Offensive rebound by Team,80,75
295,3,2:07.0,C. Watson enters the game for S. Ibaka,,80,75
296,3,2:07.0,,C. Joseph enters the game for K. Lowry,80,75
297,3,1:53.0,,N. Powell misses 2-pt jump shot from 3 ft (block by N. Vučević),80,75
298,3,1:52.0,Defensive rebound by N. Vučević,,80,75
299,3,1:43.0,E. Payton misses 2-pt layup from 2 ft,,80,75
300,3,1:42.0,,Defensive rebound by D. DeRozan,80,75
301,3,1:35.0,,D. DeRozan makes 2-pt jump shot from 8 ft,80,77
302,3,1:35.0,,Shooting foul by E. Payton (drawn by D. DeRozan),80,77
303,3,1:35.0,,D. DeRozan makes free throw 1 of 1,80,78
304,3,1:19.0,Turnover by N. Vučević (bad pass; steal by C. Joseph),,80,78
305,3,1:06.0,,D. DeRozan misses 2-pt jump shot from 15 ft,80,78
306,3,1:05.0,Defensive rebound by N. Vučević,,80,78
307,3,0:52.0,Turnover by N. Vučević (3 sec),,80,78
308,3,0:52.0,B. Biyombo enters the game for N. Vučević,,80,78
309,3,0:29.0,,D. DeRozan misses 3-pt jump shot from 27 ft,80,78
310,3,0:28.0,,Offensive rebound by J. Sullinger,80,78
311,3,0:06.0,,D. DeRozan misses 2-pt layup from 2 ft,80,78
312,3,0:06.0,Defensive rebound by J. Green,,80,78
313,3,0:00.0,C. Watson makes 2-pt jump shot from 21 ft (assist by J. Green),,82,78
314,4,12:00.0,,Technical foul by D. DeRozan,82,78
315,4,12:00.0,C. Watson makes technical free throw,,83,78
316,4,11:45.0,,T. Ross misses 3-pt jump shot from 24 ft,83,78
317,4,11:44.0,Defensive rebound by B. Biyombo,,83,78
318,4,11:29.0,D. Augustin makes 3-pt jump shot from 25 ft (assist by B. Biyombo),,86,78
319,4,11:05.0,,K. Lowry makes 3-pt jump shot from 25 ft,86,81
320,4,10:38.0,B. Biyombo makes 2-pt dunk at rim (assist by D. Augustin),,88,81
321,4,10:30.0,,Personal foul by C. Watson (drawn by K. Lowry),88,81
322,4,10:23.0,,J. Sullinger misses 3-pt jump shot from 24 ft,88,81
323,4,10:23.0,Defensive rebound by D. Augustin,,88,81
324,4,10:13.0,D. Augustin makes 3-pt jump shot from 24 ft,,91,81
325,4,9:55.0,,T. Ross misses 3-pt jump shot from 23 ft,91,81
326,4,9:53.0,,Offensive rebound by Team,91,81
327,4,9:48.0,,Personal foul by J. Green (drawn by T. Ross),91,81
328,4,9:48.0,,F. VanVleet enters the game for C. Joseph,91,81
329,4,9:31.0,,N. Powell makes 2-pt jump shot from 17 ft,91,83
330,4,9:10.0,Personal foul by F. VanVleet (drawn by B. Biyombo),,91,83
331,4,9:02.0,D. Augustin misses 3-pt jump shot from 24 ft,,91,83
332,4,9:01.0,,Defensive rebound by N. Powell,91,83
333,4,8:55.0,,Shooting foul by B. Biyombo (drawn by N. Powell),91,83
334,4,8:55.0,Official timeout,,91,83
335,4,8:55.0,,N. Powell makes free throw 1 of 2,91,84
336,4,8:55.0,,P. Patterson enters the game for J. Sullinger,91,83
337,4,8:55.0,,N. Powell makes free throw 2 of 2,91,85
338,4,8:41.0,J. Green makes 2-pt hook shot from 6 ft,,93,85
339,4,8:23.0,,Turnover by N. Powell (lost ball),93,85
340,4,7:58.0,A. Gordon misses 3-pt jump shot from 25 ft,,93,85
341,4,7:58.0,Offensive rebound by Team,,93,85
342,4,7:58.0,,Loose ball foul by T. Ross (drawn by B. Biyombo),93,85
343,4,7:37.0,J. Green makes 3-pt jump shot from 23 ft (assist by D. Augustin),,96,85
344,4,7:15.0,,K. Lowry misses 2-pt jump shot from 2 ft,96,85
345,4,7:15.0,Defensive rebound by B. Biyombo,,96,85
346,4,7:06.0,B. Biyombo makes 2-pt dunk at rim (assist by D. Augustin),,98,85
347,4,7:06.0,,Toronto full timeout,98,85
348,4,7:06.0,,D. DeRozan enters the game for N. Powell,98,85
349,4,7:06.0,,J. Valančiūnas enters the game for F. VanVleet,98,85
350,4,6:53.0,,K. Lowry misses 3-pt jump shot from 26 ft,98,85
351,4,6:52.0,Defensive rebound by B. Biyombo,,98,85
352,4,6:44.0,Shooting foul by T. Ross (drawn by D. Augustin),,98,85
353,4,6:44.0,D. Augustin misses free throw 1 of 3,,98,85
354,4,6:44.0,Offensive rebound by Team,,98,85
355,4,6:44.0,D. Augustin makes free throw 2 of 3,,99,85
356,4,6:44.0,S. Ibaka enters the game for A. Gordon,,99,85
357,4,6:44.0,D. Augustin makes free throw 3 of 3,,100,85
358,4,6:26.0,,Shooting foul by C. Watson (drawn by K. Lowry),100,85
359,4,6:26.0,,K. Lowry misses free throw 1 of 2,100,85
360,4,6:26.0,,Offensive rebound by Team,100,85
361,4,6:26.0,,K. Lowry makes free throw 2 of 2,100,86
362,4,6:17.0,Turnover by B. Biyombo (offensive foul),,100,86
363,4,6:17.0,Offensive foul by B. Biyombo (drawn by K. Lowry),,100,86
364,4,5:58.0,,D. DeRozan misses 2-pt jump shot from 19 ft,100,86
365,4,5:58.0,,Offensive rebound by P. Patterson,100,86
366,4,5:53.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by K. Lowry),100,89
367,4,5:51.0,Orlando full timeout,,100,89
368,4,5:51.0,N. Vučević enters the game for C. Watson,,100,89
369,4,5:51.0,E. Payton enters the game for B. Biyombo,,100,89
370,4,5:38.0,D. Augustin makes 3-pt jump shot from 25 ft (assist by E. Payton),,103,89
371,4,5:19.0,,P. Patterson makes 2-pt layup from 2 ft,103,91
372,4,5:19.0,,Shooting foul by N. Vučević (drawn by P. Patterson),103,91
373,4,5:19.0,,P. Patterson misses free throw 1 of 1,103,91
374,4,5:18.0,Defensive rebound by J. Green,,103,91
375,4,5:05.0,N. Vučević misses 2-pt hook shot from 7 ft,,103,91
376,4,5:04.0,,Defensive rebound by P. Patterson,103,91
377,4,4:58.0,,Shooting block foul by N. Vučević (drawn by D. DeRozan),103,91
378,4,4:58.0,,D. DeRozan makes free throw 1 of 2,103,92
379,4,4:58.0,,D. DeRozan makes free throw 2 of 2,103,93
380,4,4:37.0,Shooting foul by T. Ross (drawn by E. Payton),,103,93
381,4,4:37.0,E. Payton makes free throw 1 of 2,,104,93
382,4,4:37.0,E. Payton misses free throw 2 of 2,,104,93
