,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA LAKERS_ACTION,PORTLAND_SCORE,LA LAKERS_SCORE
385,4,5:23.0,,Turnover by D. Russell (bad pass; steal by D. Lillard),88,68
386,4,5:23.0,,Loose ball foul by D. Russell (drawn by D. Lillard),88,68
387,4,5:08.0,Turnover by D. Lillard (bad pass),,88,68
388,4,4:44.0,,T. Ennis misses 3-pt jump shot from 27 ft,88,68
389,4,4:43.0,Defensive rebound by Team,,88,68
390,4,4:31.0,D. Lillard misses 3-pt jump shot from 25 ft,,88,68
391,4,4:29.0,Offensive rebound by M. Harkless,,88,68
392,4,4:29.0,Personal foul by D. Russell (drawn by M. Harkless),,88,68
393,4,4:18.0,Personal foul by D. Russell (drawn by J. Nurkić),,88,68
394,4,4:18.0,J. Nurkić makes free throw 1 of 2,,89,68
395,4,4:18.0,J. Nurkić misses free throw 2 of 2,,89,68
396,4,4:18.0,S. Napier enters the game for D. Lillard,,89,68
397,4,4:17.0,,Defensive rebound by I. Zubac,89,68
398,4,4:05.0,,D. Russell misses 2-pt jump shot from 16 ft,89,68
399,4,4:01.0,Defensive rebound by J. Nurkić,,89,68
400,4,3:54.0,Turnover by J. Nurkić (bad pass; steal by T. Ennis),,89,68
401,4,3:54.0,N. Vonleh enters the game for J. Nurkić,,89,68
402,4,3:44.0,,T. Ennis makes 2-pt layup from 1 ft,89,70
403,4,3:30.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by A. Aminu),,92,70
404,4,3:15.0,,T. Ennis misses 2-pt jump shot from 16 ft,92,70
405,4,3:13.0,Defensive rebound by N. Vonleh,,92,70
406,4,3:00.0,Turnover by N. Vonleh (lost ball; steal by T. Ennis),,92,70
407,4,2:54.0,,D. Nwaba makes 2-pt dunk at rim (assist by T. Ennis),92,72
408,4,2:52.0,Portland full timeout,,92,72
409,4,2:52.0,P. Connaughton enters the game for M. Harkless,,92,72
410,4,2:52.0,J. Layman enters the game for A. Aminu,,92,72
411,4,2:52.0,M. Leonard enters the game for A. Crabbe,,92,72
412,4,2:35.0,P. Connaughton misses 2-pt jump shot from 10 ft,,92,72
413,4,2:32.0,,Defensive rebound by L. Nance,92,72
414,4,2:27.0,,Personal foul by M. Leonard (drawn by I. Zubac),92,72
415,4,2:27.0,,I. Zubac makes free throw 1 of 2,92,73
416,4,2:27.0,,I. Zubac makes free throw 2 of 2,92,74
417,4,2:16.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by S. Napier),,95,74
418,4,1:54.0,,Personal foul by S. Napier (drawn by D. Russell),95,74
419,4,1:54.0,,D. Russell makes free throw 1 of 2,95,75
420,4,1:54.0,,D. Russell makes free throw 2 of 2,95,76
421,4,1:29.0,M. Leonard misses 2-pt jump shot from 16 ft,,95,76
422,4,1:25.0,,Defensive rebound by I. Zubac,95,76
423,4,1:22.0,,D. Russell makes 2-pt layup from 1 ft (assist by T. Ennis),95,78
424,4,1:00.0,N. Vonleh makes 2-pt layup from 1 ft,,97,78
425,4,0:53.0,,T. Ennis makes 3-pt jump shot from 24 ft,97,81
426,4,0:41.0,J. Layman misses 2-pt jump shot from 18 ft,,97,81
427,4,0:40.0,,Defensive rebound by D. Russell,97,81
428,4,0:32.0,,T. Ennis misses 3-pt jump shot from 25 ft,97,81
429,4,0:31.0,Defensive rebound by N. Vonleh,,97,81
430,4,0:13.0,Turnover by P. Connaughton (bad pass),,97,81
431,4,0:06.0,,T. Ennis misses 3-pt jump shot from 25 ft,97,81
432,4,0:02.0,Defensive rebound by P. Connaughton,,97,81
