,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
391,4,7:09.0,,Defensive rebound by N. Mirotić,80,90
392,4,6:53.0,,J. Butler makes 2-pt jump shot from 21 ft,80,92
393,4,6:31.0,O. Porter makes 2-pt jump shot from 21 ft (assist by M. Gortat),,82,92
394,4,6:14.0,,J. Butler misses 2-pt layup from 3 ft (block by O. Porter),82,92
395,4,6:14.0,,Offensive rebound by Team,82,92
396,4,6:11.0,,R. Lopez misses 2-pt jump shot from 18 ft,82,92
397,4,6:09.0,,Offensive rebound by R. Rondo,82,92
398,4,6:07.0,,Offensive foul by R. Rondo (drawn by M. Morris),82,92
399,4,6:07.0,,Turnover by R. Rondo (offensive foul),82,92
400,4,6:07.0,S. Mac enters the game for M. Thornton,,82,92
401,4,6:07.0,,D. Wade enters the game for R. Rondo,82,92
402,4,5:57.0,Turnover by T. Satoranský (bad pass; steal by N. Mirotić),,82,92
403,4,5:53.0,,N. Mirotić makes 2-pt dunk at rim (assist by D. Wade),82,94
404,4,5:33.0,O. Porter makes 3-pt jump shot from 25 ft (assist by T. Satoranský),,85,94
405,4,5:11.0,,J. Butler misses 2-pt jump shot from 17 ft,85,94
406,4,5:10.0,,Offensive rebound by R. Lopez,85,94
407,4,5:10.0,,R. Lopez misses 2-pt layup from 3 ft,85,94
408,4,5:09.0,,Offensive rebound by R. Lopez,85,94
409,4,5:09.0,,R. Lopez makes 2-pt layup from 2 ft,85,96
410,4,4:54.0,M. Morris makes 2-pt jump shot from 6 ft,,87,96
411,4,4:38.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Butler),87,99
412,4,4:38.0,Washington full timeout,,87,99
413,4,4:17.0,S. Mac misses 2-pt jump shot from 20 ft,,87,99
414,4,4:16.0,,Defensive rebound by R. Lopez,87,99
415,4,4:09.0,,D. Wade misses 3-pt jump shot from 25 ft,87,99
416,4,4:09.0,Defensive rebound by T. Satoranský,,87,99
417,4,4:00.0,T. Satoranský misses 2-pt jump shot from 9 ft,,87,99
418,4,3:59.0,,Defensive rebound by N. Mirotić,87,99
419,4,3:44.0,,R. Lopez misses 2-pt hook shot from 3 ft,87,99
420,4,3:43.0,Defensive rebound by M. Gortat,,87,99
421,4,3:32.0,O. Porter misses 3-pt jump shot from 23 ft,,87,99
422,4,3:31.0,Offensive rebound by S. Mac,,87,99
423,4,3:26.0,S. Mac misses 2-pt layup from 3 ft (block by N. Mirotić),,87,99
424,4,3:24.0,,Defensive rebound by N. Mirotić,87,99
425,4,3:15.0,,Personal foul by O. Porter (drawn by J. Butler),87,99
426,4,3:08.0,,J. Butler misses 2-pt jump shot from 14 ft,87,99
427,4,3:07.0,Defensive rebound by M. Gortat,,87,99
428,4,3:03.0,Turnover by O. Porter (lost ball; steal by D. Wade),,87,99
429,4,2:59.0,,D. Wade misses 2-pt layup from 3 ft,87,99
430,4,2:58.0,Defensive rebound by M. Morris,,87,99
431,4,2:49.0,O. Porter misses 3-pt jump shot from 26 ft,,87,99
432,4,2:46.0,,Defensive rebound by I. Canaan,87,99
433,4,2:36.0,,Chicago full timeout,87,99
434,4,2:30.0,,J. Butler misses 3-pt jump shot from 25 ft,87,99
435,4,2:29.0,Defensive rebound by M. Gortat,,87,99
436,4,2:17.0,M. Gortat makes 2-pt jump shot from 9 ft (assist by T. Satoranský),,89,99
437,4,1:58.0,,I. Canaan misses 3-pt jump shot from 24 ft,89,99
438,4,1:57.0,,Offensive rebound by J. Butler,89,99
439,4,1:55.0,,N. Mirotić makes 3-pt jump shot from 26 ft (assist by J. Butler),89,102
440,4,1:34.0,Shooting foul by R. Lopez (drawn by T. Satoranský),,89,102
441,4,1:34.0,T. Satoranský makes 2-pt layup from 2 ft,,91,102
442,4,1:34.0,T. Satoranský makes free throw 1 of 1,,92,102
443,4,1:13.0,,R. Lopez makes 2-pt hook shot from 6 ft (assist by J. Butler),92,104
444,4,0:55.0,Shooting foul by N. Mirotić (drawn by M. Morris),,92,104
445,4,0:55.0,M. Morris misses 2-pt layup at rim (block by N. Mirotić),,92,104
446,4,0:55.0,Offensive rebound by M. Morris,,92,104
447,4,0:55.0,M. Morris makes free throw 1 of 2,,93,104
448,4,0:55.0,M. Morris makes free throw 2 of 2,,94,104
449,4,0:35.0,,J. Butler misses 2-pt jump shot from 11 ft,94,104
450,4,0:34.0,,Offensive rebound by R. Lopez,94,104
451,4,0:34.0,,R. Lopez misses 2-pt layup from 3 ft,94,104
452,4,0:32.0,Defensive rebound by O. Porter,,94,104
453,4,0:31.0,Personal foul by R. Lopez (drawn by O. Porter),,94,104
454,4,0:31.0,O. Porter makes free throw 1 of 2,,95,104
455,4,0:31.0,O. Porter misses free throw 2 of 2,,95,104
456,4,0:29.0,,Defensive rebound by N. Mirotić,95,104
457,4,0:11.0,,Shooting foul by T. Satoranský (drawn by D. Wade),95,104
458,4,0:11.0,,D. Wade makes free throw 1 of 2,95,105
459,4,0:11.0,,J. Grant enters the game for J. Butler,95,105
460,4,0:11.0,,B. Portis enters the game for R. Lopez,95,105
461,4,0:11.0,,D. Wade makes free throw 2 of 2,95,106
