,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
387,4,7:16.0,Personal foul by K. Durant,,92,120
388,4,7:16.0,L. Williams makes free throw 1 of 2,,93,120
389,4,7:16.0,L. Williams misses free throw 2 of 2,,93,120
390,4,7:16.0,,K. Looney enters the game for A. Iguodala,93,120
391,4,7:16.0,,P. McCaw enters the game for K. Durant,93,120
392,4,7:14.0,,Defensive rebound by D. West,93,120
393,4,7:09.0,,Shooting foul by M. World Peace (drawn by I. Clark),93,120
394,4,7:09.0,,I. Clark misses free throw 1 of 2,93,120
395,4,7:09.0,,Offensive rebound by Team,93,120
396,4,7:09.0,,I. Clark makes free throw 2 of 2,93,121
397,4,6:56.0,T. Black misses 2-pt jump shot from 3 ft (block by D. West),,93,121
398,4,6:56.0,Offensive rebound by Team,,93,121
399,4,6:53.0,L. Williams misses 2-pt jump shot from 17 ft,,93,121
400,4,6:52.0,,Defensive rebound by D. West,93,121
401,4,6:40.0,,I. Clark makes 2-pt jump shot from 12 ft (assist by P. McCaw),93,123
402,4,6:30.0,J. Clarkson misses 2-pt jump shot from 10 ft,,93,123
403,4,6:28.0,,Defensive rebound by K. Looney,93,123
404,4,6:19.0,,I. Clark makes 3-pt jump shot from 24 ft,93,126
405,4,6:18.0,LA Lakers full timeout,,93,126
406,4,6:18.0,,J. McGee enters the game for D. West,93,126
407,4,6:18.0,B. Ingram enters the game for T. Black,,93,126
408,4,6:18.0,T. Robinson enters the game for L. Williams,,93,126
409,4,6:00.0,T. Robinson misses 2-pt jump shot from 17 ft,,93,126
410,4,6:00.0,,Defensive rebound by J. McGee,93,126
411,4,5:42.0,,Turnover by I. Clark (traveling),93,126
412,4,5:29.0,M. Huertas makes 2-pt jump shot from 11 ft,,95,126
413,4,5:18.0,,Shooting foul by M. World Peace (drawn by J. McGee),95,126
414,4,5:18.0,,J. McGee makes free throw 1 of 2,95,127
415,4,5:18.0,,J. McGee makes free throw 2 of 2,95,128
416,4,5:01.0,B. Ingram makes 2-pt jump shot from 15 ft (assist by M. Huertas),,97,128
417,4,4:41.0,,I. Clark misses 2-pt jump shot from 8 ft,97,128
418,4,4:41.0,,Offensive rebound by K. Looney,97,128
419,4,4:41.0,,K. Looney makes 2-pt dunk at rim,97,130
420,4,4:27.0,M. World Peace makes 3-pt jump shot from 26 ft (assist by B. Ingram),,100,130
421,4,4:21.0,,Turnover by J. McGee (bad pass; steal by M. Huertas),100,130
422,4,4:15.0,T. Robinson misses 2-pt layup from 2 ft,,100,130
423,4,4:14.0,,Defensive rebound by J. McGee,100,130
424,4,4:06.0,,S. Livingston makes 2-pt jump shot from 10 ft,100,132
425,4,3:45.0,M. World Peace misses 3-pt jump shot from 23 ft,,100,132
426,4,3:44.0,,Defensive rebound by S. Livingston,100,132
427,4,3:41.0,,J. McGee makes 2-pt dunk at rim (assist by P. McCaw),100,134
428,4,3:41.0,LA Lakers full timeout,,100,134
429,4,3:41.0,,A. Varejão enters the game for S. Livingston,100,134
430,4,3:41.0,T. Black enters the game for J. Clarkson,,100,134
431,4,3:32.0,Personal foul by K. Looney (drawn by B. Ingram),,100,134
432,4,3:32.0,Personal foul by J. McGee (drawn by T. Black),,100,134
433,4,3:23.0,M. Huertas makes 2-pt jump shot from 16 ft,,102,134
434,4,3:03.0,,Turnover by P. McCaw (bad pass; steal by T. Black),102,134
435,4,2:54.0,B. Ingram misses 3-pt jump shot from 24 ft,,102,134
436,4,2:54.0,,Defensive rebound by K. Looney,102,134
437,4,2:38.0,,K. Looney makes 3-pt jump shot from 26 ft (assist by P. McCaw),102,137
438,4,2:27.0,Shooting foul by A. Varejão (drawn by T. Black),,102,137
439,4,2:27.0,T. Black makes free throw 1 of 2,,103,137
440,4,2:27.0,T. Black makes free throw 2 of 2,,104,137
441,4,2:05.0,,I. Clark makes 3-pt jump shot from 26 ft (assist by A. Varejão),104,140
442,4,1:53.0,T. Black misses 2-pt jump shot from 18 ft,,104,140
443,4,1:53.0,,Defensive rebound by K. Looney,104,140
444,4,1:45.0,,Personal foul by T. Black (drawn by J. McGee),104,140
445,4,1:31.0,,I. Clark makes 3-pt jump shot from 25 ft (assist by A. Varejão),104,143
446,4,1:25.0,M. Huertas misses 2-pt jump shot from 13 ft,,104,143
447,4,1:23.0,,Defensive rebound by K. Looney,104,143
448,4,1:18.0,,Shooting foul by M. World Peace (drawn by A. Varejão),104,143
449,4,1:18.0,,A. Varejão makes free throw 1 of 2,104,144
450,4,1:18.0,,A. Varejão makes free throw 2 of 2,104,145
451,4,1:05.0,T. Black makes 2-pt jump shot from 14 ft (assist by M. Huertas),,106,145
452,4,0:55.0,,A. Varejão makes 2-pt jump shot from 11 ft (assist by I. Clark),106,147
453,4,0:46.0,B. Ingram misses 3-pt jump shot from 24 ft,,106,147
454,4,0:45.0,,Defensive rebound by A. Varejão,106,147
455,4,0:24.0,,J. McGee misses 2-pt jump shot from 14 ft,106,147
456,4,0:24.0,,Offensive rebound by A. Varejão,106,147
457,4,0:03.0,,Shooting foul by T. Robinson (drawn by A. Varejão),106,147
458,4,0:03.0,,A. Varejão makes free throw 1 of 2,106,148
459,4,0:03.0,,A. Varejão makes free throw 2 of 2,106,149
460,4,0:01.0,T. Black misses 3-pt jump shot from 49 ft,,106,149
461,4,0:00.0,Offensive rebound by Team,,106,149
