,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DETROIT_ACTION,ORLANDO_SCORE,DETROIT_SCORE
384,4,3:13.0,,S. Johnson makes 3-pt jump shot from 24 ft (assist by M. Gbinije),71,102
385,4,3:04.0,M. Hezonja makes 3-pt jump shot from 26 ft (assist by J. Green),,74,102
386,4,2:33.0,,A. Baynes makes 2-pt jump shot from 11 ft (assist by B. Udrih),74,104
387,4,2:28.0,Personal foul by B. Udrih (drawn by C. Watson),,74,104
388,4,2:28.0,,D. Hilliard enters the game for J. Leuer,74,104
389,4,2:28.0,,H. Ellenson enters the game for A. Baynes,74,104
390,4,2:28.0,,B. Marjanović enters the game for B. Udrih,74,104
391,4,2:20.0,M. Hezonja misses 2-pt jump shot from 19 ft,,74,104
392,4,2:19.0,,Defensive rebound by H. Ellenson,74,104
393,4,2:17.0,,S. Johnson misses 3-pt jump shot from 28 ft,74,104
394,4,2:17.0,Defensive rebound by Team,,74,104
395,4,2:01.0,C. Wilcox misses 2-pt jump shot from 19 ft,,74,104
396,4,2:00.0,,Defensive rebound by H. Ellenson,74,104
397,4,1:48.0,,B. Marjanović makes 2-pt jump shot from 9 ft (assist by S. Johnson),74,106
398,4,1:39.0,C. Watson misses 2-pt jump shot from 9 ft,,74,106
399,4,1:37.0,,Defensive rebound by H. Ellenson,74,106
400,4,1:32.0,,H. Ellenson makes 2-pt jump shot from 17 ft (assist by D. Hilliard),74,108
401,4,1:28.0,M. Hezonja makes 2-pt layup at rim,,76,108
402,4,1:28.0,Shooting foul by M. Gbinije (drawn by M. Hezonja),,76,108
403,4,1:28.0,M. Hezonja makes free throw 1 of 1,,77,108
404,4,1:11.0,,B. Marjanović misses 2-pt jump shot from 5 ft,77,108
405,4,1:10.0,,Offensive rebound by S. Johnson,77,108
406,4,1:06.0,,S. Johnson misses 2-pt jump shot from 3 ft,77,108
407,4,1:06.0,Defensive rebound by S. Zimmerman,,77,108
408,4,0:57.0,M. Hezonja makes 2-pt jump shot from 17 ft,,79,108
409,4,0:47.0,,M. Gbinije misses 3-pt jump shot from 26 ft,79,108
410,4,0:47.0,Defensive rebound by Team,,79,108
411,4,0:37.0,J. Green makes 3-pt jump shot from 25 ft (assist by C. Watson),,82,108
412,4,0:25.0,,Personal foul by J. Green (drawn by H. Ellenson),82,108
413,4,0:15.0,,Turnover by D. Hilliard (bad pass),82,108
414,4,0:06.0,M. Hezonja misses 2-pt jump shot from 18 ft,,82,108
415,4,0:05.0,Offensive rebound by S. Zimmerman,,82,108
416,4,0:02.0,J. Green misses 3-pt jump shot from 27 ft,,82,108
417,4,0:00.0,Offensive rebound by S. Zimmerman,,82,108
