,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW ORLEANS_ACTION,DENVER_SCORE,NEW ORLEANS_SCORE
386,4,9:22.0,,L. Galloway misses 2-pt jump shot from 21 ft,87,81
387,4,9:21.0,Defensive rebound by J. Murray,,87,81
388,4,9:08.0,K. Faried makes 2-pt layup from 1 ft,,89,81
389,4,8:58.0,Offensive charge foul by D. Cunningham (drawn by K. Faried),,89,81
390,4,8:58.0,,Turnover by D. Cunningham (offensive foul),89,81
391,4,8:58.0,,A. Davis enters the game for D. Cunningham,89,81
392,4,8:46.0,W. Chandler misses 3-pt jump shot from 26 ft,,89,81
393,4,8:45.0,,Defensive rebound by A. Davis,89,81
394,4,8:30.0,,A. Davis makes 2-pt jump shot from 12 ft (assist by B. Hield),89,83
395,4,8:14.0,N. Jokić misses 3-pt jump shot from 25 ft,,89,83
396,4,8:14.0,,Defensive rebound by Team,89,83
397,4,8:05.0,,A. Davis misses 2-pt jump shot from 18 ft,89,83
398,4,8:04.0,Defensive rebound by N. Jokić,,89,83
399,4,7:55.0,J. Nelson misses 2-pt jump shot from 21 ft,,89,83
400,4,7:54.0,Offensive rebound by K. Faried,,89,83
401,4,7:50.0,K. Faried makes 2-pt layup from 2 ft,,91,83
402,4,7:40.0,Offensive charge foul by L. Stephenson (drawn by K. Faried),,91,83
403,4,7:40.0,,Turnover by L. Stephenson (offensive foul),91,83
404,4,7:40.0,W. Barton enters the game for N. Jokić,,91,83
405,4,7:40.0,D. Gallinari enters the game for J. Murray,,91,83
406,4,7:40.0,,S. Hill enters the game for L. Stephenson,91,83
407,4,7:40.0,,T. Frazier enters the game for L. Galloway,91,83
408,4,7:40.0,,E. Moore enters the game for B. Hield,91,83
409,4,7:32.0,Turnover by J. Nelson (bad pass; steal by T. Jones),,91,83
410,4,7:31.0,,Shooting foul by J. Nelson (drawn by T. Jones),91,83
411,4,7:31.0,,T. Jones makes free throw 1 of 2,91,84
412,4,7:31.0,,T. Jones makes free throw 2 of 2,91,85
413,4,7:09.0,W. Chandler makes 2-pt layup from 2 ft (assist by K. Faried),,93,85
414,4,7:09.0,Shooting foul by T. Frazier (drawn by W. Chandler),,93,85
415,4,7:09.0,W. Chandler makes free throw 1 of 1,,94,85
416,4,6:55.0,,T. Frazier makes 3-pt jump shot from 27 ft (assist by S. Hill),94,88
417,4,6:37.0,W. Chandler misses 3-pt jump shot from 26 ft,,94,88
418,4,6:37.0,,Defensive rebound by A. Davis,94,88
419,4,6:26.0,,S. Hill misses 3-pt jump shot from 24 ft,94,88
420,4,6:23.0,Defensive rebound by W. Barton,,94,88
421,4,6:08.0,D. Gallinari makes 2-pt layup from 2 ft,,96,88
422,4,5:56.0,,T. Frazier makes 2-pt layup from 3 ft,96,90
423,4,5:31.0,W. Chandler misses 2-pt layup from 2 ft (block by A. Davis),,96,90
424,4,5:30.0,,Defensive rebound by E. Moore,96,90
425,4,5:24.0,,Turnover by E. Moore (bad pass; steal by J. Nelson),96,90
426,4,5:18.0,W. Chandler makes 2-pt dunk at rim (assist by D. Gallinari),,98,90
427,4,5:02.0,,Personal foul by J. Nelson (drawn by T. Frazier),98,90
428,4,5:02.0,Official timeout,,98,90
429,4,5:02.0,,L. Stephenson enters the game for T. Jones,98,90
430,4,5:02.0,E. Mudiay enters the game for J. Nelson,,98,90
431,4,4:52.0,,Turnover by A. Davis (lost ball; steal by K. Faried),98,90
432,4,4:50.0,Turnover by K. Faried (bad pass),,98,90
433,4,4:34.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by T. Frazier),98,92
434,4,4:19.0,W. Chandler misses 3-pt jump shot from 26 ft,,98,92
435,4,4:17.0,,Defensive rebound by A. Davis,98,92
436,4,4:09.0,,T. Frazier makes 2-pt layup from 2 ft (assist by A. Davis),98,94
437,4,3:50.0,D. Gallinari misses 3-pt jump shot from 26 ft,,98,94
438,4,3:49.0,Offensive rebound by W. Barton,,98,94
439,4,3:45.0,W. Barton makes 2-pt layup from 2 ft,,100,94
440,4,3:40.0,,Personal foul by E. Mudiay (drawn by T. Frazier),100,94
441,4,3:35.0,,T. Frazier misses 3-pt jump shot from 25 ft,100,94
442,4,3:34.0,Defensive rebound by W. Chandler,,100,94
443,4,3:21.0,D. Gallinari misses 2-pt layup from 3 ft,,100,94
444,4,3:21.0,Offensive rebound by Team,,100,94
445,4,3:21.0,Personal foul by A. Davis (drawn by K. Faried),,100,94
446,4,3:21.0,,New Orleans full timeout,100,94
447,4,2:57.0,W. Chandler misses 3-pt jump shot from 25 ft,,100,94
448,4,2:55.0,,Defensive rebound by A. Davis,100,94
449,4,2:55.0,Loose ball foul by W. Barton (drawn by A. Davis),,100,94
450,4,2:55.0,,A. Davis makes free throw 1 of 2,100,95
451,4,2:55.0,,A. Davis makes free throw 2 of 2,100,96
452,4,2:40.0,W. Chandler misses 2-pt jump shot from 7 ft,,100,96
453,4,2:39.0,,Defensive rebound by A. Davis,100,96
454,4,2:32.0,,A. Davis makes 2-pt layup from 2 ft (assist by T. Frazier),100,98
455,4,2:32.0,Denver full timeout,,100,98
456,4,2:16.0,D. Gallinari misses 3-pt jump shot from 25 ft,,100,98
457,4,2:15.0,,Defensive rebound by T. Frazier,100,98
458,4,2:05.0,,A. Davis misses 2-pt layup from 1 ft (block by K. Faried),100,98
459,4,2:04.0,,Offensive rebound by L. Stephenson,100,98
460,4,2:03.0,,New Orleans full timeout,100,98
461,4,1:57.0,,A. Davis misses 2-pt jump shot from 5 ft,100,98
462,4,1:57.0,Defensive rebound by D. Gallinari,,100,98
463,4,1:39.0,Shooting foul by A. Davis (drawn by W. Barton),,100,98
464,4,1:39.0,W. Barton makes free throw 1 of 2,,101,98
465,4,1:39.0,W. Barton makes free throw 2 of 2,,102,98
466,4,1:18.0,,A. Davis misses 2-pt jump shot from 7 ft,102,98
467,4,1:17.0,Defensive rebound by W. Chandler,,102,98
468,4,1:00.0,Turnover by E. Mudiay (lost ball; steal by A. Davis),,102,98
469,4,0:58.0,,A. Davis makes 2-pt dunk at rim,102,100
470,4,0:35.0,Shooting block foul by T. Frazier (drawn by E. Mudiay),,102,100
471,4,0:35.0,E. Mudiay misses free throw 1 of 2,,102,100
472,4,0:35.0,Offensive rebound by Team,,102,100
473,4,0:35.0,,Ö. Aşık enters the game for S. Hill,102,100
474,4,0:35.0,E. Mudiay makes free throw 2 of 2,,103,100
475,4,0:35.0,,New Orleans full timeout,103,100
476,4,0:25.0,,E. Moore misses 3-pt jump shot from 26 ft,103,100
477,4,0:24.0,Defensive rebound by K. Faried,,103,100
478,4,0:24.0,Personal take foul by T. Frazier (drawn by K. Faried),,103,100
479,4,0:24.0,K. Faried misses free throw 1 of 2,,103,100
480,4,0:24.0,Offensive rebound by Team,,103,100
481,4,0:24.0,K. Faried misses free throw 2 of 2,,103,100
482,4,0:24.0,,Defensive rebound by A. Davis,103,100
483,4,0:24.0,,B. Hield enters the game for T. Frazier,103,100
484,4,0:18.0,,Turnover by A. Davis (lost ball; steal by K. Faried),103,100
485,4,0:18.0,,T. Jones enters the game for Ö. Aşık,103,100
486,4,0:13.0,Personal take foul by B. Hield (drawn by E. Mudiay),,103,100
487,4,0:13.0,E. Mudiay makes free throw 1 of 2,,104,100
488,4,0:13.0,E. Mudiay makes free throw 2 of 2,,105,100
489,4,0:13.0,,New Orleans full timeout,105,100
490,4,0:10.0,,B. Hield misses 3-pt jump shot from 25 ft,105,100
491,4,0:08.0,Defensive rebound by E. Mudiay,,105,100
492,4,0:08.0,Personal take foul by E. Moore (drawn by E. Mudiay),,105,100
493,4,0:08.0,E. Mudiay makes free throw 1 of 2,,106,100
494,4,0:08.0,E. Mudiay makes free throw 2 of 2,,107,100
495,4,0:04.0,,B. Hield makes 2-pt layup from 2 ft (assist by L. Stephenson),107,102
