,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ATLANTA_ACTION,MILWAUKEE_SCORE,ATLANTA_SCORE
367,4,5:17.0,J. Henson enters the game for G. Monroe,,94,101
368,4,5:17.0,M. Brogdon enters the game for M. Dellavedova,,94,101
369,4,5:17.0,J. Parker enters the game for J. Terry,,94,101
370,4,5:17.0,,K. Bazemore enters the game for T. Sefolosha,94,101
371,4,5:17.0,,D. Howard enters the game for T. Hardaway,94,101
372,4,5:01.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,94,101
373,4,4:59.0,Offensive rebound by J. Henson,,94,101
374,4,4:59.0,J. Henson misses 2-pt layup from 1 ft,,94,101
375,4,4:58.0,,Defensive rebound by M. Delaney,94,101
376,4,4:57.0,,Personal foul by G. Antetokounmpo (drawn by M. Delaney),94,101
377,4,4:40.0,,K. Bazemore misses 2-pt jump shot from 12 ft,94,101
378,4,4:38.0,Defensive rebound by M. Beasley,,94,101
379,4,4:22.0,Personal foul by M. Dunleavy (drawn by G. Antetokounmpo),,94,101
380,4,4:22.0,,T. Sefolosha enters the game for M. Dunleavy,94,101
381,4,4:08.0,Turnover by Team (shot clock),,94,101
382,4,3:54.0,,Personal block foul by G. Antetokounmpo (drawn by P. Millsap),94,101
383,4,3:51.0,,Personal foul by M. Brogdon (drawn by M. Delaney),94,101
384,4,3:43.0,,D. Howard makes 2-pt layup from 2 ft (assist by M. Delaney),94,103
385,4,3:31.0,J. Parker misses 3-pt jump shot from 24 ft,,94,103
386,4,3:28.0,,Defensive rebound by D. Howard,94,103
387,4,3:07.0,,P. Millsap misses 2-pt jump shot from 15 ft,94,103
388,4,3:05.0,,Offensive rebound by K. Bazemore,94,103
389,4,3:01.0,,K. Bazemore misses 2-pt jump shot from 11 ft,94,103
390,4,3:01.0,,Offensive rebound by D. Howard,94,103
391,4,3:01.0,,Shooting foul by J. Henson (drawn by D. Howard),94,103
392,4,3:01.0,,D. Howard makes free throw 1 of 2,94,104
393,4,3:01.0,,D. Howard misses free throw 2 of 2,94,104
394,4,3:00.0,Defensive rebound by J. Henson,,94,104
395,4,2:41.0,G. Antetokounmpo makes 2-pt dunk at rim,,96,104
396,4,2:21.0,,M. Delaney misses 2-pt jump shot from 21 ft,96,104
397,4,2:19.0,,Offensive rebound by D. Howard,96,104
398,4,2:19.0,,D. Howard misses 2-pt layup from 1 ft,96,104
399,4,2:19.0,Defensive rebound by M. Beasley,,96,104
400,4,2:19.0,Personal take foul by M. Delaney (drawn by M. Brogdon),,96,104
401,4,2:19.0,Milwaukee full timeout,,96,104
402,4,2:19.0,J. Terry enters the game for M. Beasley,,96,104
403,4,2:11.0,Turnover by J. Parker (bad pass; steal by K. Bazemore),,96,104
404,4,1:57.0,,Personal foul by J. Henson (drawn by K. Bazemore),96,104
405,4,1:57.0,,K. Bazemore makes free throw 1 of 2,96,105
406,4,1:57.0,,K. Bazemore makes free throw 2 of 2,96,106
407,4,1:48.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,96,106
408,4,1:46.0,Offensive rebound by J. Parker,,96,106
409,4,1:43.0,Personal foul by T. Sefolosha (drawn by G. Antetokounmpo),,96,106
410,4,1:35.0,M. Brogdon misses 2-pt jump shot from 19 ft,,96,106
411,4,1:34.0,,Defensive rebound by D. Howard,96,106
412,4,1:17.0,,P. Millsap makes 2-pt layup at rim,96,108
413,4,1:17.0,Milwaukee full timeout,,96,108
414,4,1:17.0,G. Monroe enters the game for J. Henson,,96,108
415,4,1:11.0,J. Terry misses 3-pt jump shot from 24 ft,,96,108
416,4,1:09.0,,Defensive rebound by P. Millsap,96,108
417,4,0:50.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by P. Millsap),96,111
418,4,0:38.0,M. Brogdon makes 2-pt dunk at rim,,98,111
419,4,0:32.0,,Atlanta full timeout,98,111
420,4,0:32.0,,K. Humphries enters the game for P. Millsap,98,111
421,4,0:32.0,,M. Dunleavy enters the game for D. Howard,98,111
422,4,0:32.0,T. Maker enters the game for G. Antetokounmpo,,98,111
423,4,0:32.0,R. Vaughn enters the game for J. Parker,,98,111
424,4,0:32.0,M. Beasley enters the game for G. Monroe,,98,111
425,4,0:32.0,M. Plumlee enters the game for J. Terry,,98,111
426,4,0:14.0,,K. Bazemore misses 3-pt jump shot from 26 ft,98,111
427,4,0:12.0,Defensive rebound by R. Vaughn,,98,111
428,4,0:02.0,T. Maker misses 2-pt jump shot from 6 ft,,98,111
429,4,0:01.0,Offensive rebound by T. Maker,,98,111
