,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
391,4,7:26.0,G. Hayward misses 2-pt jump shot from 6 ft,,71,90
392,4,7:25.0,Offensive rebound by G. Hayward,,71,90
393,4,7:21.0,G. Hayward misses 2-pt layup from 2 ft,,71,90
394,4,7:20.0,,Defensive rebound by J. Nelson,71,90
395,4,7:09.0,,J. Murray misses 3-pt jump shot from 24 ft,71,90
396,4,7:09.0,Defensive rebound by T. Lyles,,71,90
397,4,7:03.0,T. Lyles makes 2-pt layup from 3 ft,,73,90
398,4,6:36.0,,Turnover by Team (shot clock),73,90
399,4,6:24.0,G. Hayward makes 2-pt layup from 1 ft,,75,90
400,4,6:24.0,Shooting foul by J. Murray (drawn by G. Hayward),,75,90
401,4,6:24.0,G. Hayward makes free throw 1 of 1,,76,90
402,4,6:01.0,,J. Murray makes 2-pt jump shot from 4 ft,76,92
403,4,5:52.0,Shooting foul by J. Nelson (drawn by R. Gobert),,76,92
404,4,5:52.0,,Denver full timeout,76,92
405,4,5:52.0,G. Hayward makes free throw 1 of 2,,77,92
406,4,5:52.0,,E. Mudiay enters the game for J. Nelson,76,92
407,4,5:52.0,G. Hayward makes free throw 2 of 2,,78,92
408,4,5:38.0,,Def 3 sec tech foul by G. Hayward,78,92
409,4,5:38.0,,D. Gallinari misses technical free throw,78,92
410,4,5:38.0,,Offensive rebound by Team,78,92
411,4,5:24.0,,K. Faried makes 2-pt layup from 2 ft (assist by E. Mudiay),78,94
412,4,5:08.0,G. Hayward misses 2-pt jump shot from 8 ft (block by J. Murray),,78,94
413,4,5:07.0,,Defensive rebound by J. Nurkić,78,94
414,4,5:02.0,,D. Gallinari misses 3-pt jump shot from 25 ft,78,94
415,4,5:01.0,,Offensive rebound by J. Nurkić,78,94
416,4,5:00.0,,Shooting foul by R. Gobert (drawn by J. Nurkić),78,94
417,4,5:00.0,,J. Nurkić misses free throw 1 of 2,78,94
418,4,5:00.0,,Offensive rebound by Team,78,94
419,4,5:00.0,,J. Nurkić misses free throw 2 of 2,78,94
420,4,4:58.0,Defensive rebound by J. Johnson,,78,94
421,4,4:42.0,D. Exum misses 2-pt jump shot from 17 ft,,78,94
422,4,4:41.0,,Defensive rebound by E. Mudiay,78,94
423,4,4:34.0,,D. Gallinari misses 3-pt jump shot from 26 ft,78,94
424,4,4:32.0,,Offensive rebound by K. Faried,78,94
425,4,4:14.0,,J. Nurkić makes 2-pt layup from 2 ft (assist by E. Mudiay),78,96
426,4,4:14.0,Utah full timeout,,78,96
427,4,4:14.0,B. Diaw enters the game for T. Lyles,,78,96
428,4,4:14.0,J. Withey enters the game for R. Gobert,,78,96
429,4,3:56.0,G. Hayward makes 3-pt jump shot from 26 ft (assist by D. Exum),,81,96
430,4,3:40.0,,E. Mudiay makes 2-pt jump shot from 17 ft,81,98
431,4,3:22.0,J. Johnson misses 3-pt jump shot from 24 ft,,81,98
432,4,3:21.0,,Defensive rebound by J. Nurkić,81,98
433,4,3:03.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by E. Mudiay),81,101
434,4,2:55.0,Utah full timeout,,81,101
435,4,2:55.0,J. Ingles enters the game for G. Hayward,,81,101
436,4,2:55.0,R. Neto enters the game for J. Johnson,,81,101
437,4,2:34.0,D. Exum misses 3-pt jump shot from 23 ft,,81,101
438,4,2:33.0,Offensive rebound by J. Withey,,81,101
439,4,2:30.0,Personal block foul by D. Gallinari (drawn by J. Ingles),,81,101
440,4,2:30.0,J. Ingles makes free throw 1 of 2,,82,101
441,4,2:30.0,,A. Gee enters the game for D. Gallinari,82,101
442,4,2:30.0,J. Ingles makes free throw 2 of 2,,83,101
443,4,2:09.0,,Turnover by J. Nurkić (bad pass; steal by J. Withey),83,101
444,4,1:58.0,D. Exum misses 3-pt jump shot from 24 ft,,83,101
445,4,1:57.0,Offensive rebound by D. Exum,,83,101
446,4,1:54.0,R. Neto makes 3-pt jump shot from 24 ft (assist by J. Ingles),,86,101
447,4,1:32.0,,Shooting foul by D. Exum (drawn by J. Murray),86,101
448,4,1:32.0,,J. Murray makes free throw 1 of 3,86,102
449,4,1:32.0,,J. Murray makes free throw 2 of 3,86,103
450,4,1:32.0,,J. Hernangómez enters the game for J. Nurkić,86,103
451,4,1:32.0,,M. Beasley enters the game for E. Mudiay,86,103
452,4,1:32.0,,J. Murray makes free throw 3 of 3,86,104
453,4,1:23.0,R. Neto makes 2-pt layup from 2 ft (assist by B. Diaw),,88,104
454,4,1:23.0,Shooting foul by M. Beasley (drawn by R. Neto),,88,104
455,4,1:23.0,R. Neto makes free throw 1 of 1,,89,104
456,4,1:01.0,,K. Faried misses 2-pt layup from 2 ft,89,104
457,4,1:00.0,,Offensive rebound by K. Faried,89,104
458,4,1:00.0,,K. Faried misses 2-pt layup from 2 ft,89,104
459,4,0:59.0,Defensive rebound by B. Diaw,,89,104
460,4,0:50.0,Turnover by J. Ingles (step out of bounds),,89,104
461,4,0:37.0,,Shooting foul by J. Ingles (drawn by M. Beasley),89,104
462,4,0:37.0,,M. Beasley misses free throw 1 of 2,89,104
463,4,0:37.0,,Offensive rebound by Team,89,104
464,4,0:37.0,,M. Beasley makes free throw 2 of 2,89,105
465,4,0:18.0,R. Neto misses 2-pt jump shot from 12 ft,,89,105
466,4,0:17.0,Offensive rebound by B. Diaw,,89,105
467,4,0:16.0,Shooting foul by J. Murray (drawn by B. Diaw),,89,105
468,4,0:16.0,B. Diaw makes free throw 1 of 2,,90,105
469,4,0:16.0,B. Diaw makes free throw 2 of 2,,91,105
