,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHOENIX_ACTION,HOUSTON_SCORE,PHOENIX_SCORE
389,4,6:22.0,,A. Len makes 2-pt dunk at rim (assist by D. Booker),110,97
390,4,5:58.0,M. Harrell makes 2-pt layup from 1 ft (assist by J. Harden),,112,97
391,4,5:44.0,Offensive charge foul by B. Knight (drawn by M. Harrell),,112,97
392,4,5:44.0,,Turnover by B. Knight (offensive foul),112,97
393,4,5:44.0,R. Anderson enters the game for S. Dekker,,112,97
394,4,5:27.0,M. Harrell makes 2-pt dunk at rim (assist by P. Beverley),,114,97
395,4,5:04.0,,D. Booker makes 3-pt jump shot from 29 ft (assist by E. Bledsoe),114,100
396,4,4:50.0,Personal foul by T. Warren,,114,100
397,4,4:50.0,,P. Tucker enters the game for A. Len,114,100
398,4,4:44.0,J. Harden makes 3-pt jump shot from 26 ft (assist by M. Harrell),,117,100
399,4,4:27.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,117,100
400,4,4:25.0,Defensive rebound by J. Harden,,117,100
401,4,4:19.0,J. Harden makes 3-pt jump shot from 26 ft,,120,100
402,4,4:17.0,,Phoenix full timeout,120,100
403,4,4:17.0,,A. Len enters the game for B. Knight,120,100
404,4,4:03.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by D. Booker),120,103
405,4,3:40.0,J. Harden misses 3-pt jump shot from 25 ft,,120,103
406,4,3:38.0,Offensive rebound by R. Anderson,,120,103
407,4,3:26.0,Shooting block foul by E. Bledsoe (drawn by P. Beverley),,120,103
408,4,3:26.0,P. Beverley makes free throw 1 of 2,,121,103
409,4,3:26.0,P. Beverley makes free throw 2 of 2,,122,103
410,4,3:17.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,122,103
411,4,3:14.0,Defensive rebound by R. Anderson,,122,103
412,4,3:05.0,J. Harden misses 2-pt jump shot from 11 ft,,122,103
413,4,3:02.0,,Defensive rebound by A. Len,122,103
414,4,2:58.0,,E. Bledsoe misses 2-pt jump shot from 6 ft (block by P. Beverley),122,103
415,4,2:53.0,,Offensive rebound by E. Bledsoe,122,103
416,4,2:53.0,,E. Bledsoe makes 2-pt layup from 1 ft,122,105
417,4,2:45.0,T. Ariza makes 2-pt dunk at rim (assist by M. Harrell),,124,105
418,4,2:27.0,,Shooting foul by T. Ariza (drawn by D. Booker),124,105
419,4,2:27.0,,D. Booker makes free throw 1 of 2,124,106
420,4,2:27.0,E. Gordon enters the game for P. Beverley,,124,106
421,4,2:27.0,,D. Booker makes free throw 2 of 2,124,107
422,4,2:19.0,,Technical foul by P. Tucker,124,107
423,4,2:19.0,Technical foul by M. Harrell,,124,107
424,4,2:19.0,,A. Williams enters the game for P. Tucker,124,107
425,4,2:19.0,,D. Bender enters the game for E. Bledsoe,124,107
426,4,2:19.0,,T. Ulis enters the game for T. Warren,124,107
427,4,2:19.0,,M. Chriss enters the game for A. Len,124,107
428,4,2:19.0,P. Beverley enters the game for R. Anderson,,124,107
429,4,2:19.0,K. Wiltjer enters the game for J. Harden,,124,107
430,4,2:15.0,Turnover by M. Harrell (bad pass; steal by D. Bender),,124,107
431,4,2:11.0,,D. Booker makes 2-pt layup from 2 ft,124,109
432,4,1:52.0,Personal foul by D. Booker (drawn by E. Gordon),,124,109
433,4,1:52.0,E. Gordon makes free throw 1 of 2,,125,109
434,4,1:52.0,E. Gordon misses free throw 2 of 2,,125,109
435,4,1:51.0,,Defensive rebound by A. Williams,125,109
436,4,1:43.0,,Personal foul by E. Gordon (drawn by A. Williams),125,109
437,4,1:43.0,K. McDaniels enters the game for E. Gordon,,125,109
438,4,1:32.0,,D. Booker misses 2-pt jump shot from 11 ft,125,109
439,4,1:30.0,,Offensive rebound by A. Williams,125,109
440,4,1:29.0,,A. Williams misses 2-pt layup from 2 ft,125,109
441,4,1:27.0,Defensive rebound by M. Harrell,,125,109
442,4,1:07.0,K. McDaniels misses 2-pt jump shot from 9 ft,,125,109
443,4,1:04.0,,Defensive rebound by M. Chriss,125,109
444,4,1:01.0,,T. Ulis misses 2-pt jump shot from 14 ft (block by M. Harrell),125,109
445,4,0:59.0,Defensive rebound by P. Beverley,,125,109
446,4,0:37.0,P. Beverley misses 2-pt jump shot from 16 ft,,125,109
447,4,0:33.0,,Defensive rebound by A. Williams,125,109
448,4,0:29.0,,D. Booker makes 2-pt dunk at rim,125,111
449,4,0:29.0,,Shooting foul by K. Wiltjer (drawn by D. Booker),125,111
450,4,0:29.0,,D. Booker misses free throw 1 of 1,125,111
451,4,0:29.0,,Offensive rebound by D. Booker,125,111
452,4,0:25.0,,D. Booker misses 2-pt jump shot from 5 ft,125,111
453,4,0:22.0,Defensive rebound by M. Harrell,,125,111
454,4,0:00.0,Turnover by Team (shot clock),,125,111
455,4,0:00.0,,M. Chriss misses 3-pt jump shot from 52 ft,125,111
456,4,0:00.0,,Offensive rebound by Team,125,111
