,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
389,4,3:17.0,D. Exum makes 2-pt jump shot from 19 ft (assist by S. Mack),,119,83
390,4,3:07.0,,B. Hield makes 2-pt layup from 2 ft,119,85
391,4,2:52.0,T. Lyles makes 2-pt layup from 3 ft,,121,85
392,4,2:41.0,,D. Motiejūnas misses 3-pt jump shot from 27 ft,121,85
393,4,2:39.0,Defensive rebound by S. Mack,,121,85
394,4,2:31.0,T. Lyles makes 3-pt jump shot from 26 ft (assist by S. Mack),,124,85
395,4,2:17.0,,L. Galloway makes 2-pt jump shot from 21 ft (assist by T. Jones),124,87
396,4,1:59.0,Turnover by D. Exum (bad pass; steal by D. Motiejūnas),,124,87
397,4,1:54.0,,T. Jones misses 2-pt jump shot from 11 ft,124,87
398,4,1:52.0,,Offensive rebound by T. Jones,124,87
399,4,1:49.0,,T. Jones makes 2-pt jump shot from 6 ft,124,89
400,4,1:49.0,,Shooting foul by J. Withey (drawn by T. Jones),124,89
401,4,1:49.0,,T. Jones makes free throw 1 of 1,124,90
402,4,1:44.0,Shooting foul by B. Hield (drawn by S. Mack),,124,90
403,4,1:44.0,S. Mack misses free throw 1 of 2,,124,90
404,4,1:44.0,Offensive rebound by Team,,124,90
405,4,1:44.0,S. Mack makes free throw 2 of 2,,125,90
406,4,1:34.0,,Turnover by T. Frazier (bad pass),125,90
407,4,1:11.0,S. Mack makes 2-pt jump shot from 15 ft,,127,90
408,4,1:07.0,,Personal foul by R. Neto (drawn by T. Frazier),127,90
409,4,1:07.0,,T. Frazier makes free throw 1 of 2,127,91
410,4,1:07.0,,T. Frazier makes free throw 2 of 2,127,92
411,4,0:54.0,S. Mack misses 3-pt jump shot from 24 ft,,127,92
412,4,0:53.0,,Defensive rebound by T. Jones,127,92
413,4,0:42.0,,L. Galloway misses 3-pt jump shot from 24 ft,127,92
414,4,0:42.0,,Offensive rebound by D. Motiejūnas,127,92
415,4,0:38.0,,D. Motiejūnas misses 2-pt jump shot from 6 ft,127,92
416,4,0:37.0,Defensive rebound by J. Withey,,127,92
417,4,0:30.0,T. Lyles misses 2-pt layup from 2 ft,,127,92
418,4,0:27.0,,Defensive rebound by D. Motiejūnas,127,92
419,4,0:24.0,,Shooting foul by D. Exum (drawn by L. Galloway),127,92
420,4,0:24.0,,L. Galloway makes free throw 1 of 2,127,93
421,4,0:24.0,,L. Galloway makes free throw 2 of 2,127,94
