,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MILWAUKEE_ACTION,SACRAMENTO_SCORE,MILWAUKEE_SCORE
371,4,7:47.0,Defensive rebound by W. Cauley-Stein,,76,101
372,4,7:34.0,Personal foul by T. Maker (drawn by S. Labissière),,76,101
373,4,7:25.0,G. Temple makes 2-pt jump shot from 19 ft,,78,101
374,4,7:09.0,,R. Vaughn makes 2-pt layup at rim (assist by J. Henson),78,103
375,4,7:03.0,Personal foul by J. Henson (drawn by G. Temple),,78,103
376,4,6:51.0,J. Farmar makes 3-pt jump shot from 27 ft (assist by G. Temple),,81,103
377,4,6:39.0,,Turnover by M. Brogdon (bad pass; steal by W. Cauley-Stein),81,103
378,4,6:33.0,J. Farmar misses 3-pt jump shot from 26 ft,,81,103
379,4,6:32.0,,Defensive rebound by T. Maker,81,103
380,4,6:19.0,,M. Brogdon misses 2-pt layup from 1 ft,81,103
381,4,6:17.0,,Offensive rebound by J. Henson,81,103
382,4,6:17.0,,J. Henson makes 2-pt layup at rim,81,105
383,4,6:11.0,Sacramento full timeout,,81,105
384,4,5:58.0,S. Labissière makes 2-pt jump shot from 14 ft (assist by W. Cauley-Stein),,83,105
385,4,5:47.0,Violation by W. Cauley-Stein (kicked ball),,83,105
386,4,5:47.0,M. Richardson enters the game for B. McLemore,,83,105
387,4,5:47.0,G. Papagiannis enters the game for W. Cauley-Stein,,83,105
388,4,5:35.0,,J. Henson makes 2-pt layup from 1 ft,83,107
389,4,5:35.0,,Shooting foul by G. Papagiannis (drawn by J. Henson),83,107
390,4,5:35.0,,J. Henson misses free throw 1 of 1,83,107
391,4,5:32.0,,Offensive rebound by T. Maker,83,107
392,4,5:28.0,,Turnover by J. Henson (traveling),83,107
393,4,5:06.0,S. Labissière misses 2-pt jump shot from 15 ft,,83,107
394,4,5:04.0,,Defensive rebound by T. Maker,83,107
395,4,4:48.0,,M. Brogdon misses 3-pt jump shot from 25 ft,83,107
396,4,4:47.0,Defensive rebound by G. Papagiannis,,83,107
397,4,4:23.0,Turnover by Team (shot clock),,83,107
398,4,4:05.0,,T. Maker makes 2-pt jump shot from 18 ft,83,109
399,4,3:46.0,M. Richardson misses 3-pt jump shot from 26 ft,,83,109
400,4,3:43.0,,Defensive rebound by T. Maker,83,109
401,4,3:34.0,,S. Novak enters the game for J. Henson,83,109
402,4,3:34.0,,Personal foul by G. Papagiannis (drawn by J. Henson),83,109
403,4,3:27.0,,R. Vaughn misses 3-pt jump shot from 24 ft,83,109
404,4,3:27.0,,Offensive rebound by T. Maker,83,109
405,4,3:27.0,,Shooting foul by G. Papagiannis (drawn by T. Maker),83,109
406,4,3:27.0,,T. Maker misses free throw 1 of 2,83,109
407,4,3:27.0,,Offensive rebound by Team,83,109
408,4,3:27.0,,T. Maker makes free throw 2 of 2,83,110
409,4,3:14.0,G. Papagiannis makes 2-pt dunk at rim (assist by J. Farmar),,85,110
410,4,2:59.0,,M. Beasley makes 2-pt layup at rim (assist by M. Brogdon),85,112
411,4,2:45.0,Turnover by G. Papagiannis (bad pass; steal by M. Beasley),,85,112
412,4,2:42.0,Violation by G. Papagiannis (def goaltending),,85,112
413,4,2:42.0,,M. Beasley makes 2-pt layup at rim,85,114
414,4,2:28.0,J. Farmar misses 3-pt jump shot from 23 ft,,85,114
415,4,2:27.0,,Defensive rebound by M. Beasley,85,114
416,4,2:19.0,,S. Novak misses 3-pt jump shot from 26 ft,85,114
417,4,2:18.0,Defensive rebound by J. Farmar,,85,114
418,4,2:10.0,M. Richardson makes 3-pt jump shot from 24 ft (assist by J. Farmar),,88,114
419,4,1:53.0,,R. Vaughn makes 3-pt jump shot from 26 ft (assist by M. Brogdon),88,117
420,4,1:35.0,Personal foul by T. Maker (drawn by M. Richardson),,88,117
421,4,1:35.0,,Milwaukee full timeout,88,117
422,4,1:21.0,M. Richardson misses 3-pt jump shot from 26 ft,,88,117
423,4,1:21.0,Offensive rebound by S. Labissière,,88,117
424,4,1:21.0,S. Labissière makes 2-pt dunk at rim,,90,117
425,4,1:07.0,,M. Brogdon misses 2-pt jump shot from 10 ft,90,117
426,4,1:04.0,Defensive rebound by G. Temple,,90,117
427,4,0:57.0,J. Farmar misses 3-pt jump shot from 25 ft,,90,117
428,4,0:54.0,,Defensive rebound by M. Beasley,90,117
429,4,0:44.0,,Turnover by R. Vaughn (bad pass; steal by G. Temple),90,117
430,4,0:28.0,Personal foul by R. Vaughn (drawn by S. Labissière),,90,117
431,4,0:28.0,S. Labissière makes free throw 1 of 2,,91,117
432,4,0:28.0,S. Labissière misses free throw 2 of 2,,91,117
433,4,0:27.0,,Defensive rebound by T. Maker,91,117
434,4,0:04.0,,Turnover by Team (shot clock),91,117
