,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
395,4,10:03.0,,M. Gasol makes free throw 2 of 2,78,70
396,4,9:50.0,,Violation by V. Carter (kicked ball),78,70
397,4,9:39.0,M. Barnes misses 2-pt layup from 3 ft (block by M. Gasol),,78,70
398,4,9:39.0,Offensive rebound by Team,,78,70
399,4,9:37.0,Turnover by M. Barnes (bad pass; steal by V. Carter),,78,70
400,4,9:37.0,,Turnover by V. Carter (bad pass),78,70
401,4,9:18.0,D. Cousins makes 2-pt jump shot from 10 ft,,80,70
402,4,9:18.0,Shooting foul by A. Harrison (drawn by D. Cousins),,80,70
403,4,9:18.0,,T. Allen enters the game for A. Harrison,80,70
404,4,9:18.0,D. Cousins makes free throw 1 of 1,,81,70
405,4,9:00.0,,M. Gasol makes 2-pt hook shot from 6 ft (assist by Z. Randolph),81,72
406,4,8:45.0,D. Cousins makes 2-pt jump shot from 20 ft,,83,72
407,4,8:32.0,,Shooting foul by K. Koufos (drawn by M. Gasol),83,72
408,4,8:32.0,Official timeout,,83,72
409,4,8:32.0,,M. Gasol makes free throw 1 of 2,83,73
410,4,8:32.0,,M. Gasol makes free throw 2 of 2,83,74
411,4,8:09.0,Turnover by T. Lawson (lost ball; steal by T. Allen),,83,74
412,4,8:08.0,,Personal foul by D. Cousins (drawn by T. Allen),83,74
413,4,7:51.0,,T. Daniels misses 3-pt jump shot from 26 ft,83,74
414,4,7:51.0,Defensive rebound by M. Barnes,,83,74
415,4,7:35.0,Turnover by G. Temple (lost ball; steal by V. Carter),,83,74
416,4,7:27.0,,Personal foul by G. Temple (drawn by V. Carter),83,74
417,4,7:27.0,,V. Carter misses free throw 1 of 2,83,74
418,4,7:27.0,,Offensive rebound by Team,83,74
419,4,7:27.0,,V. Carter misses free throw 2 of 2,83,74
420,4,7:27.0,D. Collison enters the game for T. Lawson,,83,74
421,4,7:27.0,B. McLemore enters the game for M. Barnes,,83,74
422,4,7:26.0,Defensive rebound by K. Koufos,,83,74
423,4,7:14.0,Personal foul by V. Carter (drawn by B. McLemore),,83,74
424,4,7:14.0,A. Tolliver enters the game for K. Koufos,,83,74
425,4,7:04.0,D. Cousins makes 2-pt layup from 1 ft (assist by A. Tolliver),,85,74
426,4,6:52.0,,M. Gasol misses 2-pt hook shot from 6 ft,85,74
427,4,6:49.0,Defensive rebound by D. Cousins,,85,74
428,4,6:31.0,Turnover by D. Cousins (palming),,85,74
429,4,6:31.0,,M. Conley enters the game for V. Carter,85,74
430,4,6:15.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Gasol),85,76
431,4,6:02.0,Personal foul by Z. Randolph (drawn by D. Cousins),,85,76
432,4,6:02.0,,Personal foul by D. Cousins,85,76
433,4,5:48.0,D. Collison misses 2-pt jump shot from 14 ft,,85,76
434,4,5:47.0,Offensive rebound by A. Tolliver,,85,76
435,4,5:47.0,Sacramento full timeout,,85,76
436,4,5:47.0,,J. Green enters the game for Z. Randolph,85,76
437,4,5:47.0,,J. Martin enters the game for T. Daniels,85,76
438,4,5:47.0,K. Koufos enters the game for D. Cousins,,85,76
439,4,5:37.0,A. Tolliver misses 3-pt jump shot from 27 ft,,85,76
440,4,5:36.0,,Defensive rebound by M. Gasol,85,76
441,4,5:19.0,,M. Gasol misses 2-pt jump shot from 21 ft,85,76
442,4,5:19.0,,Offensive rebound by Team,85,76
443,4,5:19.0,Loose ball foul by B. McLemore (drawn by T. Allen),,85,76
444,4,5:19.0,,T. Allen makes free throw 1 of 2,85,77
445,4,5:19.0,,Z. Randolph enters the game for J. Green,85,77
446,4,5:19.0,,T. Allen makes free throw 2 of 2,85,78
447,4,4:59.0,Shooting foul by J. Martin (drawn by K. Koufos),,85,78
448,4,4:59.0,K. Koufos makes free throw 1 of 2,,86,78
449,4,4:59.0,,T. Daniels enters the game for J. Martin,86,78
450,4,4:59.0,M. Barnes enters the game for B. McLemore,,86,78
451,4,4:59.0,K. Koufos makes free throw 2 of 2,,87,78
452,4,4:48.0,,M. Conley makes 2-pt jump shot from 5 ft (assist by M. Gasol),87,80
453,4,4:23.0,K. Koufos makes 2-pt hook shot from 8 ft (assist by D. Collison),,89,80
454,4,4:11.0,,T. Allen misses 2-pt layup from 3 ft (block by A. Tolliver),89,80
455,4,4:08.0,Defensive rebound by M. Barnes,,89,80
456,4,4:00.0,Personal foul by T. Allen (drawn by D. Collison),,89,80
457,4,4:00.0,D. Collison makes free throw 1 of 2,,90,80
458,4,4:00.0,D. Collison makes free throw 2 of 2,,91,80
459,4,3:57.0,,Memphis full timeout,91,80
460,4,3:44.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Gasol),91,82
461,4,3:31.0,Offensive foul by K. Koufos (drawn by T. Allen),,91,82
462,4,3:31.0,Turnover by K. Koufos (offensive foul),,91,82
463,4,3:17.0,,T. Allen makes 2-pt layup from 1 ft,91,84
464,4,2:53.0,D. Collison misses 2-pt jump shot from 11 ft,,91,84
465,4,2:52.0,Offensive rebound by K. Koufos,,91,84
466,4,2:50.0,Sacramento full timeout,,91,84
467,4,2:50.0,D. Cousins enters the game for K. Koufos,,91,84
468,4,2:30.0,G. Temple misses 3-pt jump shot from 25 ft,,91,84
469,4,2:29.0,,Defensive rebound by Z. Randolph,91,84
470,4,2:14.0,,T. Daniels makes 3-pt jump shot from 26 ft (assist by M. Conley),91,87
471,4,1:46.0,M. Barnes makes 2-pt layup at rim (assist by G. Temple),,93,87
472,4,1:31.0,,M. Conley misses 3-pt jump shot from 25 ft,93,87
473,4,1:31.0,Defensive rebound by Team,,93,87
474,4,1:31.0,Personal foul by Z. Randolph (drawn by A. Tolliver),,93,87
475,4,1:31.0,A. Tolliver makes free throw 1 of 2,,94,87
476,4,1:31.0,,Violation by M. Gasol (lane),94,87
477,4,1:31.0,T. Lawson enters the game for M. Barnes,,94,87
478,4,1:31.0,A. Tolliver makes free throw 2 of 2,,95,87
479,4,1:31.0,,Memphis full timeout,95,87
480,4,1:27.0,,Personal foul by D. Cousins (drawn by M. Gasol),95,87
481,4,1:27.0,,M. Gasol makes free throw 1 of 2,95,88
482,4,1:27.0,K. Koufos enters the game for D. Cousins,,95,87
483,4,1:27.0,,M. Gasol makes free throw 2 of 2,95,89
484,4,1:02.0,D. Collison misses 2-pt jump shot from 21 ft,,95,89
485,4,1:00.0,,Defensive rebound by M. Conley,95,89
486,4,0:55.0,,T. Daniels makes 3-pt jump shot from 26 ft (assist by M. Conley),95,92
487,4,0:32.0,G. Temple misses 2-pt layup from 2 ft,,95,92
488,4,0:31.0,Offensive rebound by G. Temple,,95,92
489,4,0:31.0,M. Barnes enters the game for K. Koufos,,95,92
490,4,0:10.0,M. Barnes misses 3-pt jump shot from 25 ft,,95,92
491,4,0:09.0,,Defensive rebound by Z. Randolph,95,92
492,4,0:08.0,,Memphis full timeout,95,92
493,4,0:04.0,,M. Conley misses 3-pt jump shot from 24 ft,95,92
494,4,0:03.0,Defensive rebound by T. Lawson,,95,92
495,4,0:02.0,Personal foul by M. Gasol (drawn by T. Lawson),,95,92
496,4,0:02.0,T. Lawson misses free throw 1 of 2,,95,92
497,4,0:02.0,Offensive rebound by Team,,95,92
498,4,0:02.0,T. Lawson makes free throw 2 of 2,,96,92
499,4,0:02.0,,Memphis full timeout,96,92
500,4,0:01.0,,M. Gasol misses 3-pt jump shot from 27 ft,96,92
501,4,0:00.0,,Offensive rebound by Team,96,92
