,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DETROIT_ACTION,PHILADELPHIA_SCORE,DETROIT_SCORE
382,4,8:14.0,,S. Johnson misses 3-pt jump shot from 25 ft,73,95
383,4,8:14.0,Defensive rebound by S. Rodríguez,,73,95
384,4,8:08.0,S. Rodríguez makes 2-pt layup from 1 ft,,75,95
385,4,7:40.0,,T. Harris makes 2-pt jump shot from 15 ft (assist by A. Baynes),75,97
386,4,7:40.0,Philadelphia full timeout,,75,97
387,4,7:40.0,,A. Drummond enters the game for M. Morris,75,97
388,4,7:40.0,,R. Jackson enters the game for A. Baynes,75,97
389,4,7:40.0,,J. Leuer enters the game for I. Smith,75,97
390,4,7:25.0,S. Rodríguez makes 2-pt jump shot from 6 ft,,77,97
391,4,7:08.0,,Turnover by T. Harris (bad pass),77,97
392,4,6:52.0,Turnover by S. Rodríguez (bad pass; steal by A. Drummond),,77,97
393,4,6:43.0,,J. Leuer makes 2-pt layup at rim (assist by A. Drummond),77,99
394,4,6:33.0,S. Rodríguez makes 3-pt jump shot from 27 ft,,80,99
395,4,6:17.0,,Turnover by A. Drummond (bad pass; steal by N. Stauskas),80,99
396,4,6:13.0,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by N. Stauskas),,82,99
397,4,6:13.0,Shooting foul by J. Leuer (drawn by T. Luwawu-Cabarrot),,82,99
398,4,6:13.0,,M. Morris enters the game for J. Leuer,82,99
399,4,6:13.0,R. Holmes enters the game for N. Noel,,82,99
400,4,6:13.0,T. Luwawu-Cabarrot makes free throw 1 of 1,,83,99
401,4,5:57.0,,A. Drummond misses 2-pt jump shot from 5 ft,83,99
402,4,5:56.0,,Offensive rebound by S. Johnson,83,99
403,4,5:52.0,,S. Johnson makes 2-pt layup at rim,83,101
404,4,5:47.0,S. Rodríguez misses 3-pt jump shot from 24 ft,,83,101
405,4,5:47.0,,Defensive rebound by A. Drummond,83,101
406,4,5:44.0,,T. Harris makes 2-pt dunk at rim (assist by S. Johnson),83,103
407,4,5:44.0,Philadelphia full timeout,,83,103
408,4,5:31.0,E. İlyasova misses 3-pt jump shot from 23 ft,,83,103
409,4,5:31.0,,Defensive rebound by S. Johnson,83,103
410,4,5:16.0,,S. Johnson misses 2-pt jump shot from 6 ft,83,103
411,4,5:15.0,,Offensive rebound by M. Morris,83,103
412,4,5:14.0,,M. Morris misses 2-pt layup from 1 ft,83,103
413,4,5:13.0,,Offensive rebound by Team,83,103
414,4,5:13.0,C. Randle enters the game for S. Rodríguez,,83,103
415,4,5:10.0,,A. Drummond makes 2-pt dunk at rim (assist by M. Morris),83,105
416,4,4:51.0,E. İlyasova makes 2-pt jump shot from 18 ft (assist by C. Randle),,85,105
417,4,4:23.0,,R. Jackson misses 3-pt jump shot from 24 ft,85,105
418,4,4:23.0,Defensive rebound by T. Luwawu-Cabarrot,,85,105
419,4,4:09.0,C. Randle makes 2-pt layup from 1 ft (assist by R. Holmes),,87,105
420,4,4:09.0,Shooting foul by R. Jackson (drawn by C. Randle),,87,105
421,4,4:09.0,D. Šarić enters the game for E. İlyasova,,87,105
422,4,4:09.0,C. Randle makes free throw 1 of 1,,88,105
423,4,3:51.0,,T. Harris misses 2-pt jump shot from 8 ft,88,105
424,4,3:50.0,,Offensive rebound by A. Drummond,88,105
425,4,3:47.0,,A. Drummond makes 2-pt layup at rim,88,107
426,4,3:41.0,Turnover by C. Randle (bad pass; steal by A. Drummond),,88,107
427,4,3:35.0,,T. Harris misses 2-pt jump shot from 4 ft,88,107
428,4,3:35.0,Defensive rebound by D. Šarić,,88,107
429,4,3:35.0,Turnover by D. Šarić (bad pass),,88,107
430,4,3:21.0,,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),88,109
431,4,3:06.0,R. Holmes makes 2-pt jump shot from 18 ft (assist by N. Stauskas),,90,109
432,4,2:53.0,,R. Jackson misses 2-pt jump shot from 9 ft,90,109
433,4,2:53.0,,Offensive rebound by A. Drummond,90,109
434,4,2:49.0,,A. Drummond misses 2-pt jump shot from 4 ft,90,109
435,4,2:49.0,,Offensive rebound by R. Jackson,90,109
436,4,2:47.0,,R. Jackson misses 2-pt layup from 2 ft,90,109
437,4,2:47.0,Defensive rebound by R. Holmes,,90,109
438,4,2:47.0,,Detroit full timeout,90,109
439,4,2:47.0,Personal foul by R. Jackson (drawn by R. Holmes),,90,109
440,4,2:47.0,Official timeout,,90,109
441,4,2:47.0,,I. Smith enters the game for M. Morris,90,109
442,4,2:47.0,,A. Baynes enters the game for A. Drummond,90,109
443,4,2:47.0,,M. Gbinije enters the game for R. Jackson,90,109
444,4,2:33.0,N. Stauskas makes 2-pt layup from 1 ft,,92,109
445,4,2:12.0,,S. Johnson misses 2-pt jump shot from 8 ft,92,109
446,4,2:12.0,Defensive rebound by T. Luwawu-Cabarrot,,92,109
447,4,2:05.0,D. Šarić misses 2-pt jump shot from 7 ft,,92,109
448,4,2:04.0,Offensive rebound by R. Holmes,,92,109
449,4,2:00.0,R. Holmes misses 2-pt jump shot from 4 ft,,92,109
450,4,2:00.0,Offensive rebound by D. Šarić,,92,109
451,4,1:57.0,D. Šarić makes 2-pt layup from 1 ft,,94,109
452,4,1:34.0,,I. Smith misses 2-pt jump shot from 5 ft,94,109
453,4,1:34.0,Defensive rebound by D. Šarić,,94,109
454,4,1:27.0,N. Stauskas misses 3-pt jump shot from 27 ft,,94,109
455,4,1:26.0,Offensive rebound by R. Holmes,,94,109
456,4,1:17.0,Personal foul by I. Smith (drawn by C. Randle),,94,109
457,4,1:17.0,C. Randle makes free throw 1 of 2,,95,109
458,4,1:17.0,C. Randle makes free throw 2 of 2,,96,109
459,4,0:59.0,,Shooting foul by D. Šarić (drawn by A. Baynes),96,109
460,4,0:59.0,,A. Baynes makes free throw 1 of 2,96,110
461,4,0:59.0,,A. Baynes makes free throw 2 of 2,96,111
462,4,0:43.0,Turnover by D. Šarić (bad pass; steal by S. Johnson),,96,111
463,4,0:24.0,,I. Smith makes 2-pt layup from 1 ft,96,113
464,4,0:13.0,Turnover by R. Holmes (bad pass; steal by I. Smith),,96,113
