,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,BROOKLYN_ACTION,NEW ORLEANS_SCORE,BROOKLYN_SCORE
379,4,8:56.0,,S. Dinwiddie enters the game for S. Kilpatrick,81,84
380,4,8:56.0,T. Jones enters the game for D. Cunningham,,81,84
381,4,8:56.0,J. Holiday enters the game for E. Moore,,81,84
382,4,8:56.0,S. Hill enters the game for D. Motiejūnas,,81,84
383,4,8:49.0,J. Holiday misses 2-pt layup from 2 ft (block by S. Dinwiddie),,81,84
384,4,8:48.0,Offensive rebound by J. Holiday,,81,84
385,4,8:47.0,J. Holiday misses 2-pt layup from 3 ft,,81,84
386,4,8:46.0,,Defensive rebound by J. Hamilton,81,84
387,4,8:34.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,81,84
388,4,8:33.0,Defensive rebound by L. Galloway,,81,84
389,4,8:29.0,T. Evans makes 2-pt layup from 2 ft,,83,84
390,4,8:29.0,Shooting foul by J. Hamilton (drawn by T. Evans),,83,84
391,4,8:29.0,T. Evans makes free throw 1 of 1,,84,84
392,4,8:11.0,,J. Hamilton makes 2-pt layup from 1 ft (assist by R. Hollis-Jefferson),84,86
393,4,7:57.0,J. Holiday makes 3-pt jump shot from 25 ft,,87,86
394,4,7:47.0,,R. Hollis-Jefferson misses 2-pt jump shot from 14 ft,87,86
395,4,7:46.0,Defensive rebound by S. Hill,,87,86
396,4,7:38.0,J. Holiday misses 3-pt jump shot from 25 ft,,87,86
397,4,7:37.0,,Defensive rebound by S. Dinwiddie,87,86
398,4,7:26.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by T. Evans),87,86
399,4,7:24.0,T. Evans makes 2-pt layup from 1 ft,,89,86
400,4,7:24.0,,Brooklyn full timeout,89,86
401,4,7:24.0,,B. Lopez enters the game for J. Hamilton,89,86
402,4,7:24.0,,T. Booker enters the game for R. Hollis-Jefferson,89,86
403,4,7:24.0,,C. LeVert enters the game for J. Harris,89,86
404,4,7:02.0,,B. Lopez makes 2-pt hook shot from 9 ft,89,88
405,4,6:44.0,T. Jones misses 2-pt jump shot from 4 ft (block by B. Lopez),,89,88
406,4,6:42.0,,Defensive rebound by S. Dinwiddie,89,88
407,4,6:34.0,,C. LeVert misses 3-pt jump shot from 23 ft,89,88
408,4,6:33.0,Defensive rebound by S. Hill,,89,88
409,4,6:27.0,S. Hill misses 2-pt layup from 3 ft (block by T. Booker),,89,88
410,4,6:26.0,Offensive rebound by Team,,89,88
411,4,6:27.0,,S. Kilpatrick enters the game for B. Bogdanović,89,88
412,4,6:22.0,L. Galloway misses 2-pt jump shot from 19 ft,,89,88
413,4,6:21.0,,Defensive rebound by S. Dinwiddie,89,88
414,4,6:09.0,,Shooting foul by T. Jones (drawn by B. Lopez),89,88
415,4,6:09.0,,B. Lopez misses free throw 1 of 2,89,88
416,4,6:09.0,,Offensive rebound by Team,89,88
417,4,6:09.0,,B. Lopez makes free throw 2 of 2,89,89
418,4,5:52.0,S. Hill misses 3-pt jump shot from 23 ft,,89,89
419,4,5:51.0,,Defensive rebound by S. Dinwiddie,89,89
420,4,5:43.0,,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),89,92
421,4,5:28.0,T. Jones misses 2-pt jump shot from 23 ft,,89,92
422,4,5:27.0,,Defensive rebound by T. Booker,89,92
423,4,5:13.0,,Turnover by B. Lopez (bad pass; steal by T. Evans),89,92
424,4,5:03.0,T. Evans makes 2-pt layup from 2 ft,,91,92
425,4,4:45.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,91,92
426,4,4:44.0,Defensive rebound by S. Hill,,91,92
427,4,4:33.0,Turnover by J. Holiday (bad pass; steal by S. Kilpatrick),,91,92
428,4,4:32.0,,Personal foul by T. Evans (drawn by C. LeVert),91,92
429,4,4:32.0,,J. Harris enters the game for S. Dinwiddie,91,92
430,4,4:32.0,B. Hield enters the game for L. Galloway,,91,92
431,4,4:14.0,,B. Lopez misses 2-pt jump shot from 4 ft,91,92
432,4,4:13.0,,Offensive rebound by Team,91,92
433,4,3:58.0,,Turnover by S. Kilpatrick (lost ball; steal by J. Holiday),91,92
434,4,3:49.0,T. Evans misses 2-pt jump shot from 21 ft,,91,92
435,4,3:48.0,,Defensive rebound by T. Booker,91,92
436,4,3:36.0,,B. Lopez makes 2-pt hook shot from 8 ft (assist by J. Harris),91,94
437,4,3:18.0,B. Hield makes 2-pt layup from 2 ft (assist by S. Hill),,93,94
438,4,3:06.0,,J. Harris misses 3-pt jump shot from 24 ft,93,94
439,4,3:05.0,Defensive rebound by T. Jones,,93,94
440,4,2:44.0,T. Jones makes 2-pt jump shot from 10 ft,,95,94
441,4,2:32.0,,Turnover by S. Kilpatrick (lost ball; steal by S. Hill),95,94
442,4,2:30.0,S. Hill misses 2-pt layup from 2 ft,,95,94
443,4,2:29.0,Offensive rebound by B. Hield,,95,94
444,4,2:25.0,New Orleans full timeout,,95,94
445,4,2:16.0,T. Evans makes 2-pt layup from 1 ft,,97,94
446,4,1:58.0,,C. LeVert misses 3-pt jump shot from 24 ft,97,94
447,4,1:57.0,Defensive rebound by T. Evans,,97,94
448,4,1:41.0,T. Jones makes 2-pt dunk at rim (assist by T. Evans),,99,94
449,4,1:41.0,,Brooklyn full timeout,99,94
450,4,1:36.0,,Personal foul by B. Hield (drawn by B. Lopez),99,94
451,4,1:27.0,,Turnover by S. Kilpatrick (lost ball; steal by J. Holiday),99,94
452,4,1:10.0,T. Jones makes 2-pt layup from 2 ft (assist by T. Evans),,101,94
453,4,0:55.0,,Turnover by B. Lopez (lost ball; steal by T. Evans),101,94
454,4,0:46.0,Personal foul by C. LeVert (drawn by T. Evans),,101,94
455,4,0:46.0,New Orleans full timeout,,101,94
456,4,0:46.0,,R. Hollis-Jefferson enters the game for B. Lopez,101,94
457,4,0:40.0,Personal foul by T. Booker (drawn by T. Jones),,101,94
458,4,0:40.0,T. Jones misses free throw 1 of 2,,101,94
459,4,0:40.0,Offensive rebound by Team,,101,94
460,4,0:40.0,T. Jones misses free throw 2 of 2,,101,94
461,4,0:40.0,,B. Lopez enters the game for R. Hollis-Jefferson,101,94
462,4,0:39.0,,Defensive rebound by S. Kilpatrick,101,94
463,4,0:28.0,,Shooting foul by S. Hill (drawn by T. Booker),101,94
464,4,0:28.0,,T. Booker misses free throw 1 of 2,101,94
465,4,0:28.0,,Offensive rebound by Team,101,94
466,4,0:28.0,,T. Booker misses free throw 2 of 2,101,94
467,4,0:28.0,Defensive rebound by S. Hill,,101,94
468,4,0:28.0,New Orleans full timeout,,101,94
469,4,0:28.0,,R. Hollis-Jefferson enters the game for B. Lopez,101,94
470,4,0:28.0,L. Galloway enters the game for T. Jones,,101,94
471,4,0:27.0,Personal foul by S. Kilpatrick (drawn by J. Holiday),,101,94
472,4,0:27.0,J. Holiday makes free throw 1 of 2,,102,94
473,4,0:27.0,J. Holiday misses free throw 2 of 2,,102,94
474,4,0:27.0,,Defensive rebound by S. Kilpatrick,102,94
475,4,0:27.0,,Brooklyn full timeout,102,94
476,4,0:27.0,,B. Lopez enters the game for R. Hollis-Jefferson,102,94
477,4,0:27.0,,J. Hamilton enters the game for T. Booker,102,94
478,4,0:27.0,T. Jones enters the game for L. Galloway,,102,94
479,4,0:23.0,,Personal foul by B. Hield (drawn by J. Harris),102,94
480,4,0:23.0,,J. Harris misses free throw 1 of 2,102,94
481,4,0:23.0,,Offensive rebound by Team,102,94
482,4,0:23.0,,R. Hollis-Jefferson enters the game for J. Hamilton,102,94
483,4,0:23.0,,T. Booker enters the game for B. Lopez,102,94
484,4,0:23.0,L. Galloway enters the game for T. Jones,,102,94
485,4,0:23.0,,J. Harris makes free throw 2 of 2,102,95
486,4,0:21.0,Personal foul by S. Kilpatrick (drawn by J. Holiday),,102,95
487,4,0:21.0,J. Holiday makes free throw 1 of 2,,103,95
488,4,0:21.0,,B. Lopez enters the game for S. Kilpatrick,103,95
489,4,0:21.0,,J. Hamilton enters the game for T. Booker,104,95
490,4,0:21.0,,S. Kilpatrick enters the game for R. Hollis-Jefferson,104,95
491,4,0:21.0,T. Jones enters the game for L. Galloway,,104,95
492,4,0:21.0,J. Holiday makes free throw 2 of 2,,104,95
493,4,0:21.0,,Brooklyn full timeout,104,95
494,4,0:18.0,,B. Lopez misses 3-pt jump shot from 24 ft,104,95
495,4,0:17.0,Defensive rebound by J. Holiday,,104,95
