,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
387,4,8:24.0,,T. Prince enters the game for K. Bazemore,83,89
388,4,8:16.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Wall),,86,89
389,4,8:02.0,,T. Hardaway misses 2-pt jump shot from 20 ft,86,89
390,4,7:59.0,Defensive rebound by M. Morris,,86,89
391,4,7:51.0,J. Wall makes 2-pt layup from 1 ft,,88,89
392,4,7:31.0,,T. Prince makes 2-pt layup from 2 ft (assist by P. Millsap),88,91
393,4,7:09.0,J. Wall misses 3-pt jump shot from 26 ft,,88,91
394,4,7:08.0,,Defensive rebound by E. İlyasova,88,91
395,4,7:02.0,,Shooting block foul by M. Gortat (drawn by P. Millsap),88,91
396,4,7:02.0,,P. Millsap makes 2-pt layup from 2 ft (assist by J. Calderón),88,93
397,4,7:02.0,,P. Millsap misses free throw 1 of 1,88,93
398,4,7:02.0,,D. Schröder enters the game for J. Calderón,88,93
399,4,7:02.0,,D. Howard enters the game for E. İlyasova,88,93
400,4,7:01.0,Defensive rebound by M. Gortat,,88,93
401,4,6:43.0,B. Beal misses 2-pt jump shot from 18 ft,,88,93
402,4,6:41.0,,Defensive rebound by T. Hardaway,88,93
403,4,6:31.0,,Turnover by T. Prince (traveling),88,93
404,4,6:24.0,,Offensive charge foul by J. Wall (drawn by P. Millsap),88,93
405,4,6:24.0,Turnover by J. Wall (offensive foul),,88,93
406,4,6:13.0,,T. Hardaway makes 2-pt jump shot from 9 ft,88,95
407,4,5:57.0,B. Beal makes 3-pt jump shot from 26 ft (assist by M. Morris),,91,95
408,4,5:41.0,,Shooting foul by M. Morris (drawn by P. Millsap),91,95
409,4,5:41.0,Official timeout,,91,95
410,4,5:41.0,,P. Millsap makes free throw 1 of 2,91,96
411,4,5:41.0,,K. Bazemore enters the game for T. Hardaway,91,95
412,4,5:41.0,O. Porter enters the game for B. Bogdanović,,91,95
413,4,5:41.0,,P. Millsap makes free throw 2 of 2,91,97
414,4,5:23.0,M. Morris misses 2-pt layup from 2 ft,,91,97
415,4,5:21.0,,Defensive rebound by D. Schröder,91,97
416,4,5:18.0,,K. Bazemore misses 3-pt jump shot from 24 ft,91,97
417,4,5:16.0,Defensive rebound by J. Wall,,91,97
418,4,5:14.0,Shooting foul by D. Howard (drawn by M. Morris),,91,97
419,4,5:14.0,M. Morris makes free throw 1 of 2,,92,97
420,4,5:14.0,M. Morris makes free throw 2 of 2,,93,97
421,4,4:59.0,,D. Schröder misses 3-pt jump shot from 24 ft,93,97
422,4,4:58.0,,Offensive rebound by P. Millsap,93,97
423,4,4:58.0,,P. Millsap makes 2-pt jump shot from 7 ft,93,99
424,4,4:58.0,,Shooting foul by M. Gortat (drawn by P. Millsap),93,99
425,4,4:58.0,,P. Millsap makes free throw 1 of 1,93,100
426,4,4:44.0,B. Beal misses 3-pt jump shot from 25 ft,,93,100
427,4,4:43.0,,Defensive rebound by D. Howard,93,100
428,4,4:28.0,,D. Schröder makes 3-pt jump shot from 24 ft,93,103
429,4,4:27.0,Washington full timeout,,93,103
430,4,4:13.0,J. Wall makes 2-pt layup from 2 ft,,95,103
431,4,4:13.0,Shooting block foul by D. Howard (drawn by J. Wall),,95,103
432,4,4:13.0,J. Wall makes free throw 1 of 1,,96,103
433,4,4:01.0,,Shooting foul by J. Wall (drawn by P. Millsap),96,103
434,4,4:01.0,,P. Millsap misses free throw 1 of 2,96,103
435,4,4:01.0,,Offensive rebound by Team,96,103
436,4,4:01.0,,P. Millsap makes free throw 2 of 2,96,104
437,4,3:46.0,J. Wall misses 2-pt jump shot from 14 ft,,96,104
438,4,3:45.0,Offensive rebound by M. Morris,,96,104
439,4,3:42.0,B. Beal misses 3-pt jump shot from 25 ft,,96,104
440,4,3:41.0,,Defensive rebound by D. Howard,96,104
441,4,3:25.0,,K. Bazemore misses 3-pt jump shot from 25 ft,96,104
442,4,3:22.0,Defensive rebound by M. Gortat,,96,104
443,4,3:02.0,J. Wall makes 3-pt jump shot from 25 ft,,99,104
444,4,2:45.0,,D. Schröder makes 2-pt layup from 2 ft,99,106
445,4,2:31.0,J. Wall misses 2-pt jump shot from 12 ft,,99,106
446,4,2:28.0,,Defensive rebound by P. Millsap,99,106
447,4,2:22.0,,Atlanta full timeout,99,106
448,4,2:22.0,,T. Hardaway enters the game for K. Bazemore,99,106
449,4,2:13.0,,D. Schröder misses 3-pt jump shot from 24 ft,99,106
450,4,2:12.0,Defensive rebound by M. Morris,,99,106
451,4,2:08.0,J. Wall misses 2-pt layup from 1 ft,,99,106
452,4,2:05.0,,Defensive rebound by P. Millsap,99,106
453,4,1:47.0,,D. Schröder makes 3-pt jump shot from 25 ft,99,109
454,4,1:41.0,Turnover by B. Beal (bad pass),,99,109
455,4,1:26.0,Violation by M. Morris (kicked ball),,99,109
456,4,1:18.0,,D. Schröder makes 2-pt jump shot from 18 ft,99,111
457,4,1:07.0,Personal foul by T. Hardaway (drawn by B. Beal),,99,111
458,4,1:07.0,B. Beal makes free throw 1 of 2,,100,111
459,4,1:07.0,,E. İlyasova enters the game for D. Howard,100,111
460,4,1:07.0,B. Beal makes free throw 2 of 2,,101,111
461,4,0:47.0,,P. Millsap misses 2-pt jump shot from 18 ft,101,111
462,4,0:44.0,Defensive rebound by M. Gortat,,101,111
463,4,0:37.0,Turnover by J. Wall (lost ball; steal by P. Millsap),,101,111
464,4,0:23.0,,D. Schröder misses 2-pt layup from 2 ft,101,111
465,4,0:20.0,Defensive rebound by O. Porter,,101,111
466,4,0:16.0,B. Beal misses 3-pt jump shot from 25 ft,,101,111
467,4,0:12.0,,Defensive rebound by P. Millsap,101,111
468,4,0:12.0,,Atlanta full timeout,101,111
469,4,0:12.0,,M. Dunleavy enters the game for T. Prince,101,111
470,4,0:12.0,,J. Calderón enters the game for P. Millsap,101,111
471,4,0:12.0,,T. Sefolosha enters the game for T. Hardaway,101,111
472,4,0:12.0,,M. Muscala enters the game for D. Schröder,101,111
473,4,0:12.0,S. Mac enters the game for O. Porter,,101,111
474,4,0:12.0,D. Ochefu enters the game for M. Morris,,101,111
475,4,0:12.0,B. Jennings enters the game for M. Gortat,,101,111
476,4,0:12.0,B. Bogdanović enters the game for B. Beal,,101,111
477,4,0:12.0,T. Satoranský enters the game for J. Wall,,101,111
