,QUARTER,TIME_REMAINING,BOSTON_ACTION,LA LAKERS_ACTION,BOSTON_SCORE,LA LAKERS_SCORE
386,4,6:45.0,J. Brown misses free throw 1 of 1,,105,82
387,4,6:45.0,A. Johnson enters the game for A. Horford,,105,82
388,4,6:44.0,Offensive rebound by Team,,105,82
389,4,6:27.0,A. Johnson misses 3-pt jump shot from 24 ft,,105,82
390,4,6:25.0,Offensive rebound by T. Rozier,,105,82
391,4,6:20.0,Turnover by J. Brown (bad pass),,105,82
392,4,6:04.0,,Shooting foul by A. Bradley (drawn by D. Russell),105,82
393,4,6:04.0,,D. Russell makes free throw 1 of 2,105,83
394,4,6:04.0,,D. Russell misses free throw 2 of 2,105,83
395,4,6:04.0,M. Smart enters the game for J. Brown,,105,83
396,4,6:04.0,,B. Ingram enters the game for D. Nwaba,105,83
397,4,6:03.0,Defensive rebound by J. Jerebko,,105,83
398,4,5:45.0,Turnover by J. Jerebko (bad pass),,105,83
399,4,5:34.0,,Shooting foul by A. Johnson (drawn by T. Black),105,83
400,4,5:34.0,,T. Black makes free throw 1 of 2,105,84
401,4,5:34.0,,T. Black misses free throw 2 of 2,105,84
402,4,5:32.0,Defensive rebound by A. Johnson,,105,84
403,4,5:10.0,T. Rozier misses 3-pt jump shot from 25 ft,,105,84
404,4,5:09.0,Offensive rebound by Team,,105,84
405,4,5:00.0,A. Bradley makes 2-pt dunk at rim (assist by T. Rozier),,107,84
406,4,4:52.0,,J. Clarkson misses 2-pt layup from 3 ft,107,84
407,4,4:50.0,,Offensive rebound by T. Black,107,84
408,4,4:50.0,,T. Black misses 2-pt layup from 2 ft,107,84
409,4,4:48.0,,Offensive rebound by B. Ingram,107,84
410,4,4:48.0,,Personal foul by T. Rozier (drawn by D. Russell),107,84
411,4,4:39.0,,D. Russell makes 2-pt jump shot from 20 ft,107,86
412,4,4:25.0,Turnover by M. Smart (offensive foul),,107,86
413,4,4:25.0,Offensive foul by M. Smart (drawn by J. Clarkson),,107,86
414,4,4:07.0,,B. Ingram misses 2-pt jump shot from 10 ft,107,86
415,4,4:07.0,Defensive rebound by Team,,107,86
416,4,3:43.0,M. Smart misses 2-pt jump shot from 10 ft,,107,86
417,4,3:40.0,Offensive rebound by Team,,107,86
418,4,3:40.0,J. Young enters the game for M. Smart,,107,86
419,4,3:40.0,,D. Nwaba enters the game for J. Clarkson,107,86
420,4,3:31.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by T. Rozier),,110,86
421,4,3:19.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by J. Randle),110,89
422,4,3:05.0,J. Jerebko makes 2-pt hook shot from 5 ft (assist by T. Rozier),,112,89
423,4,2:50.0,,Shooting foul by J. Jerebko (drawn by T. Black),112,89
424,4,2:50.0,Official timeout,,112,89
425,4,2:50.0,,T. Black makes free throw 1 of 2,112,90
426,4,2:50.0,J. Mickey enters the game for A. Johnson,,112,89
427,4,2:50.0,,T. Black makes free throw 2 of 2,112,91
428,4,2:35.0,J. Jerebko makes 3-pt jump shot from 27 ft (assist by A. Bradley),,115,91
429,4,2:06.0,,J. Randle misses 2-pt jump shot from 3 ft (block by J. Mickey),115,91
430,4,2:04.0,,Offensive rebound by J. Randle,115,91
431,4,2:01.0,,J. Randle makes 2-pt layup from 2 ft,115,93
432,4,1:42.0,Turnover by A. Bradley (bad pass),,115,93
433,4,1:37.0,,Shooting block foul by J. Jerebko (drawn by D. Nwaba),115,93
434,4,1:37.0,,D. Nwaba makes free throw 1 of 2,115,94
435,4,1:37.0,J. Brown enters the game for A. Bradley,,115,93
436,4,1:37.0,,D. Nwaba makes free throw 2 of 2,115,95
437,4,1:23.0,Turnover by T. Rozier (bad pass),,115,95
438,4,1:13.0,,B. Ingram misses 3-pt jump shot from 25 ft,115,95
439,4,1:10.0,Defensive rebound by T. Rozier,,115,95
440,4,0:48.0,T. Rozier misses 3-pt jump shot from 26 ft,,115,95
441,4,0:46.0,,Defensive rebound by T. Black,115,95
442,4,0:42.0,,Turnover by B. Ingram (bad pass),115,95
443,4,0:39.0,Turnover by J. Jerebko (bad pass; steal by D. Russell),,115,95
444,4,0:31.0,,D. Russell misses 2-pt layup at rim,115,95
445,4,0:30.0,Defensive rebound by T. Rozier,,115,95
446,4,0:21.0,J. Brown misses 3-pt jump shot from 25 ft,,115,95
447,4,0:21.0,,Defensive rebound by Team,115,95
448,4,0:08.0,,J. Randle misses 2-pt jump shot from 6 ft,115,95
449,4,0:07.0,Defensive rebound by J. Jerebko,,115,95
