,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,CHICAGO_ACTION,SACRAMENTO_SCORE,CHICAGO_SCORE
386,4,5:13.0,K. Koufos makes 2-pt hook shot from 5 ft (assist by M. Barnes),,88,86
387,4,5:13.0,Shooting foul by T. Gibson (drawn by K. Koufos),,88,86
388,4,5:13.0,K. Koufos makes free throw 1 of 1,,89,86
389,4,4:59.0,,Shooting foul by K. Koufos (drawn by D. Wade),89,86
390,4,4:59.0,,D. Wade makes free throw 1 of 2,89,87
391,4,4:59.0,,D. Wade makes free throw 2 of 2,89,88
392,4,4:42.0,A. Afflalo misses 2-pt jump shot from 21 ft (block by D. Wade),,89,88
393,4,4:42.0,Offensive rebound by Team,,89,88
394,4,4:35.0,K. Koufos misses 2-pt jump shot from 7 ft,,89,88
395,4,4:34.0,,Defensive rebound by T. Gibson,89,88
396,4,4:18.0,,T. Gibson misses 2-pt jump shot from 13 ft (block by D. Cousins),89,88
397,4,4:17.0,,Offensive rebound by Team,89,88
398,4,4:13.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by D. Wade),89,91
399,4,3:54.0,D. Cousins makes 2-pt layup from 2 ft,,91,91
400,4,3:38.0,,Personal foul by A. Afflalo (drawn by R. Lopez),91,91
401,4,3:38.0,,R. Lopez makes free throw 1 of 2,91,92
402,4,3:38.0,,R. Lopez misses free throw 2 of 2,91,92
403,4,3:38.0,G. Temple enters the game for M. Barnes,,91,92
404,4,3:36.0,Defensive rebound by D. Cousins,,91,92
405,4,3:12.0,Turnover by T. Lawson (lost ball; steal by D. Wade),,91,92
406,4,3:08.0,,J. Butler misses 2-pt layup from 2 ft,91,92
407,4,3:08.0,,Offensive rebound by D. Wade,91,92
408,4,3:08.0,,D. Wade makes 2-pt layup from 2 ft,91,94
409,4,3:08.0,,Shooting foul by K. Koufos (drawn by D. Wade),91,94
410,4,3:08.0,,D. Wade makes free throw 1 of 1,91,95
411,4,2:57.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by T. Lawson),,94,95
412,4,2:41.0,,P. Zipser misses 3-pt jump shot from 26 ft,94,95
413,4,2:38.0,,Offensive rebound by R. Lopez,94,95
414,4,2:29.0,,J. Butler misses 2-pt jump shot from 17 ft,94,95
415,4,2:28.0,Defensive rebound by D. Cousins,,94,95
416,4,2:13.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by T. Lawson),,97,95
417,4,1:53.0,,D. Wade makes 2-pt jump shot from 20 ft (assist by R. Lopez),97,97
418,4,1:39.0,D. Cousins misses 3-pt jump shot from 25 ft,,97,97
419,4,1:38.0,,Defensive rebound by P. Zipser,97,97
420,4,1:29.0,,D. Wade misses 2-pt jump shot from 21 ft,97,97
421,4,1:28.0,,Offensive rebound by Team,97,97
422,4,1:28.0,Sacramento full timeout,,97,97
423,4,1:08.0,,J. Butler misses 2-pt jump shot from 20 ft,97,97
424,4,1:07.0,Defensive rebound by D. Cousins,,97,97
425,4,0:52.0,D. Cousins makes 2-pt jump shot from 8 ft,,99,97
426,4,0:52.0,,Chicago full timeout,99,97
427,4,0:46.0,,T. Gibson misses 2-pt layup from 3 ft,99,97
428,4,0:43.0,,Offensive rebound by P. Zipser,99,97
429,4,0:37.0,,J. Butler misses 2-pt layup from 3 ft,99,97
430,4,0:37.0,,Offensive rebound by R. Lopez,99,97
431,4,0:37.0,,R. Lopez makes 2-pt layup from 2 ft,99,99
432,4,0:16.0,Turnover by G. Temple (lost ball; steal by D. Wade),,99,99
433,4,0:14.0,,Shooting foul by D. Cousins (drawn by D. Wade),99,99
434,4,0:14.0,,D. Wade misses free throw 1 of 2,99,99
435,4,0:14.0,,Offensive rebound by Team,99,99
436,4,0:14.0,,D. Wade makes free throw 2 of 2,99,100
437,4,0:14.0,Sacramento full timeout,,99,100
438,4,0:14.0,,M. Carter-Williams enters the game for R. Lopez,99,100
439,4,0:07.0,Turnover by D. Cousins (lost ball; steal by T. Gibson),,99,100
440,4,0:03.0,,M. Carter-Williams makes 2-pt layup from 3 ft (assist by D. Wade),99,102
441,4,0:00.0,G. Temple misses 3-pt jump shot from 41 ft,,99,102
442,4,0:00.0,Offensive rebound by Team,,99,102
