,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SACRAMENTO_ACTION,OKLAHOMA CITY_SCORE,SACRAMENTO_SCORE
381,4,11:14.0,,K. Koufos makes 2-pt dunk at rim (assist by T. Lawson),91,84
382,4,10:55.0,Á. Abrines misses 2-pt hook shot from 5 ft,,91,84
383,4,10:54.0,,Defensive rebound by T. Lawson,91,84
384,4,10:39.0,,Shooting foul by V. Oladipo (drawn by A. Afflalo),91,84
385,4,10:39.0,,A. Afflalo makes free throw 1 of 2,91,85
386,4,10:39.0,,A. Afflalo makes free throw 2 of 2,91,86
387,4,10:22.0,Á. Abrines makes 3-pt jump shot from 23 ft (assist by D. Sabonis),,94,86
388,4,10:16.0,,Personal foul by C. Payne (drawn by T. Lawson),94,86
389,4,10:03.0,,Turnover by A. Afflalo (lost ball),94,86
390,4,9:48.0,Á. Abrines misses 3-pt jump shot from 23 ft,,94,86
391,4,9:47.0,,Defensive rebound by Team,94,86
392,4,9:38.0,,T. Lawson misses 2-pt jump shot from 17 ft,94,86
393,4,9:38.0,Defensive rebound by D. Sabonis,,94,86
394,4,9:25.0,Turnover by V. Oladipo (bad pass; steal by K. Koufos),,94,86
395,4,9:20.0,,M. Barnes makes 2-pt layup from 3 ft (assist by T. Lawson),94,88
396,4,9:01.0,C. Payne makes 2-pt jump shot from 9 ft,,96,88
397,4,8:50.0,,Turnover by T. Lawson (lost ball),96,88
398,4,8:50.0,Official timeout,,96,88
399,4,8:50.0,R. Westbrook enters the game for Á. Abrines,,96,88
400,4,8:50.0,E. Freedom enters the game for J. Grant,,96,88
401,4,8:50.0,,D. Cousins enters the game for K. Koufos,96,88
402,4,8:29.0,E. Freedom misses 3-pt jump shot from 25 ft,,96,88
403,4,8:29.0,,Defensive rebound by A. Afflalo,96,88
404,4,8:11.0,,M. Barnes misses 2-pt jump shot from 22 ft,96,88
405,4,8:10.0,Defensive rebound by C. Payne,,96,88
406,4,8:02.0,R. Westbrook misses 2-pt jump shot from 17 ft,,96,88
407,4,8:01.0,,Defensive rebound by A. Afflalo,96,88
408,4,7:50.0,,D. Cousins misses 3-pt jump shot from 25 ft,96,88
409,4,7:49.0,,Offensive rebound by M. Barnes,96,88
410,4,7:39.0,,D. Cousins misses 3-pt jump shot from 25 ft,96,88
411,4,7:39.0,Defensive rebound by R. Westbrook,,96,88
412,4,7:28.0,D. Sabonis misses 3-pt jump shot from 26 ft,,96,88
413,4,7:27.0,Offensive rebound by E. Freedom,,96,88
414,4,7:21.0,C. Payne misses 3-pt jump shot from 24 ft,,96,88
415,4,7:21.0,,Defensive rebound by A. Afflalo,96,88
416,4,7:11.0,,Shooting foul by C. Payne (drawn by T. Lawson),96,88
417,4,7:11.0,,T. Lawson makes free throw 1 of 2,96,89
418,4,7:11.0,Oklahoma City full timeout,,96,89
419,4,7:11.0,,T. Lawson makes free throw 2 of 2,96,90
420,4,6:51.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by E. Freedom),,99,90
421,4,6:40.0,,Offensive foul by M. Barnes (drawn by C. Payne),99,90
422,4,6:40.0,,Turnover by M. Barnes (offensive foul),99,90
423,4,6:39.0,Technical foul by C. Payne,,99,90
424,4,6:39.0,R. Westbrook makes technical free throw,,100,90
425,4,6:27.0,Shooting foul by M. Barnes (drawn by V. Oladipo),,100,90
426,4,6:27.0,V. Oladipo makes free throw 1 of 2,,101,90
427,4,6:27.0,V. Oladipo makes free throw 2 of 2,,102,90
428,4,6:12.0,,D. Cousins misses 2-pt layup from 1 ft (block by E. Freedom),102,90
429,4,6:11.0,,Offensive rebound by D. Cousins,102,90
430,4,6:10.0,,D. Cousins makes 2-pt layup from 4 ft,102,92
431,4,6:01.0,E. Freedom makes 2-pt jump shot from 8 ft (assist by R. Westbrook),,104,92
432,4,5:47.0,,Turnover by A. Afflalo (lost ball; steal by R. Westbrook),104,92
433,4,5:33.0,R. Westbrook makes 3-pt jump shot from 24 ft,,107,92
434,4,5:32.0,,Sacramento full timeout,107,92
435,4,5:32.0,,R. Gay enters the game for A. Afflalo,107,92
436,4,5:32.0,,D. Collison enters the game for T. Lawson,107,92
437,4,5:32.0,A. Roberson enters the game for C. Payne,,107,92
438,4,5:18.0,,Sacramento full timeout,107,92
439,4,5:12.0,,Shooting foul by E. Freedom (drawn by D. Cousins),107,92
440,4,5:12.0,,D. Cousins makes free throw 1 of 2,107,93
441,4,5:12.0,,D. Cousins makes free throw 2 of 2,107,94
442,4,5:00.0,R. Westbrook misses 2-pt layup from 4 ft,,107,94
443,4,4:59.0,,Defensive rebound by M. Barnes,107,94
444,4,4:48.0,,D. Cousins makes 2-pt layup from 3 ft,107,96
445,4,4:35.0,E. Freedom misses 2-pt layup from 3 ft,,107,96
446,4,4:35.0,,Defensive rebound by A. Tolliver,107,96
447,4,4:21.0,,D. Collison makes 2-pt jump shot from 16 ft (assist by D. Cousins),107,98
448,4,4:04.0,R. Westbrook misses 2-pt jump shot from 15 ft,,107,98
449,4,4:04.0,,Defensive rebound by R. Gay,107,98
450,4,3:53.0,,D. Cousins misses 3-pt jump shot from 25 ft,107,98
451,4,3:52.0,Defensive rebound by R. Westbrook,,107,98
452,4,3:46.0,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),,109,98
453,4,3:27.0,,R. Gay misses 2-pt jump shot from 7 ft (block by A. Roberson),109,98
454,4,3:25.0,Defensive rebound by R. Westbrook,,109,98
455,4,3:22.0,V. Oladipo misses 2-pt layup from 2 ft,,109,98
456,4,3:19.0,Offensive rebound by R. Westbrook,,109,98
457,4,3:19.0,R. Westbrook makes 2-pt layup from 3 ft,,111,98
458,4,3:12.0,,A. Tolliver makes 2-pt jump shot from 3 ft (assist by M. Barnes),111,100
459,4,2:53.0,Shooting foul by M. Barnes (drawn by E. Freedom),,111,100
460,4,2:53.0,E. Freedom misses free throw 1 of 2,,111,100
461,4,2:53.0,Offensive rebound by Team,,111,100
462,4,2:53.0,E. Freedom makes free throw 2 of 2,,112,100
463,4,2:40.0,,Shooting foul by D. Sabonis (drawn by D. Cousins),112,100
464,4,2:40.0,,D. Cousins makes free throw 1 of 2,112,101
465,4,2:40.0,,D. Cousins makes free throw 2 of 2,112,102
466,4,2:17.0,V. Oladipo misses 3-pt jump shot from 25 ft,,112,102
467,4,2:17.0,,Defensive rebound by D. Cousins,112,102
468,4,2:04.0,,Turnover by D. Cousins (lost ball; steal by A. Roberson),112,102
469,4,2:00.0,V. Oladipo makes 2-pt layup from 3 ft (assist by A. Roberson),,114,102
470,4,1:54.0,,A. Tolliver misses 3-pt jump shot from 24 ft,114,102
471,4,1:54.0,,Offensive rebound by Team,114,102
472,4,1:54.0,Loose ball foul by D. Sabonis (drawn by D. Cousins),,114,102
473,4,1:54.0,,D. Cousins misses free throw 1 of 2,114,102
474,4,1:54.0,,Offensive rebound by Team,114,102
475,4,1:54.0,,D. Cousins misses free throw 2 of 2,114,102
476,4,1:53.0,,Offensive rebound by D. Cousins,114,102
477,4,1:43.0,,M. Barnes misses 2-pt jump shot from 10 ft,114,102
478,4,1:42.0,Defensive rebound by E. Freedom,,114,102
479,4,1:23.0,E. Freedom misses 2-pt layup from 3 ft (block by R. Gay),,114,102
480,4,1:23.0,Offensive rebound by Team,,114,102
481,4,1:23.0,Turnover by E. Freedom (lost ball; steal by R. Gay),,114,102
482,4,1:08.0,,D. Collison makes 3-pt jump shot from 25 ft (assist by R. Gay),114,105
483,4,0:50.0,Turnover by R. Westbrook (lost ball; steal by D. Collison),,114,105
484,4,0:48.0,,D. Collison makes 2-pt layup from 1 ft,114,107
485,4,0:48.0,Oklahoma City full timeout,,114,107
486,4,0:48.0,Á. Abrines enters the game for A. Roberson,,114,107
487,4,0:46.0,R. Westbrook makes 2-pt dunk at rim (assist by Á. Abrines),,116,107
488,4,0:39.0,,Shooting foul by E. Freedom (drawn by D. Cousins),116,107
489,4,0:39.0,,Technical foul by D. Cousins,116,107
490,4,0:39.0,Technical foul by R. Westbrook,,116,107
491,4,0:39.0,,D. Cousins makes free throw 1 of 2,116,108
492,4,0:39.0,,D. Cousins makes free throw 2 of 2,116,109
493,4,0:34.0,Personal foul by M. Barnes (drawn by V. Oladipo),,116,109
494,4,0:33.0,Turnover by Á. Abrines (bad pass; steal by D. Cousins),,116,109
495,4,0:30.0,,Shooting foul by D. Sabonis (drawn by D. Cousins),116,109
496,4,0:30.0,,D. Cousins makes free throw 1 of 2,116,110
497,4,0:30.0,,D. Cousins misses free throw 2 of 2,116,110
498,4,0:30.0,,Offensive rebound by M. Barnes,116,110
499,4,0:27.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by M. Barnes),116,113
500,4,0:27.0,Oklahoma City full timeout,,116,113
501,4,0:23.0,Personal take foul by R. Gay (drawn by Á. Abrines),,116,113
502,4,0:23.0,Á. Abrines makes free throw 1 of 2,,117,113
503,4,0:23.0,Á. Abrines makes free throw 2 of 2,,118,113
504,4,0:23.0,,Sacramento full timeout,118,113
505,4,0:23.0,J. Grant enters the game for Á. Abrines,,118,113
506,4,0:19.0,,Shooting foul by V. Oladipo (drawn by D. Cousins),118,113
507,4,0:19.0,,D. Cousins makes free throw 1 of 3,118,114
508,4,0:19.0,,D. Cousins makes free throw 2 of 3,118,115
509,4,0:19.0,,D. Cousins makes free throw 3 of 3,118,116
510,4,0:11.0,Personal take foul by D. Collison (drawn by V. Oladipo),,118,116
511,4,0:11.0,V. Oladipo makes free throw 1 of 2,,119,116
512,4,0:11.0,V. Oladipo makes free throw 2 of 2,,120,116
513,4,0:11.0,,Sacramento full timeout,120,116
514,4,0:08.0,,Turnover by D. Cousins (bad pass; steal by R. Westbrook),120,116
515,4,0:04.0,R. Westbrook makes 2-pt layup from 2 ft,,122,116
516,4,0:00.0,,D. Collison makes 2-pt jump shot from 21 ft,122,118
