,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHARLOTTE_ACTION,PHILADELPHIA_SCORE,CHARLOTTE_SCORE
375,4,6:49.0,Defensive rebound by G. Henderson,,96,82
376,4,6:41.0,D. Šarić misses 2-pt layup from 1 ft,,96,82
377,4,6:39.0,,Defensive rebound by M. Belinelli,96,82
378,4,6:37.0,,Turnover by M. Belinelli (bad pass; steal by R. Covington),96,82
379,4,6:22.0,R. Covington misses 3-pt jump shot from 25 ft,,96,82
380,4,6:21.0,,Defensive rebound by Team,96,82
381,4,6:11.0,Violation by R. Holmes (def goaltending),,96,82
382,4,6:11.0,,F. Kaminsky makes 2-pt jump shot from 4 ft,96,84
383,4,5:58.0,T. McConnell makes 2-pt layup from 1 ft,,98,84
384,4,5:42.0,,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by M. Kidd-Gilchrist),98,87
385,4,5:42.0,Philadelphia full timeout,,98,87
386,4,5:25.0,Turnover by G. Henderson (lost ball; steal by K. Walker),,98,87
387,4,5:22.0,,Turnover by M. Kidd-Gilchrist (bad pass; steal by T. McConnell),98,87
388,4,5:16.0,D. Šarić makes 2-pt layup from 1 ft (assist by T. McConnell),,100,87
389,4,4:56.0,,N. Batum makes 3-pt jump shot from 27 ft (assist by K. Walker),100,90
390,4,4:38.0,G. Henderson misses 3-pt jump shot from 23 ft,,100,90
391,4,4:37.0,,Defensive rebound by M. Belinelli,100,90
392,4,4:29.0,,Shooting foul by R. Holmes (drawn by F. Kaminsky),100,90
393,4,4:29.0,,F. Kaminsky misses free throw 1 of 2,100,90
394,4,4:29.0,,Offensive rebound by Team,100,90
395,4,4:29.0,,F. Kaminsky misses free throw 2 of 2,100,90
396,4,4:29.0,N. Noel enters the game for R. Holmes,,100,90
397,4,4:27.0,Defensive rebound by R. Covington,,100,90
398,4,4:07.0,R. Covington misses 3-pt jump shot from 25 ft,,100,90
399,4,4:06.0,,Defensive rebound by K. Walker,100,90
400,4,3:51.0,,M. Belinelli misses 2-pt jump shot from 19 ft,100,90
401,4,3:49.0,Defensive rebound by G. Henderson,,100,90
402,4,3:32.0,R. Covington misses 3-pt jump shot from 24 ft,,100,90
403,4,3:30.0,Offensive rebound by Team,,100,90
404,4,3:21.0,Turnover by D. Šarić (traveling),,100,90
405,4,3:10.0,,Turnover by F. Kaminsky (bad pass; steal by R. Covington),100,90
406,4,2:59.0,T. McConnell misses 3-pt jump shot from 26 ft,,100,90
407,4,2:58.0,,Defensive rebound by F. Kaminsky,100,90
408,4,2:46.0,,K. Walker makes 2-pt jump shot from 19 ft,100,92
409,4,2:29.0,R. Covington misses 3-pt jump shot from 24 ft,,100,92
410,4,2:28.0,,Defensive rebound by F. Kaminsky,100,92
411,4,2:07.0,,M. Belinelli misses 3-pt jump shot from 23 ft,100,92
412,4,2:06.0,Defensive rebound by R. Covington,,100,92
413,4,1:45.0,R. Covington misses 2-pt layup from 1 ft,,100,92
414,4,1:45.0,Offensive rebound by Team,,100,92
415,4,1:45.0,,M. Williams enters the game for F. Kaminsky,100,92
416,4,1:23.0,T. McConnell makes 2-pt jump shot from 11 ft,,102,92
417,4,1:14.0,,Shooting foul by N. Noel (drawn by K. Walker),102,92
418,4,1:14.0,,K. Walker makes free throw 1 of 2,102,93
419,4,1:14.0,,K. Walker makes free throw 2 of 2,102,94
420,4,0:54.0,D. Šarić misses 3-pt jump shot from 24 ft,,102,94
421,4,0:52.0,,Defensive rebound by M. Kidd-Gilchrist,102,94
422,4,0:47.0,,K. Walker makes 2-pt layup from 1 ft (assist by M. Kidd-Gilchrist),102,96
423,4,0:42.0,Philadelphia full timeout,,102,96
424,4,0:42.0,N. Stauskas enters the game for N. Noel,,102,96
425,4,0:42.0,Philadelphia full timeout,,102,96
426,4,0:37.0,Personal foul by K. Walker (drawn by N. Stauskas),,102,96
427,4,0:35.0,Personal take foul by M. Williams (drawn by N. Stauskas),,102,96
428,4,0:35.0,N. Stauskas makes free throw 1 of 2,,103,96
429,4,0:35.0,N. Stauskas makes free throw 2 of 2,,104,96
430,4,0:35.0,,Charlotte full timeout,104,96
431,4,0:35.0,N. Noel enters the game for N. Stauskas,,104,96
432,4,0:35.0,,F. Kaminsky enters the game for M. Kidd-Gilchrist,104,96
433,4,0:32.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by F. Kaminsky),104,99
434,4,0:28.0,Turnover by G. Henderson (lost ball; steal by M. Williams),,104,99
435,4,0:25.0,,N. Batum misses 3-pt jump shot from 23 ft,104,99
436,4,0:25.0,Defensive rebound by Team,,104,99
437,4,0:25.0,Philadelphia full timeout,,104,99
438,4,0:25.0,N. Stauskas enters the game for N. Noel,,104,99
439,4,0:25.0,,M. Kidd-Gilchrist enters the game for F. Kaminsky,104,99
440,4,0:18.0,Personal foul by M. Kidd-Gilchrist (drawn by R. Covington),,104,99
441,4,0:18.0,R. Covington misses free throw 1 of 2,,104,99
442,4,0:18.0,Offensive rebound by Team,,104,99
443,4,0:18.0,R. Covington makes free throw 2 of 2,,105,99
444,4,0:06.0,,M. Belinelli misses 2-pt jump shot from 12 ft,105,99
445,4,0:05.0,Defensive rebound by R. Covington,,105,99
