,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
388,4,8:45.0,,C. McCollum misses 2-pt jump shot from 8 ft,82,93
389,4,8:45.0,,Offensive rebound by C. McCollum,82,93
390,4,8:42.0,,C. McCollum misses 2-pt jump shot from 6 ft,82,93
391,4,8:42.0,,Offensive rebound by E. Davis,82,93
392,4,8:42.0,,E. Davis misses 2-pt layup from 1 ft,82,93
393,4,8:40.0,,Offensive rebound by E. Davis,82,93
394,4,8:37.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by E. Davis),82,96
395,4,8:15.0,W. Chandler makes 2-pt jump shot from 15 ft,,84,96
396,4,7:45.0,,C. McCollum misses 2-pt jump shot from 18 ft,84,96
397,4,7:44.0,Defensive rebound by D. Gallinari,,84,96
398,4,7:36.0,Personal foul by E. Turner (drawn by D. Gallinari),,84,96
399,4,7:36.0,K. Faried enters the game for N. Jokić,,84,96
400,4,7:36.0,,M. Harkless enters the game for M. Leonard,84,96
401,4,7:30.0,E. Mudiay misses 3-pt jump shot from 25 ft,,84,96
402,4,7:29.0,,Defensive rebound by Team,84,96
403,4,7:13.0,,E. Turner misses 2-pt layup from 2 ft (block by K. Faried),84,96
404,4,7:12.0,Defensive rebound by K. Faried,,84,96
405,4,7:06.0,W. Chandler misses 3-pt jump shot from 25 ft,,84,96
406,4,7:06.0,,Defensive rebound by Team,84,96
407,4,7:06.0,,Personal foul by K. Faried (drawn by E. Turner),84,96
408,4,7:06.0,J. Murray enters the game for E. Mudiay,,84,96
409,4,6:52.0,,Shooting foul by J. Nelson (drawn by M. Harkless),84,96
410,4,6:52.0,,M. Harkless makes free throw 1 of 2,84,97
411,4,6:52.0,,M. Harkless misses free throw 2 of 2,84,97
412,4,6:51.0,Defensive rebound by K. Faried,,84,97
413,4,6:41.0,K. Faried misses 2-pt layup from 2 ft,,84,97
414,4,6:40.0,,Defensive rebound by M. Harkless,84,97
415,4,6:29.0,,C. McCollum misses 2-pt layup from 1 ft (block by K. Faried),84,97
416,4,6:27.0,Defensive rebound by J. Nelson,,84,97
417,4,6:23.0,J. Murray misses 3-pt jump shot from 25 ft,,84,97
418,4,6:23.0,,Defensive rebound by M. Harkless,84,97
419,4,6:11.0,,C. McCollum makes 2-pt jump shot from 19 ft,84,99
420,4,5:57.0,Turnover by J. Nelson (lost ball),,84,99
421,4,5:57.0,,Portland full timeout,84,99
422,4,5:57.0,N. Jokić enters the game for D. Gallinari,,84,99
423,4,5:57.0,M. Beasley enters the game for J. Nelson,,84,99
424,4,5:57.0,J. Hernangómez enters the game for W. Chandler,,84,99
425,4,5:35.0,,C. McCollum misses 3-pt jump shot from 25 ft,84,99
426,4,5:35.0,Defensive rebound by N. Jokić,,84,99
427,4,5:29.0,Personal foul by C. McCollum (drawn by K. Faried),,84,99
428,4,5:29.0,K. Faried misses free throw 1 of 2,,84,99
429,4,5:29.0,Offensive rebound by Team,,84,99
430,4,5:29.0,K. Faried makes free throw 2 of 2,,85,99
431,4,5:14.0,,C. McCollum misses 2-pt jump shot from 18 ft,85,99
432,4,5:11.0,Defensive rebound by J. Murray,,85,99
433,4,5:06.0,M. Beasley misses 2-pt layup from 2 ft (block by E. Davis),,85,99
434,4,5:04.0,,Defensive rebound by E. Davis,85,99
435,4,4:53.0,,M. Harkless makes 2-pt layup from 1 ft (assist by E. Turner),85,101
436,4,4:35.0,M. Beasley misses 2-pt jump shot from 14 ft,,85,101
437,4,4:35.0,,Defensive rebound by E. Turner,85,101
438,4,4:26.0,,M. Harkless misses 3-pt jump shot from 24 ft,85,101
439,4,4:25.0,Defensive rebound by J. Murray,,85,101
440,4,4:12.0,M. Beasley misses 3-pt jump shot from 25 ft,,85,101
441,4,4:11.0,,Defensive rebound by E. Turner,85,101
442,4,3:49.0,,C. McCollum misses 2-pt jump shot from 17 ft,85,101
443,4,3:48.0,Defensive rebound by J. Hernangómez,,85,101
444,4,3:34.0,J. Murray makes 2-pt jump shot from 9 ft,,87,101
445,4,3:34.0,,Portland full timeout,87,101
446,4,3:34.0,,D. Lillard enters the game for E. Turner,87,101
447,4,3:30.0,,Personal take foul by N. Jokić (drawn by E. Davis),87,101
448,4,3:30.0,,E. Davis misses free throw 1 of 2,87,101
449,4,3:30.0,,Offensive rebound by Team,87,101
450,4,3:30.0,,E. Davis misses free throw 2 of 2,87,101
451,4,3:29.0,Defensive rebound by K. Faried,,87,101
452,4,3:10.0,Shooting foul by E. Davis (drawn by J. Hernangómez),,87,101
453,4,3:10.0,J. Hernangómez makes free throw 1 of 2,,88,101
454,4,3:10.0,,M. Leonard enters the game for E. Davis,88,101
455,4,3:10.0,J. Hernangómez makes free throw 2 of 2,,89,101
456,4,2:55.0,,M. Leonard misses 3-pt jump shot from 24 ft,89,101
457,4,2:55.0,Defensive rebound by J. Hernangómez,,89,101
458,4,2:48.0,Turnover by J. Murray (lost ball),,89,101
459,4,2:35.0,,D. Lillard misses 2-pt layup from 2 ft (block by K. Faried),89,101
460,4,2:35.0,,Offensive rebound by Team,89,101
461,4,2:35.0,,Offensive foul by C. McCollum (drawn by M. Beasley),89,101
462,4,2:35.0,,Turnover by C. McCollum (offensive foul),89,101
463,4,2:27.0,J. Hernangómez makes 3-pt jump shot from 24 ft (assist by J. Murray),,92,101
464,4,2:03.0,,D. Lillard misses 2-pt layup from 2 ft (block by K. Faried),92,101
465,4,2:03.0,,Offensive rebound by Team,92,101
466,4,1:59.0,,M. Harkless misses 2-pt jump shot from 8 ft,92,101
467,4,1:58.0,Defensive rebound by N. Jokić,,92,101
468,4,1:55.0,Personal foul by A. Crabbe,,92,101
469,4,1:55.0,J. Hernangómez misses free throw 1 of 2,,92,101
470,4,1:55.0,Offensive rebound by Team,,92,101
471,4,1:55.0,J. Hernangómez makes free throw 2 of 2,,93,101
472,4,1:41.0,,D. Lillard misses 2-pt jump shot from 15 ft,93,101
473,4,1:41.0,Defensive rebound by J. Hernangómez,,93,101
474,4,1:33.0,N. Jokić misses 2-pt jump shot from 23 ft,,93,101
475,4,1:33.0,,Defensive rebound by D. Lillard,93,101
476,4,1:33.0,,Personal foul by J. Hernangómez,93,101
477,4,1:33.0,,D. Lillard makes free throw 1 of 2,93,102
478,4,1:33.0,,D. Lillard makes free throw 2 of 2,93,103
479,4,1:22.0,J. Hernangómez misses 3-pt jump shot from 24 ft,,93,103
480,4,1:19.0,Offensive rebound by Team,,93,103
481,4,1:19.0,Denver full timeout,,93,103
482,4,1:13.0,Turnover by J. Murray (lost ball),,93,103
483,4,0:52.0,,M. Leonard misses 3-pt jump shot from 23 ft,93,103
484,4,0:52.0,,Offensive rebound by D. Lillard,93,103
485,4,0:37.0,,M. Leonard makes 2-pt jump shot from 19 ft (assist by D. Lillard),93,105
486,4,0:31.0,J. Murray makes 3-pt jump shot from 25 ft,,96,105
487,4,0:27.0,,Personal take foul by J. Murray (drawn by C. McCollum),96,105
488,4,0:27.0,,C. McCollum misses free throw 1 of 2,96,105
489,4,0:27.0,,Offensive rebound by Team,96,105
490,4,0:27.0,,J. Layman enters the game for M. Harkless,96,105
491,4,0:27.0,,N. Vonleh enters the game for D. Lillard,96,105
492,4,0:27.0,,C. McCollum makes free throw 2 of 2,96,106
493,4,0:21.0,J. Murray makes 3-pt jump shot from 26 ft,,99,106
494,4,0:21.0,Shooting foul by C. McCollum (drawn by J. Murray),,99,106
495,4,0:21.0,J. Murray misses free throw 1 of 1,,99,106
496,4,0:21.0,,D. Lillard enters the game for N. Vonleh,99,106
497,4,0:20.0,,Defensive rebound by M. Leonard,99,106
498,4,0:19.0,,Personal take foul by N. Jokić (drawn by M. Leonard),99,106
499,4,0:19.0,,M. Leonard makes free throw 1 of 2,99,107
500,4,0:19.0,,M. Leonard makes free throw 2 of 2,99,108
501,4,0:19.0,Denver full timeout,,99,108
502,4,0:19.0,,N. Vonleh enters the game for J. Layman,99,108
503,4,0:17.0,J. Murray makes 3-pt jump shot from 26 ft (assist by J. Hernangómez),,102,108
504,4,0:15.0,,Portland full timeout,102,108
505,4,0:15.0,,M. Plumlee enters the game for N. Vonleh,102,108
506,4,0:13.0,,Personal take foul by M. Beasley (drawn by D. Lillard),102,108
507,4,0:13.0,,D. Lillard makes free throw 1 of 2,102,109
508,4,0:13.0,,D. Lillard makes free throw 2 of 2,102,110
509,4,0:05.0,J. Murray makes 3-pt jump shot from 23 ft,,105,110
510,4,0:04.0,,Personal take foul by J. Hernangómez,105,110
511,4,0:04.0,,D. Lillard makes free throw 1 of 2,105,111
512,4,0:04.0,,D. Lillard makes free throw 2 of 2,105,112
513,4,0:00.0,J. Murray misses 3-pt jump shot from 38 ft,,105,112
514,4,0:00.0,Offensive rebound by Team,,105,112
