,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
388,4,8:15.0,Offensive rebound by L. Nance,,79,97
389,4,8:14.0,L. Nance misses 2-pt layup from 1 ft,,79,97
390,4,8:13.0,,Defensive rebound by S. Livingston,79,97
391,4,8:09.0,,Personal block foul by C. Brewer (drawn by S. Livingston),79,97
392,4,8:05.0,,Offensive foul by D. Jones (drawn by T. Ennis),79,97
393,4,8:05.0,,Turnover by D. Jones (offensive foul),79,97
394,4,7:48.0,Turnover by C. Brewer (lost ball; steal by D. West),,79,97
395,4,7:44.0,,P. McCaw misses 2-pt layup at rim,79,97
396,4,7:43.0,,Offensive rebound by D. West,79,97
397,4,7:42.0,,D. West misses 2-pt layup from 1 ft,79,97
398,4,7:39.0,Defensive rebound by D. Nwaba,,79,97
399,4,7:36.0,T. Ennis makes 2-pt layup from 1 ft (assist by D. Nwaba),,81,97
400,4,7:14.0,,P. McCaw misses 2-pt layup from 1 ft,81,97
401,4,7:14.0,Defensive rebound by Team,,81,97
402,4,7:14.0,,Loose ball foul by D. West (drawn by J. Randle),81,97
403,4,7:14.0,,J. McAdoo enters the game for D. West,81,97
404,4,6:53.0,T. Ennis misses 2-pt jump shot from 4 ft (block by D. Jones),,81,97
405,4,6:51.0,Offensive rebound by L. Nance,,81,97
406,4,6:50.0,T. Ennis makes 2-pt layup from 1 ft (assist by L. Nance),,83,97
407,4,6:23.0,,S. Livingston misses 2-pt jump shot from 13 ft (block by T. Ennis),83,97
408,4,6:20.0,,Offensive rebound by S. Livingston,83,97
409,4,6:20.0,,J. McAdoo misses 2-pt jump shot from 14 ft,83,97
410,4,6:17.0,Defensive rebound by J. Randle,,83,97
411,4,6:17.0,J. Randle makes 2-pt layup from 2 ft,,85,97
412,4,6:04.0,,J. McAdoo misses 2-pt jump shot from 5 ft (block by L. Nance),85,97
413,4,6:04.0,,Offensive rebound by J. McAdoo,85,97
414,4,6:04.0,,Shooting foul by L. Nance (drawn by J. McAdoo),85,97
415,4,6:04.0,,J. McAdoo makes free throw 1 of 2,85,98
416,4,6:04.0,LA Lakers full timeout,,85,98
417,4,6:04.0,,J. McGee enters the game for S. Livingston,85,98
418,4,6:04.0,,J. McAdoo makes free throw 2 of 2,85,99
419,4,5:49.0,T. Ennis misses 3-pt jump shot from 25 ft,,85,99
420,4,5:49.0,,Defensive rebound by I. Clark,85,99
421,4,5:34.0,,I. Clark makes 2-pt jump shot from 9 ft (assist by J. McAdoo),85,101
422,4,5:14.0,L. Nance misses 3-pt jump shot from 23 ft,,85,101
423,4,5:14.0,,Defensive rebound by P. McCaw,85,101
424,4,5:07.0,,Turnover by I. Clark (bad pass; steal by L. Nance),85,101
425,4,4:56.0,C. Brewer makes 2-pt jump shot from 12 ft (assist by D. Nwaba),,87,101
426,4,4:36.0,,P. McCaw makes 2-pt layup at rim,87,103
427,4,4:30.0,L. Nance makes 2-pt layup from 1 ft (assist by T. Ennis),,89,103
428,4,4:08.0,,P. McCaw misses 3-pt jump shot from 26 ft,89,103
429,4,4:07.0,Defensive rebound by C. Brewer,,89,103
430,4,4:02.0,C. Brewer misses 2-pt layup at rim,,89,103
431,4,4:00.0,,Defensive rebound by D. Jones,89,103
432,4,3:49.0,,D. Jones makes 2-pt dunk at rim,89,105
433,4,3:45.0,LA Lakers full timeout,,89,105
434,4,3:45.0,J. Clarkson enters the game for J. Randle,,89,105
435,4,3:45.0,M. World Peace enters the game for D. Nwaba,,89,105
436,4,3:45.0,T. Robinson enters the game for C. Brewer,,89,105
437,4,3:33.0,L. Nance misses 2-pt dunk at rim,,89,105
438,4,3:32.0,,Defensive rebound by D. Jones,89,105
439,4,3:10.0,,P. McCaw misses 2-pt jump shot from 17 ft,89,105
440,4,3:10.0,Defensive rebound by J. Clarkson,,89,105
441,4,3:02.0,Turnover by T. Robinson (lost ball; steal by J. McAdoo),,89,105
442,4,2:57.0,,J. McAdoo makes 2-pt dunk at rim,89,107
443,4,2:41.0,M. World Peace misses 2-pt jump shot from 19 ft,,89,107
444,4,2:41.0,Offensive rebound by L. Nance,,89,107
445,4,2:31.0,Turnover by T. Ennis (bad pass; steal by J. McGee),,89,107
446,4,2:15.0,,I. Clark misses 3-pt jump shot from 28 ft,89,107
447,4,2:15.0,Defensive rebound by Team,,89,107
448,4,2:14.0,,Loose ball foul by J. McGee (drawn by L. Nance),89,107
449,4,1:54.0,T. Robinson misses 2-pt jump shot from 7 ft,,89,107
450,4,1:53.0,,Defensive rebound by D. Jones,89,107
451,4,1:34.0,,J. McGee misses 2-pt jump shot from 11 ft,89,107
452,4,1:34.0,Defensive rebound by L. Nance,,89,107
453,4,1:24.0,J. Clarkson makes 2-pt jump shot from 6 ft,,91,107
454,4,1:06.0,,Turnover by J. McAdoo (lost ball; steal by L. Nance),91,107
455,4,1:02.0,M. World Peace makes 2-pt layup at rim (assist by L. Nance),,93,107
456,4,0:37.0,,J. McGee misses 2-pt jump shot from 10 ft,93,107
457,4,0:37.0,,Offensive rebound by J. McGee,93,107
458,4,0:37.0,,J. McGee makes 2-pt dunk from 10 ft,93,109
459,4,0:15.0,M. World Peace misses 3-pt jump shot from 27 ft,,93,109
460,4,0:14.0,,Defensive rebound by I. Clark,93,109
461,4,0:07.0,,Turnover by I. Clark (lost ball; steal by M. World Peace),93,109
462,4,0:04.0,Shooting foul by D. Jones (drawn by M. World Peace),,93,109
463,4,0:04.0,M. World Peace misses free throw 1 of 2,,93,109
464,4,0:04.0,Offensive rebound by Team,,93,109
465,4,0:04.0,M. World Peace makes free throw 2 of 2,,94,109
