,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PORTLAND_ACTION,SAN ANTONIO_SCORE,PORTLAND_SCORE
388,4,5:44.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by C. McCollum),98,82
389,4,5:29.0,Turnover by P. Mills (bad pass; steal by C. McCollum),,98,82
390,4,5:24.0,,M. Leonard makes 2-pt layup at rim (assist by M. Harkless),98,84
391,4,5:03.0,D. Green makes 2-pt jump shot from 9 ft,,100,84
392,4,4:44.0,,C. McCollum misses 3-pt jump shot from 24 ft,100,84
393,4,4:43.0,Defensive rebound by P. Mills,,100,84
394,4,4:28.0,K. Leonard makes 3-pt jump shot from 25 ft,,103,84
395,4,4:08.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by C. McCollum),103,87
396,4,3:55.0,K. Leonard misses 3-pt jump shot from 25 ft,,103,87
397,4,3:54.0,Offensive rebound by L. Aldridge,,103,87
398,4,3:38.0,K. Leonard makes 2-pt jump shot from 9 ft,,105,87
399,4,3:20.0,,A. Crabbe misses 3-pt jump shot from 22 ft,105,87
400,4,3:19.0,Defensive rebound by L. Aldridge,,105,87
401,4,2:59.0,Turnover by P. Mills (bad pass; steal by M. Harkless),,105,87
402,4,2:54.0,,Turnover by M. Harkless (lost ball; steal by K. Leonard),105,87
403,4,2:53.0,Personal foul by M. Harkless (drawn by K. Leonard),,105,87
404,4,2:53.0,Official timeout,,105,87
405,4,2:53.0,D. Lee enters the game for D. Dedmon,,105,87
406,4,2:40.0,P. Mills makes 3-pt jump shot from 26 ft (assist by D. Lee),,108,87
407,4,2:21.0,,Turnover by C. McCollum (bad pass; steal by L. Aldridge),108,87
408,4,2:18.0,San Antonio full timeout,,108,87
409,4,2:18.0,D. Bertāns enters the game for K. Leonard,,108,87
410,4,2:18.0,N. Laprovíttola enters the game for L. Aldridge,,108,87
411,4,2:18.0,D. Murray enters the game for D. Green,,108,87
412,4,2:18.0,K. Anderson enters the game for P. Mills,,108,87
413,4,2:18.0,B. Forbes enters the game for D. Lee,,108,87
414,4,2:18.0,,P. Connaughton enters the game for M. Harkless,108,87
415,4,2:18.0,,J. Layman enters the game for C. McCollum,108,87
416,4,2:18.0,,T. Quarterman enters the game for A. Crabbe,108,87
417,4,2:02.0,N. Laprovíttola misses 3-pt jump shot from 25 ft,,108,87
418,4,2:00.0,,Defensive rebound by M. Leonard,108,87
419,4,1:43.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by T. Quarterman),108,90
420,4,1:34.0,Personal foul by T. Quarterman (drawn by D. Murray),,108,90
421,4,1:22.0,Turnover by N. Laprovíttola (bad pass; steal by T. Quarterman),,108,90
422,4,0:59.0,,J. Layman misses 2-pt jump shot from 22 ft,108,90
423,4,0:59.0,,Offensive rebound by Team,108,90
424,4,0:59.0,,Turnover by Team (shot clock),108,90
425,4,0:43.0,D. Murray misses 2-pt jump shot from 3 ft,,108,90
426,4,0:43.0,,Defensive rebound by N. Vonleh,108,90
427,4,0:39.0,,Turnover by N. Vonleh (bad pass; steal by D. Murray),108,90
428,4,0:39.0,D. Murray makes 2-pt dunk at rim,,110,90
429,4,0:24.0,,Turnover by T. Quarterman (bad pass; steal by N. Laprovíttola),110,90
