,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHOENIX_ACTION,GOLDEN STATE_SCORE,PHOENIX_SCORE
392,4,9:49.0,Offensive rebound by A. Iguodala,,83,84
393,4,9:48.0,A. Iguodala makes 2-pt layup from 1 ft,,85,84
394,4,9:23.0,,A. Len misses 2-pt jump shot from 17 ft,85,84
395,4,9:22.0,Defensive rebound by Team,,85,84
396,4,9:22.0,Golden State full timeout,,85,84
397,4,9:22.0,,D. Booker enters the game for A. Len,85,84
398,4,9:22.0,Z. Pachulia enters the game for A. Iguodala,,85,84
399,4,9:22.0,K. Thompson enters the game for K. Looney,,85,84
400,4,8:59.0,Shooting foul by P. Tucker (drawn by Z. Pachulia),,85,84
401,4,8:59.0,Z. Pachulia makes free throw 1 of 2,,86,84
402,4,8:59.0,Z. Pachulia makes free throw 2 of 2,,87,84
403,4,8:45.0,,Personal foul by K. Thompson (drawn by D. Booker),87,84
404,4,8:45.0,,E. Bledsoe enters the game for P. Tucker,87,84
405,4,8:35.0,,M. Chriss misses 2-pt layup from 1 ft,87,84
406,4,8:34.0,,Offensive rebound by L. Barbosa,87,84
407,4,8:33.0,,Shooting foul by Z. Pachulia (drawn by L. Barbosa),87,84
408,4,8:33.0,,L. Barbosa makes free throw 1 of 2,87,85
409,4,8:33.0,,L. Barbosa misses free throw 2 of 2,87,85
410,4,8:33.0,Defensive rebound by K. Thompson,,87,85
411,4,8:33.0,D. Green enters the game for Z. Pachulia,,87,85
412,4,8:33.0,A. Iguodala enters the game for K. Durant,,87,85
413,4,8:33.0,,A. Len enters the game for M. Chriss,87,85
414,4,8:17.0,D. Green misses 2-pt jump shot from 5 ft,,87,85
415,4,8:17.0,,Defensive rebound by E. Bledsoe,87,85
416,4,8:11.0,,L. Barbosa misses 2-pt layup from 1 ft,87,85
417,4,8:10.0,Defensive rebound by K. Thompson,,87,85
418,4,8:05.0,K. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),,89,85
419,4,7:50.0,,B. Knight misses 2-pt jump shot from 18 ft,89,85
420,4,7:48.0,,Offensive rebound by B. Knight,89,85
421,4,7:47.0,,B. Knight misses 2-pt layup from 2 ft,89,85
422,4,7:45.0,Defensive rebound by K. Thompson,,89,85
423,4,7:30.0,Personal foul by B. Knight (drawn by A. Iguodala),,89,85
424,4,7:30.0,,T. Warren enters the game for B. Knight,89,85
425,4,7:16.0,I. Clark misses 3-pt jump shot from 27 ft,,89,85
426,4,7:16.0,,Defensive rebound by E. Bledsoe,89,85
427,4,7:03.0,,A. Len makes 2-pt layup from 3 ft (assist by E. Bledsoe),89,87
428,4,6:49.0,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),,91,87
429,4,6:24.0,,D. Booker makes 2-pt jump shot from 15 ft,91,89
430,4,6:05.0,Turnover by K. Thompson (traveling),,91,89
431,4,6:05.0,K. Durant enters the game for I. Clark,,91,89
432,4,5:47.0,Official timeout,,91,89
433,4,5:47.0,,J. Dudley enters the game for A. Len,91,89
434,4,5:47.0,,T. Chandler enters the game for L. Barbosa,91,89
435,4,5:42.0,,T. Chandler misses 2-pt hook shot from 5 ft,91,89
436,4,5:41.0,Defensive rebound by D. Green,,91,89
437,4,5:27.0,S. Curry makes 2-pt jump shot from 19 ft,,93,89
438,4,5:04.0,,D. Booker makes 2-pt jump shot from 21 ft,93,91
439,4,4:40.0,S. Curry misses 3-pt jump shot from 23 ft,,93,91
440,4,4:40.0,Offensive rebound by Team,,93,91
441,4,4:38.0,K. Durant makes 2-pt jump shot from 16 ft (assist by D. Green),,95,91
442,4,4:27.0,,Turnover by D. Booker (bad pass; steal by K. Durant),95,91
443,4,4:27.0,Clear path foul by J. Dudley,,95,91
444,4,4:27.0,K. Durant makes clear path free throw 1 of 2,,96,91
445,4,4:27.0,K. Durant makes clear path free throw 2 of 2,,97,91
446,4,4:14.0,K. Thompson misses 3-pt jump shot from 26 ft,,97,91
447,4,4:13.0,,Defensive rebound by T. Warren,97,91
448,4,3:52.0,,D. Booker misses 2-pt jump shot from 11 ft (block by D. Green),97,91
449,4,3:51.0,Defensive rebound by K. Thompson,,97,91
450,4,3:26.0,A. Iguodala misses 3-pt jump shot from 24 ft,,97,91
451,4,3:26.0,,Defensive rebound by T. Chandler,97,91
452,4,3:22.0,,Shooting foul by S. Curry (drawn by E. Bledsoe),97,91
453,4,3:22.0,,E. Bledsoe misses free throw 1 of 2,97,91
454,4,3:22.0,,Offensive rebound by Team,97,91
455,4,3:22.0,,E. Bledsoe makes free throw 2 of 2,97,92
456,4,3:01.0,K. Thompson misses 2-pt jump shot from 6 ft,,97,92
457,4,3:00.0,,Defensive rebound by J. Dudley,97,92
458,4,2:45.0,,T. Warren misses 3-pt jump shot from 26 ft,97,92
459,4,2:45.0,Defensive rebound by S. Curry,,97,92
460,4,2:26.0,D. Green misses 3-pt jump shot from 27 ft,,97,92
461,4,2:25.0,,Defensive rebound by E. Bledsoe,97,92
462,4,2:19.0,,Phoenix full timeout,97,92
463,4,2:10.0,,E. Bledsoe misses 2-pt layup from 2 ft (block by D. Green),97,92
464,4,2:10.0,Offensive rebound by Team,,97,92
465,4,1:51.0,Shooting foul by J. Dudley (drawn by K. Durant),,97,92
466,4,1:51.0,K. Durant makes free throw 1 of 2,,98,92
467,4,1:51.0,K. Durant makes free throw 2 of 2,,99,92
468,4,1:35.0,,D. Booker misses 2-pt layup at rim,99,92
469,4,1:34.0,,Offensive rebound by Team,99,92
470,4,1:30.0,,T. Warren makes 2-pt jump shot from 11 ft (assist by J. Dudley),99,94
471,4,1:30.0,Golden State full timeout,,99,94
472,4,1:19.0,K. Durant makes 2-pt layup at rim (assist by A. Iguodala),,101,94
473,4,1:19.0,Shooting foul by T. Warren (drawn by K. Durant),,101,94
474,4,1:19.0,K. Durant makes free throw 1 of 1,,102,94
475,4,1:12.0,,E. Bledsoe makes 2-pt layup from 1 ft,102,96
476,4,0:54.0,K. Thompson misses 3-pt jump shot from 24 ft,,102,96
477,4,0:53.0,,Defensive rebound by E. Bledsoe,102,96
478,4,0:48.0,,T. Warren makes 2-pt layup from 1 ft (assist by E. Bledsoe),102,98
479,4,0:25.0,S. Curry misses 2-pt jump shot from 17 ft (block by D. Booker),,102,98
480,4,0:25.0,,Defensive rebound by T. Chandler,102,98
481,4,0:15.0,,J. Dudley makes 2-pt layup at rim,102,100
482,4,0:13.0,Personal take foul by J. Dudley (drawn by S. Curry),,102,100
483,4,0:13.0,S. Curry makes free throw 1 of 2,,103,100
484,4,0:13.0,,A. Len enters the game for J. Dudley,103,100
485,4,0:13.0,,J. Dudley enters the game for A. Len,104,100
486,4,0:13.0,S. Curry makes free throw 2 of 2,,104,100
487,4,0:13.0,,Phoenix full timeout,104,100
488,4,0:10.0,,T. Warren misses 2-pt layup from 3 ft,104,100
489,4,0:09.0,Defensive rebound by D. Green,,104,100
490,4,0:07.0,Personal take foul by T. Chandler (drawn by K. Durant),,104,100
491,4,0:07.0,K. Durant makes free throw 1 of 2,,105,100
492,4,0:07.0,,A. Len enters the game for J. Dudley,105,100
493,4,0:07.0,,J. Dudley enters the game for A. Len,106,100
494,4,0:07.0,K. Durant makes free throw 2 of 2,,106,100
495,4,0:07.0,,Phoenix full timeout,106,100
496,4,0:05.0,,D. Booker misses 3-pt jump shot from 25 ft,106,100
497,4,0:04.0,Defensive rebound by A. Iguodala,,106,100
