,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DETROIT_ACTION,CHICAGO_SCORE,DETROIT_SCORE
388,4,5:02.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by R. Jackson),86,97
389,4,4:42.0,Offensive foul by B. Portis (drawn by J. Leuer),,86,97
390,4,4:42.0,Turnover by B. Portis (offensive foul),,86,97
391,4,4:42.0,A. Morrow enters the game for B. Portis,,86,97
392,4,4:42.0,,T. Harris enters the game for J. Leuer,86,97
393,4,4:32.0,,Turnover by R. Jackson (bad pass; steal by J. Grant),86,97
394,4,4:26.0,P. Zipser makes 2-pt layup from 1 ft (assist by J. Grant),,88,97
395,4,4:13.0,,R. Jackson makes 2-pt layup from 1 ft,88,99
396,4,3:56.0,Turnover by J. Butler (lost ball; steal by A. Drummond),,88,99
397,4,3:48.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,88,99
398,4,3:47.0,Defensive rebound by J. Butler,,88,99
399,4,3:29.0,R. Lopez misses 2-pt jump shot from 17 ft,,88,99
400,4,3:29.0,,Defensive rebound by M. Morris,88,99
401,4,3:13.0,,R. Jackson makes 2-pt jump shot from 17 ft,88,101
402,4,3:13.0,,Shooting foul by A. Morrow (drawn by R. Jackson),88,101
403,4,3:13.0,,R. Jackson makes free throw 1 of 1,88,102
404,4,3:00.0,J. Butler misses 3-pt jump shot from 24 ft,,88,102
405,4,2:58.0,Offensive rebound by P. Zipser,,88,102
406,4,2:53.0,Personal foul by K. Caldwell-Pope (drawn by J. Butler),,88,102
407,4,2:53.0,,Detroit full timeout,88,102
408,4,2:53.0,J. Butler makes free throw 1 of 2,,89,102
409,4,2:53.0,,A. Baynes enters the game for A. Drummond,88,102
410,4,2:53.0,C. Payne enters the game for J. Grant,,89,102
411,4,2:53.0,J. Butler makes free throw 2 of 2,,90,102
412,4,2:33.0,,M. Morris misses 2-pt jump shot from 20 ft,90,102
413,4,2:33.0,,Offensive rebound by A. Baynes,90,102
414,4,2:30.0,,A. Baynes misses 2-pt layup from 1 ft,90,102
415,4,2:29.0,Defensive rebound by J. Butler,,90,102
416,4,2:14.0,R. Lopez misses 2-pt jump shot from 7 ft,,90,102
417,4,2:14.0,,Defensive rebound by K. Caldwell-Pope,90,102
418,4,2:00.0,,R. Jackson makes 2-pt jump shot from 18 ft (assist by A. Baynes),90,104
419,4,1:46.0,A. Morrow makes 3-pt jump shot from 23 ft (assist by C. Payne),,93,104
420,4,1:32.0,,A. Baynes misses 2-pt hook shot from 6 ft,93,104
421,4,1:31.0,Defensive rebound by C. Payne,,93,104
422,4,1:23.0,J. Butler makes 2-pt jump shot from 8 ft,,95,104
423,4,1:09.0,,R. Jackson makes 2-pt jump shot from 7 ft,95,106
424,4,1:08.0,Chicago full timeout,,95,106
425,4,0:58.0,C. Payne misses 2-pt layup from 1 ft,,95,106
426,4,0:57.0,,Defensive rebound by T. Harris,95,106
427,4,0:52.0,,Detroit full timeout,95,106
428,4,0:52.0,,I. Smith enters the game for M. Morris,95,106
429,4,0:41.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by R. Jackson),95,109
430,4,0:26.0,J. Butler misses 3-pt jump shot from 26 ft,,95,109
431,4,0:25.0,,Defensive rebound by T. Harris,95,109
432,4,0:01.0,,Turnover by Team (shot clock),95,109
