,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,PORTLAND_ACTION,MILWAUKEE_SCORE,PORTLAND_SCORE
381,4,6:24.0,,Defensive rebound by N. Vonleh,83,79
382,4,6:17.0,,Personal foul by J. Terry (drawn by M. Harkless),83,79
383,4,6:17.0,K. Middleton enters the game for G. Monroe,,83,79
384,4,6:01.0,,C. McCollum misses 3-pt jump shot from 23 ft,83,79
385,4,6:01.0,,Offensive rebound by Team,83,79
386,4,6:01.0,Loose ball foul by G. Antetokounmpo (drawn by M. Harkless),,83,79
387,4,6:01.0,,M. Harkless makes free throw 1 of 2,83,80
388,4,6:01.0,,M. Harkless makes free throw 2 of 2,83,81
389,4,5:43.0,Personal foul by M. Harkless (drawn by G. Antetokounmpo),,83,81
390,4,5:43.0,,Portland full timeout,83,81
391,4,5:43.0,G. Antetokounmpo makes free throw 1 of 2,,84,81
392,4,5:43.0,G. Antetokounmpo makes free throw 2 of 2,,85,81
393,4,5:22.0,,D. Lillard misses 2-pt jump shot from 20 ft,85,81
394,4,5:21.0,,Offensive rebound by M. Harkless,85,81
395,4,5:18.0,,M. Harkless misses 2-pt layup at rim (block by G. Antetokounmpo),85,81
396,4,5:16.0,Defensive rebound by K. Middleton,,85,81
397,4,5:13.0,,Offensive charge foul by K. Middleton (drawn by D. Lillard),85,81
398,4,5:13.0,Turnover by K. Middleton (offensive foul),,85,81
399,4,4:59.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Lillard),85,84
400,4,4:41.0,G. Antetokounmpo misses 2-pt jump shot from 13 ft,,85,84
401,4,4:41.0,,Defensive rebound by C. McCollum,85,84
402,4,4:31.0,,C. McCollum makes 2-pt layup from 1 ft,85,86
403,4,4:09.0,K. Middleton misses 2-pt jump shot from 15 ft,,85,86
404,4,4:08.0,,Defensive rebound by A. Crabbe,85,86
405,4,3:58.0,,A. Crabbe misses 3-pt jump shot from 23 ft,85,86
406,4,3:57.0,,Offensive rebound by M. Harkless,85,86
407,4,3:46.0,,C. McCollum makes 2-pt layup from 1 ft,85,88
408,4,3:46.0,Milwaukee full timeout,,85,88
409,4,3:46.0,J. Henson enters the game for M. Dellavedova,,85,88
410,4,3:46.0,M. Brogdon enters the game for J. Terry,,85,88
411,4,3:33.0,G. Antetokounmpo misses 2-pt hook shot from 8 ft,,85,88
412,4,3:31.0,Offensive rebound by G. Antetokounmpo,,85,88
413,4,3:31.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,87,88
414,4,3:18.0,,D. Lillard misses 3-pt jump shot from 28 ft (block by K. Middleton),87,88
415,4,3:16.0,,Offensive rebound by N. Vonleh,87,88
416,4,3:12.0,,D. Lillard makes 2-pt jump shot from 13 ft (assist by C. McCollum),87,90
417,4,2:54.0,M. Brogdon makes 2-pt layup from 1 ft,,89,90
418,4,2:28.0,,N. Vonleh misses 2-pt hook shot from 2 ft,89,90
419,4,2:27.0,Defensive rebound by T. Snell,,89,90
420,4,2:15.0,K. Middleton makes 2-pt hook shot from 8 ft,,91,90
421,4,1:56.0,,A. Crabbe misses 2-pt layup from 2 ft (block by J. Henson),91,90
422,4,1:55.0,Defensive rebound by G. Antetokounmpo,,91,90
423,4,1:39.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,91,90
424,4,1:39.0,Offensive rebound by J. Henson,,91,90
425,4,1:39.0,J. Henson makes 2-pt layup from 1 ft,,93,90
426,4,1:39.0,,Portland full timeout,93,90
427,4,1:39.0,,J. Nurkić enters the game for N. Vonleh,93,90
428,4,1:28.0,,Turnover by J. Nurkić (lost ball),93,90
429,4,1:04.0,K. Middleton misses 2-pt jump shot from 21 ft (block by A. Crabbe),,93,90
430,4,1:03.0,,Defensive rebound by J. Nurkić,93,90
431,4,0:57.0,,D. Lillard misses 3-pt jump shot from 30 ft,93,90
432,4,0:56.0,Defensive rebound by M. Brogdon,,93,90
433,4,0:48.0,Turnover by K. Middleton (lost ball; steal by A. Crabbe),,93,90
434,4,0:42.0,,C. McCollum misses 2-pt layup from 1 ft,93,90
435,4,0:39.0,Defensive rebound by T. Snell,,93,90
436,4,0:19.0,K. Middleton misses 2-pt jump shot from 19 ft,,93,90
437,4,0:17.0,,Defensive rebound by D. Lillard,93,90
438,4,0:07.0,,D. Lillard misses 2-pt layup from 1 ft (block by G. Antetokounmpo),93,90
439,4,0:06.0,,Offensive rebound by Team,93,90
440,4,0:06.0,,E. Turner enters the game for A. Crabbe,93,90
441,4,0:00.0,,D. Lillard misses 3-pt jump shot from 28 ft,93,90
442,4,0:00.0,Defensive rebound by J. Henson,,93,90
