,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,HOUSTON_ACTION,OKLAHOMA CITY_SCORE,HOUSTON_SCORE
380,4,7:52.0,,E. Gordon makes 2-pt jump shot from 6 ft,100,119
381,4,7:37.0,,Offensive charge foul by E. Freedom (drawn by N. Hilário),100,119
382,4,7:37.0,Turnover by E. Freedom (offensive foul),,100,119
383,4,7:26.0,,Turnover by L. Williams (bad pass; steal by J. Grant),100,119
384,4,7:17.0,R. Westbrook makes 2-pt layup from 1 ft,,102,119
385,4,6:57.0,,L. Williams makes 2-pt jump shot from 11 ft (assist by P. Beverley),102,121
386,4,6:47.0,R. Westbrook misses 2-pt layup from 1 ft,,102,121
387,4,6:46.0,,Defensive rebound by P. Beverley,102,121
388,4,6:46.0,,Personal foul by R. Westbrook (drawn by P. Beverley),102,121
389,4,6:36.0,,Shooting foul by J. Grant (drawn by E. Gordon),102,121
390,4,6:36.0,,E. Gordon makes free throw 1 of 2,102,122
391,4,6:36.0,,J. Harden enters the game for P. Beverley,102,122
392,4,6:36.0,A. Roberson enters the game for S. Christon,,102,122
393,4,6:36.0,,T. Ariza enters the game for S. Dekker,102,122
394,4,6:36.0,,E. Gordon makes free throw 2 of 2,102,123
395,4,6:18.0,Á. Abrines makes 3-pt jump shot from 26 ft (assist by E. Freedom),,105,123
396,4,6:01.0,,L. Williams misses 3-pt jump shot from 29 ft,105,123
397,4,6:00.0,Defensive rebound by R. Westbrook,,105,123
398,4,5:51.0,J. Grant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,108,123
399,4,5:37.0,,J. Harden misses 3-pt jump shot from 26 ft,108,123
400,4,5:35.0,Defensive rebound by R. Westbrook,,108,123
401,4,5:29.0,Personal foul by J. Harden (drawn by E. Freedom),,108,123
402,4,5:29.0,,Houston full timeout,108,123
403,4,5:29.0,,C. Capela enters the game for N. Hilário,108,123
404,4,5:22.0,R. Westbrook makes 2-pt dunk from 1 ft,,110,123
405,4,5:04.0,,J. Harden misses 3-pt jump shot from 29 ft,110,123
406,4,5:03.0,,Offensive rebound by C. Capela,110,123
407,4,4:51.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by E. Gordon),110,126
408,4,4:32.0,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),,112,126
409,4,4:07.0,,L. Williams misses 2-pt jump shot from 9 ft (block by A. Roberson),112,126
410,4,4:04.0,Defensive rebound by R. Westbrook,,112,126
411,4,4:00.0,R. Westbrook makes 2-pt layup from 1 ft,,114,126
412,4,3:45.0,,L. Williams makes 3-pt jump shot from 25 ft,114,129
413,4,3:23.0,J. Grant misses 2-pt layup from 3 ft (block by C. Capela),,114,129
414,4,3:21.0,,Defensive rebound by J. Harden,114,129
415,4,3:17.0,,E. Gordon misses 3-pt jump shot from 26 ft,114,129
416,4,3:16.0,Defensive rebound by A. Roberson,,114,129
417,4,3:09.0,R. Westbrook makes 2-pt jump shot from 19 ft,,116,129
418,4,2:50.0,,Turnover by J. Harden (dbl dribble),116,129
419,4,2:50.0,Oklahoma City full timeout,,116,129
420,4,2:40.0,Personal foul by E. Gordon (drawn by R. Westbrook),,116,129
421,4,2:40.0,R. Westbrook makes free throw 1 of 2,,117,129
422,4,2:40.0,R. Westbrook misses free throw 2 of 2,,117,129
423,4,2:40.0,,Defensive rebound by C. Capela,117,129
424,4,2:40.0,,P. Beverley enters the game for L. Williams,117,129
425,4,2:37.0,,Personal take foul by R. Westbrook (drawn by C. Capela),117,129
426,4,2:37.0,,N. Hilário enters the game for C. Capela,117,129
427,4,2:26.0,,Personal block foul by Á. Abrines (drawn by E. Gordon),117,129
428,4,2:26.0,,E. Gordon makes free throw 1 of 2,117,130
429,4,2:26.0,,E. Gordon makes free throw 2 of 2,117,131
430,4,2:14.0,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),,119,131
431,4,1:55.0,,P. Beverley misses 3-pt jump shot from 26 ft,119,131
432,4,1:54.0,Defensive rebound by J. Grant,,119,131
433,4,1:48.0,R. Westbrook makes 3-pt jump shot from 25 ft,,122,131
434,4,1:39.0,,Shooting block foul by J. Grant (drawn by N. Hilário),122,131
435,4,1:39.0,,N. Hilário makes free throw 1 of 2,122,132
436,4,1:39.0,,N. Hilário makes free throw 2 of 2,122,133
437,4,1:32.0,R. Westbrook makes 3-pt jump shot from 30 ft,,125,133
438,4,1:17.0,,N. Hilário makes 2-pt dunk at rim (assist by T. Ariza),125,135
439,4,1:05.0,R. Westbrook misses 3-pt jump shot from 29 ft,,125,135
440,4,1:04.0,,Defensive rebound by T. Ariza,125,135
441,4,0:42.0,,J. Harden makes 2-pt layup from 1 ft,125,137
442,4,0:38.0,Oklahoma City full timeout,,125,137
443,4,0:38.0,D. Sabonis enters the game for A. Roberson,,125,137
444,4,0:38.0,S. Christon enters the game for R. Westbrook,,125,137
445,4,0:38.0,N. Cole enters the game for E. Freedom,,125,137
446,4,0:38.0,,S. Dekker enters the game for J. Harden,125,137
447,4,0:24.0,D. Sabonis misses 2-pt jump shot from 9 ft (block by N. Hilário),,125,137
448,4,0:23.0,,Defensive rebound by T. Ariza,125,137
