,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MEMPHIS_ACTION,GOLDEN STATE_SCORE,MEMPHIS_SCORE
392,4,8:59.0,Defensive rebound by D. Green,,103,81
393,4,8:57.0,Personal take foul by T. Allen (drawn by D. Green),,103,81
394,4,8:57.0,Golden State full timeout,,103,81
395,4,8:57.0,,M. Conley enters the game for T. Douglas,103,81
396,4,8:57.0,,M. Gasol enters the game for B. Wright,103,81
397,4,8:57.0,K. Durant enters the game for A. Iguodala,,103,81
398,4,8:47.0,J. McAdoo makes 2-pt dunk at rim (assist by K. Thompson),,105,81
399,4,8:47.0,Shooting foul by J. Ennis (drawn by J. McAdoo),,105,81
400,4,8:47.0,J. McAdoo misses free throw 1 of 1,,105,81
401,4,8:45.0,,Defensive rebound by Z. Randolph,105,81
402,4,8:34.0,,M. Conley makes 3-pt jump shot from 25 ft,105,84
403,4,8:17.0,J. McAdoo makes 2-pt jump shot from 3 ft (assist by K. Durant),,107,84
404,4,8:04.0,,Z. Randolph misses 3-pt jump shot from 25 ft,107,84
405,4,8:03.0,,Offensive rebound by T. Allen,107,84
406,4,8:02.0,,T. Allen makes 2-pt layup from 2 ft,107,86
407,4,8:02.0,,Shooting foul by K. Thompson (drawn by T. Allen),107,86
408,4,8:02.0,,T. Allen misses free throw 1 of 1,107,86
409,4,8:00.0,Defensive rebound by K. Durant,,107,86
410,4,7:50.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by K. Durant),,110,86
411,4,7:24.0,,M. Conley misses 2-pt jump shot from 16 ft,110,86
412,4,7:23.0,,Offensive rebound by T. Allen,110,86
413,4,7:21.0,,Shooting foul by D. Green (drawn by T. Allen),110,86
414,4,7:21.0,,T. Allen makes free throw 1 of 2,110,87
415,4,7:21.0,,J. Green enters the game for Z. Randolph,110,87
416,4,7:21.0,J. McGee enters the game for D. Green,,110,87
417,4,7:21.0,,T. Allen makes free throw 2 of 2,110,88
418,4,7:16.0,K. Thompson misses 3-pt jump shot from 25 ft,,110,88
419,4,7:15.0,,Defensive rebound by Team,110,88
420,4,7:15.0,Loose ball foul by J. McAdoo (drawn by M. Gasol),,110,88
421,4,7:15.0,,M. Gasol misses free throw 1 of 2,110,88
422,4,7:15.0,,Offensive rebound by Team,110,88
423,4,7:15.0,A. Iguodala enters the game for J. McAdoo,,110,88
424,4,7:15.0,S. Curry enters the game for K. Thompson,,110,88
425,4,7:15.0,P. McCaw enters the game for S. Livingston,,110,88
426,4,7:15.0,,M. Gasol makes free throw 2 of 2,110,89
427,4,7:10.0,J. McGee misses 2-pt dunk at rim (block by T. Allen),,110,89
428,4,7:10.0,Offensive rebound by Team,,110,89
429,4,6:54.0,S. Curry misses 2-pt layup from 2 ft,,110,89
430,4,6:54.0,,Defensive rebound by Team,110,89
431,4,6:45.0,,M. Gasol makes 2-pt layup from 1 ft (assist by M. Conley),110,91
432,4,6:20.0,J. McGee misses 2-pt jump shot from 5 ft,,110,91
433,4,6:18.0,,Defensive rebound by J. Green,110,91
434,4,6:13.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Conley),110,93
435,4,6:13.0,Golden State full timeout,,110,93
436,4,6:13.0,D. Green enters the game for P. McCaw,,110,93
437,4,6:13.0,K. Thompson enters the game for J. McGee,,110,93
438,4,5:56.0,K. Durant makes 2-pt dunk at rim (assist by D. Green),,112,93
439,4,5:56.0,Shooting foul by J. Green (drawn by K. Durant),,112,93
440,4,5:56.0,K. Durant makes free throw 1 of 1,,113,93
441,4,5:40.0,,M. Conley misses 2-pt jump shot from 12 ft,113,93
442,4,5:40.0,Defensive rebound by K. Durant,,113,93
443,4,5:23.0,Turnover by K. Durant (bad pass; steal by M. Gasol),,113,93
444,4,5:12.0,,M. Conley misses 2-pt jump shot from 12 ft,113,93
445,4,5:10.0,,Offensive rebound by J. Green,113,93
446,4,5:10.0,,J. Green makes 2-pt layup from 1 ft,113,95
447,4,5:10.0,,Shooting foul by K. Thompson (drawn by J. Green),113,95
448,4,5:10.0,,J. Green makes free throw 1 of 1,113,96
449,4,4:56.0,S. Curry misses 3-pt jump shot from 25 ft,,113,96
450,4,4:55.0,,Defensive rebound by Team,113,96
451,4,4:46.0,,Turnover by M. Gasol (lost ball; steal by D. Green),113,96
452,4,4:39.0,A. Iguodala makes 2-pt dunk at rim (assist by K. Durant),,115,96
453,4,4:25.0,,Personal foul by D. Green (drawn by T. Allen),115,96
454,4,4:25.0,,T. Allen makes free throw 1 of 2,115,97
455,4,4:25.0,,T. Allen makes free throw 2 of 2,115,98
456,4,4:07.0,Turnover by K. Durant (bad pass; steal by M. Conley),,115,98
457,4,4:01.0,,J. Ennis makes 3-pt jump shot from 26 ft (assist by M. Conley),115,101
458,4,4:00.0,Golden State full timeout,,115,101
459,4,3:42.0,K. Durant misses 3-pt jump shot from 26 ft,,115,101
460,4,3:41.0,,Defensive rebound by M. Gasol,115,101
461,4,3:26.0,,M. Conley misses 2-pt jump shot from 21 ft,115,101
462,4,3:23.0,,Offensive rebound by M. Gasol,115,101
463,4,3:23.0,,M. Gasol misses 2-pt layup from 1 ft (block by D. Green),115,101
464,4,3:21.0,Defensive rebound by S. Curry,,115,101
465,4,3:06.0,K. Thompson misses 3-pt jump shot from 25 ft,,115,101
466,4,3:06.0,,Defensive rebound by M. Conley,115,101
467,4,2:55.0,,Turnover by J. Green (lost ball; steal by D. Green),115,101
468,4,2:50.0,Personal foul by J. Green (drawn by D. Green),,115,101
469,4,2:35.0,Turnover by D. Green (bad pass; steal by M. Conley),,115,101
470,4,2:27.0,,M. Gasol misses 3-pt jump shot from 27 ft,115,101
471,4,2:23.0,Defensive rebound by A. Iguodala,,115,101
472,4,2:23.0,Personal take foul by T. Allen (drawn by A. Iguodala),,115,101
473,4,2:23.0,A. Iguodala makes free throw 1 of 2,,116,101
474,4,2:23.0,A. Iguodala makes free throw 2 of 2,,117,101
475,4,2:14.0,,Memphis full timeout,117,101
476,4,2:14.0,,B. Wright enters the game for J. Ennis,117,101
477,4,2:14.0,,T. Douglas enters the game for M. Gasol,117,101
478,4,2:14.0,,T. Daniels enters the game for T. Allen,117,101
479,4,2:14.0,,A. Harrison enters the game for M. Conley,117,101
480,4,1:59.0,,T. Daniels misses 2-pt jump shot from 13 ft (block by K. Durant),117,101
481,4,1:59.0,,Offensive rebound by T. Daniels,117,101
482,4,1:59.0,,T. Daniels makes 2-pt layup from 13 ft,117,103
483,4,1:44.0,Personal foul by J. Green (drawn by K. Durant),,117,103
484,4,1:44.0,K. Durant makes free throw 1 of 2,,118,103
485,4,1:44.0,K. Durant misses free throw 2 of 2,,118,103
486,4,1:44.0,K. Looney enters the game for D. Green,,118,103
487,4,1:44.0,B. Weber enters the game for S. Curry,,118,103
488,4,1:44.0,I. Clark enters the game for A. Iguodala,,118,103
489,4,1:44.0,D. Jones enters the game for K. Thompson,,118,103
490,4,1:43.0,,Defensive rebound by J. Green,118,103
491,4,1:24.0,,A. Harrison misses 3-pt jump shot from 26 ft,118,103
492,4,1:24.0,,Offensive rebound by Team,118,103
493,4,1:24.0,P. McCaw enters the game for K. Durant,,118,103
494,4,1:18.0,,T. Douglas misses 3-pt jump shot from 25 ft,118,103
495,4,1:18.0,,Offensive rebound by Team,118,103
496,4,1:00.0,,Turnover by A. Harrison (bad pass; steal by B. Weber),118,103
497,4,0:57.0,B. Weber makes 2-pt layup from 2 ft,,120,103
498,4,0:57.0,Shooting foul by J. Green (drawn by B. Weber),,120,103
499,4,0:57.0,,J. Ennis enters the game for J. Green,120,103
500,4,0:57.0,B. Weber makes free throw 1 of 1,,121,103
501,4,0:49.0,,B. Wright makes 2-pt dunk at rim (assist by A. Harrison),121,105
502,4,0:40.0,K. Looney misses 2-pt jump shot from 4 ft (block by B. Wright),,121,105
503,4,0:39.0,Offensive rebound by D. Jones,,121,105
504,4,0:31.0,Turnover by B. Weber (lost ball; steal by J. Ennis),,121,105
505,4,0:28.0,,J. Ennis makes 2-pt dunk at rim,121,107
506,4,0:07.0,Personal foul by A. Harrison (drawn by B. Weber),,121,107
507,4,0:07.0,B. Weber misses free throw 1 of 2,,121,107
508,4,0:07.0,Offensive rebound by Team,,121,107
509,4,0:07.0,B. Weber makes free throw 2 of 2,,122,107
510,4,0:01.0,,J. Ennis misses 3-pt jump shot from 28 ft,122,107
511,4,0:01.0,Defensive rebound by Team,,122,107
