,QUARTER,TIME_REMAINING,MIAMI_ACTION,BOSTON_ACTION,MIAMI_SCORE,BOSTON_SCORE
378,4,0:59.0,,Offensive rebound by J. Jerebko,106,108
379,4,0:37.0,,I. Thomas makes 3-pt jump shot from 30 ft (assist by J. Crowder),106,111
380,4,0:37.0,Miami full timeout,,106,111
381,4,0:33.0,T. Johnson misses 3-pt jump shot from 26 ft,,106,111
382,4,0:32.0,,Defensive rebound by Team,106,111
383,4,0:32.0,Loose ball foul by J. Winslow (drawn by A. Horford),,106,111
384,4,0:32.0,,A. Horford makes free throw 1 of 2,106,112
385,4,0:32.0,R. McGruder enters the game for J. Winslow,,106,112
386,4,0:32.0,,A. Horford makes free throw 2 of 2,106,113
387,4,0:18.0,T. Johnson makes 2-pt dunk at rim (assist by R. McGruder),,108,113
388,4,0:15.0,,Boston full timeout,108,113
389,4,0:11.0,,Personal foul by J. Johnson (drawn by I. Thomas),108,113
390,4,0:11.0,,I. Thomas makes free throw 1 of 2,108,114
391,4,0:11.0,,I. Thomas makes free throw 2 of 2,108,115
392,4,0:11.0,Miami full timeout,,108,115
393,4,0:08.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by W. Ellington),,111,115
394,4,0:08.0,,Boston full timeout,111,115
395,4,0:06.0,,Personal take foul by T. Johnson (drawn by M. Smart),111,115
396,4,0:06.0,,M. Smart makes free throw 1 of 2,111,116
397,4,0:06.0,,T. Rozier enters the game for I. Thomas,111,116
398,4,0:06.0,,M. Smart makes free throw 2 of 2,111,117
399,4,0:00.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Richardson),,114,117
