,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,CHARLOTTE_ACTION,LA CLIPPERS_SCORE,CHARLOTTE_SCORE
375,4,3:11.0,,N. Batum misses 3-pt jump shot from 24 ft,97,92
376,4,3:08.0,Defensive rebound by A. Rivers,,97,92
377,4,2:48.0,D. Jordan misses 2-pt hook shot from 7 ft,,97,92
378,4,2:47.0,,Defensive rebound by F. Kaminsky,97,92
379,4,2:38.0,,K. Walker misses 3-pt jump shot from 24 ft,97,92
380,4,2:36.0,Defensive rebound by D. Jordan,,97,92
381,4,2:23.0,B. Griffin misses 2-pt layup from 2 ft,,97,92
382,4,2:22.0,,Defensive rebound by K. Walker,97,92
383,4,2:03.0,,K. Walker misses 3-pt jump shot from 25 ft,97,92
384,4,2:02.0,Defensive rebound by A. Rivers,,97,92
385,4,1:45.0,A. Rivers makes 3-pt jump shot from 25 ft,,100,92
386,4,1:45.0,,Charlotte full timeout,100,92
387,4,1:45.0,Official timeout,,100,92
388,4,1:42.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by M. Belinelli),100,95
389,4,1:31.0,Turnover by A. Rivers (lost ball),,100,95
390,4,1:28.0,L. Mbah a Moute enters the game for R. Felton,,100,95
391,4,1:18.0,,Turnover by N. Batum (bad pass; steal by L. Mbah a Moute),100,95
392,4,1:18.0,LA Clippers full timeout,,100,95
393,4,1:18.0,J. Crawford enters the game for L. Mbah a Moute,,100,95
394,4,1:03.0,J. Crawford misses 3-pt jump shot from 23 ft,,100,95
395,4,1:02.0,,Defensive rebound by M. Williams,100,95
396,4,0:58.0,,Shooting foul by J. Redick (drawn by F. Kaminsky),100,95
397,4,0:58.0,,F. Kaminsky makes free throw 1 of 2,100,96
398,4,0:58.0,,F. Kaminsky makes free throw 2 of 2,100,97
399,4,0:45.0,A. Rivers misses 2-pt jump shot from 8 ft,,100,97
400,4,0:45.0,Offensive rebound by B. Griffin,,100,97
401,4,0:45.0,B. Griffin makes 2-pt dunk at rim,,102,97
402,4,0:45.0,,Charlotte full timeout,102,97
403,4,0:45.0,R. Felton enters the game for J. Redick,,102,97
404,4,0:40.0,,N. Batum misses 2-pt layup from 1 ft (block by D. Jordan),102,97
405,4,0:38.0,Defensive rebound by D. Jordan,,102,97
406,4,0:37.0,Turnover by D. Jordan (bad pass; steal by K. Walker),,102,97
407,4,0:33.0,,M. Belinelli misses 3-pt jump shot from 24 ft,102,97
408,4,0:33.0,Defensive rebound by D. Jordan,,102,97
409,4,0:33.0,LA Clippers full timeout,,102,97
410,4,0:33.0,J. Redick enters the game for D. Jordan,,102,97
411,4,0:33.0,,M. Kidd-Gilchrist enters the game for M. Belinelli,102,97
412,4,0:30.0,Personal take foul by F. Kaminsky (drawn by J. Crawford),,102,97
413,4,0:27.0,Personal foul by K. Walker (drawn by J. Crawford),,102,97
414,4,0:27.0,J. Crawford makes free throw 1 of 2,,103,97
415,4,0:27.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,103,97
416,4,0:27.0,L. Mbah a Moute enters the game for J. Redick,,103,97
417,4,0:27.0,J. Crawford makes free throw 2 of 2,,104,97
418,4,0:19.0,,K. Walker makes 3-pt jump shot from 25 ft,104,100
419,4,0:19.0,LA Clippers full timeout,,104,100
420,4,0:19.0,J. Redick enters the game for L. Mbah a Moute,,104,100
421,4,0:19.0,,M. Kidd-Gilchrist enters the game for M. Belinelli,104,100
422,4,0:16.0,B. Griffin misses 2-pt layup at rim (block by N. Batum),,104,100
423,4,0:14.0,Offensive rebound by B. Griffin,,104,100
424,4,0:10.0,Personal take foul by M. Kidd-Gilchrist (drawn by J. Crawford),,104,100
425,4,0:10.0,J. Crawford misses free throw 1 of 2,,104,100
426,4,0:10.0,Offensive rebound by Team,,104,100
427,4,0:10.0,L. Mbah a Moute enters the game for J. Redick,,104,100
428,4,0:10.0,J. Redick enters the game for L. Mbah a Moute,,105,100
429,4,0:10.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,105,100
430,4,0:10.0,J. Crawford makes free throw 2 of 2,,105,100
431,4,0:10.0,,Charlotte full timeout,105,100
432,4,0:09.0,,Personal foul by B. Griffin (drawn by N. Batum),105,100
433,4,0:09.0,,N. Batum makes free throw 1 of 2,105,101
434,4,0:09.0,,M. Kidd-Gilchrist enters the game for M. Belinelli,105,101
435,4,0:09.0,,N. Batum makes free throw 2 of 2,105,102
436,4,0:06.0,Personal take foul by M. Kidd-Gilchrist (drawn by J. Redick),,105,102
437,4,0:06.0,J. Redick makes free throw 1 of 2,,106,102
438,4,0:06.0,L. Mbah a Moute enters the game for J. Crawford,,106,102
439,4,0:06.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,106,102
440,4,0:06.0,J. Redick makes free throw 2 of 2,,107,102
441,4,0:05.0,,Turnover by M. Williams (bad pass),107,102
