,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
374,4,9:02.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,82,80
375,4,8:49.0,Turnover by J. Embiid (lost ball; steal by R. Hollis-Jefferson),,82,80
376,4,8:44.0,,C. LeVert makes 2-pt layup from 2 ft (assist by I. Whitehead),82,82
377,4,8:44.0,Philadelphia full timeout,,82,82
378,4,8:44.0,N. Stauskas enters the game for G. Henderson,,82,82
379,4,8:28.0,J. Embiid misses 2-pt layup from 3 ft (block by J. Hamilton),,82,82
380,4,8:27.0,Offensive rebound by Team,,82,82
381,4,8:27.0,,Loose ball foul by C. LeVert (drawn by J. Embiid),82,82
382,4,8:14.0,E. İlyasova makes 2-pt jump shot from 20 ft,,84,82
383,4,8:00.0,,R. Hollis-Jefferson misses 2-pt jump shot from 13 ft,84,82
384,4,7:59.0,,Offensive rebound by J. Hamilton,84,82
385,4,7:47.0,,I. Whitehead misses 2-pt jump shot from 17 ft,84,82
386,4,7:46.0,Defensive rebound by E. İlyasova,,84,82
387,4,7:37.0,J. Embiid misses 3-pt jump shot from 25 ft,,84,82
388,4,7:36.0,,Defensive rebound by Team,84,82
389,4,7:36.0,N. Noel enters the game for J. Embiid,,84,82
390,4,7:23.0,,S. Kilpatrick makes 3-pt jump shot from 25 ft,84,85
391,4,7:05.0,Shooting foul by S. Kilpatrick (drawn by R. Covington),,84,85
392,4,7:05.0,R. Covington makes free throw 1 of 2,,85,85
393,4,7:05.0,,B. Bogdanović enters the game for C. LeVert,85,85
394,4,7:05.0,R. Covington makes free throw 2 of 2,,86,85
395,4,6:52.0,,I. Whitehead misses 2-pt layup from 2 ft,86,85
396,4,6:51.0,Defensive rebound by R. Covington,,86,85
397,4,6:45.0,E. İlyasova makes 2-pt layup from 3 ft (assist by T. McConnell),,88,85
398,4,6:45.0,Shooting foul by S. Kilpatrick (drawn by E. İlyasova),,88,85
399,4,6:45.0,E. İlyasova misses free throw 1 of 1,,88,85
400,4,6:45.0,D. Šarić enters the game for R. Covington,,88,85
401,4,6:44.0,,Defensive rebound by R. Hollis-Jefferson,88,85
402,4,6:25.0,,S. Kilpatrick makes 2-pt layup from 2 ft,88,87
403,4,6:04.0,Personal foul by I. Whitehead (drawn by E. İlyasova),,88,87
404,4,6:04.0,E. İlyasova misses free throw 1 of 2,,88,87
405,4,6:04.0,Offensive rebound by Team,,88,87
406,4,6:04.0,,B. Lopez enters the game for R. Hollis-Jefferson,88,87
407,4,6:04.0,E. İlyasova makes free throw 2 of 2,,89,87
408,4,5:45.0,,J. Hamilton misses 2-pt hook shot from 5 ft,89,87
409,4,5:44.0,Defensive rebound by D. Šarić,,89,87
410,4,5:34.0,T. McConnell misses 2-pt jump shot from 8 ft,,89,87
411,4,5:32.0,,Defensive rebound by J. Hamilton,89,87
412,4,5:22.0,,Turnover by S. Kilpatrick (bad pass),89,87
413,4,5:22.0,Official timeout,,89,87
414,4,5:22.0,,S. Dinwiddie enters the game for I. Whitehead,89,87
415,4,5:22.0,J. Embiid enters the game for N. Noel,,89,87
416,4,5:22.0,R. Covington enters the game for E. İlyasova,,89,87
417,4,5:06.0,D. Šarić makes 3-pt jump shot from 24 ft (assist by J. Embiid),,92,87
418,4,4:49.0,,J. Hamilton misses 3-pt jump shot from 25 ft,92,87
419,4,4:48.0,Defensive rebound by T. McConnell,,92,87
420,4,4:36.0,Turnover by R. Covington (bad pass),,92,87
421,4,4:36.0,,T. Booker enters the game for J. Hamilton,92,87
422,4,4:13.0,,S. Kilpatrick misses 3-pt jump shot from 24 ft,92,87
423,4,4:11.0,Defensive rebound by R. Covington,,92,87
424,4,4:04.0,Shooting foul by T. Booker (drawn by R. Covington),,92,87
425,4,4:04.0,R. Covington makes free throw 1 of 2,,93,87
426,4,4:04.0,R. Covington makes free throw 2 of 2,,94,87
427,4,4:04.0,,Brooklyn full timeout,94,87
428,4,3:48.0,Offensive charge foul by B. Lopez (drawn by R. Covington),,94,87
429,4,3:48.0,,Turnover by B. Lopez (offensive foul),94,87
430,4,3:28.0,T. McConnell misses 2-pt layup from 2 ft,,94,87
431,4,3:27.0,,Defensive rebound by S. Dinwiddie,94,87
432,4,3:18.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,94,87
433,4,3:16.0,Defensive rebound by R. Covington,,94,87
434,4,3:00.0,R. Covington makes 2-pt dunk at rim,,96,87
435,4,2:47.0,,S. Dinwiddie misses 2-pt jump shot from 13 ft,96,87
436,4,2:45.0,,Offensive rebound by T. Booker,96,87
437,4,2:42.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,96,87
438,4,2:39.0,Defensive rebound by N. Stauskas,,96,87
439,4,2:21.0,T. McConnell makes 2-pt layup from 2 ft,,98,87
440,4,2:14.0,,Turnover by S. Kilpatrick (lost ball; steal by T. McConnell),98,87
441,4,1:57.0,R. Covington makes 3-pt jump shot from 23 ft (assist by T. McConnell),,101,87
442,4,1:57.0,,Brooklyn full timeout,101,87
443,4,1:57.0,,C. LeVert enters the game for S. Dinwiddie,101,87
444,4,1:36.0,,T. Booker makes 2-pt layup from 1 ft (assist by B. Bogdanović),101,89
445,4,1:24.0,D. Šarić misses 3-pt jump shot from 25 ft,,101,89
446,4,1:22.0,,Defensive rebound by T. Booker,101,89
447,4,1:10.0,,T. Booker makes 2-pt jump shot from 6 ft,101,91
448,4,1:00.0,Philadelphia full timeout,,101,91
449,4,1:00.0,,R. Hollis-Jefferson enters the game for B. Lopez,101,91
450,4,0:58.0,Personal foul by R. Hollis-Jefferson (drawn by N. Stauskas),,101,91
451,4,0:58.0,N. Stauskas makes free throw 1 of 2,,102,91
452,4,0:58.0,,B. Lopez enters the game for R. Hollis-Jefferson,102,91
453,4,0:58.0,,J. Hamilton enters the game for T. Booker,102,91
454,4,0:58.0,N. Stauskas makes free throw 2 of 2,,103,91
455,4,0:49.0,,C. LeVert makes 2-pt jump shot from 8 ft,103,93
456,4,0:49.0,,Shooting foul by D. Šarić (drawn by C. LeVert),103,93
457,4,0:49.0,,C. LeVert misses free throw 1 of 1,103,93
458,4,0:49.0,,T. Booker enters the game for J. Hamilton,103,93
459,4,0:49.0,,R. Hollis-Jefferson enters the game for B. Lopez,103,93
460,4,0:48.0,Defensive rebound by J. Embiid,,103,93
461,4,0:47.0,Personal foul by T. Booker (drawn by J. Embiid),,103,93
462,4,0:47.0,J. Embiid makes free throw 1 of 2,,104,93
463,4,0:47.0,,B. Lopez enters the game for R. Hollis-Jefferson,104,93
464,4,0:47.0,,J. Hamilton enters the game for T. Booker,104,93
465,4,0:47.0,J. Embiid makes free throw 2 of 2,,105,93
466,4,0:38.0,,J. Hamilton misses 2-pt jump shot from 7 ft (block by J. Embiid),105,93
467,4,0:37.0,Defensive rebound by N. Stauskas,,105,93
468,4,0:25.0,,Violation by C. LeVert (kicked ball),105,93
469,4,0:21.0,Philadelphia full timeout,,105,93
470,4,0:09.0,J. Embiid misses 3-pt jump shot from 30 ft,,105,93
471,4,0:08.0,,Defensive rebound by S. Kilpatrick,105,93
472,4,0:03.0,,J. Hamilton makes 2-pt dunk at rim (assist by S. Kilpatrick),105,95
