,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,HOUSTON_ACTION,MEMPHIS_SCORE,HOUSTON_SCORE
389,4,5:48.0,Defensive rebound by Z. Randolph,,89,109
390,4,5:40.0,Shooting foul by C. Capela (drawn by M. Gasol),,89,109
391,4,5:40.0,Official timeout,,89,109
392,4,5:40.0,M. Gasol makes free throw 1 of 2,,90,109
393,4,5:40.0,,T. Ariza enters the game for S. Dekker,89,109
394,4,5:40.0,,R. Anderson enters the game for L. Williams,89,109
395,4,5:40.0,T. Douglas enters the game for Z. Randolph,,89,109
396,4,5:40.0,M. Gasol makes free throw 2 of 2,,91,109
397,4,5:36.0,,Personal take foul by M. Gasol (drawn by C. Capela),91,109
398,4,5:36.0,,C. Capela makes free throw 1 of 2,91,110
399,4,5:36.0,,C. Capela makes free throw 2 of 2,91,111
400,4,5:26.0,Turnover by M. Conley (lost ball; steal by E. Gordon),,91,111
401,4,5:22.0,,C. Capela misses 2-pt dunk from 2 ft,91,111
402,4,5:21.0,,Offensive rebound by C. Capela,91,111
403,4,5:18.0,,C. Capela misses 2-pt layup from 2 ft (block by M. Gasol),91,111
404,4,5:17.0,Defensive rebound by T. Allen,,91,111
405,4,5:11.0,T. Allen misses 2-pt layup from 1 ft,,91,111
406,4,5:08.0,Offensive rebound by T. Douglas,,91,111
407,4,5:07.0,T. Douglas makes 2-pt jump shot from 7 ft,,93,111
408,4,5:02.0,,Personal take foul by M. Conley (drawn by C. Capela),93,111
409,4,5:02.0,,C. Capela makes free throw 1 of 2,93,112
410,4,5:02.0,,C. Capela makes free throw 2 of 2,93,113
411,4,4:52.0,Personal foul by C. Capela (drawn by M. Gasol),,93,113
412,4,4:44.0,T. Daniels makes 3-pt jump shot from 28 ft (assist by M. Conley),,96,113
413,4,4:40.0,,Personal take foul by M. Conley (drawn by C. Capela),96,113
414,4,4:40.0,,C. Capela misses free throw 1 of 2,96,113
415,4,4:40.0,,Offensive rebound by Team,96,113
416,4,4:40.0,,C. Capela makes free throw 2 of 2,96,114
417,4,4:30.0,T. Daniels misses 3-pt jump shot from 26 ft,,96,114
418,4,4:29.0,,Defensive rebound by T. Ariza,96,114
419,4,4:13.0,,T. Ariza misses 3-pt jump shot from 24 ft,96,114
420,4,4:11.0,Defensive rebound by M. Gasol,,96,114
421,4,3:58.0,M. Conley makes 2-pt layup from 2 ft (assist by M. Gasol),,98,114
422,4,3:58.0,Shooting foul by C. Capela (drawn by M. Conley),,98,114
423,4,3:58.0,,P. Beverley enters the game for R. Anderson,98,114
424,4,3:58.0,M. Conley makes free throw 1 of 1,,99,114
425,4,3:57.0,,Personal take foul by T. Daniels (drawn by C. Capela),99,114
426,4,3:57.0,,C. Capela makes free throw 1 of 2,99,115
427,4,3:57.0,,C. Capela makes free throw 2 of 2,99,116
428,4,3:46.0,T. Allen makes 2-pt layup from 3 ft (assist by M. Conley),,101,116
429,4,3:42.0,,Personal take foul by T. Douglas (drawn by C. Capela),101,116
430,4,3:42.0,,C. Capela misses free throw 1 of 2,101,116
431,4,3:42.0,,Offensive rebound by Team,101,116
432,4,3:42.0,,C. Capela makes free throw 2 of 2,101,117
433,4,3:28.0,T. Daniels makes 2-pt layup from 2 ft,,103,117
434,4,3:28.0,,Houston full timeout,103,117
435,4,3:28.0,,R. Anderson enters the game for C. Capela,103,117
436,4,3:22.0,,Turnover by P. Beverley (bad pass; steal by M. Gasol),103,117
437,4,3:21.0,Shooting block foul by P. Beverley (drawn by M. Gasol),,103,117
438,4,3:21.0,M. Gasol misses free throw 1 of 2,,103,117
439,4,3:21.0,Offensive rebound by Team,,103,117
440,4,3:21.0,M. Gasol misses free throw 2 of 2,,103,117
441,4,3:21.0,,Defensive rebound by J. Harden,103,117
442,4,3:07.0,,Turnover by J. Harden (lost ball; steal by M. Gasol),103,117
443,4,3:03.0,M. Gasol makes 2-pt dunk at rim,,105,117
444,4,2:46.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by E. Gordon),105,120
445,4,2:35.0,M. Gasol misses 3-pt jump shot from 25 ft,,105,120
446,4,2:34.0,Offensive rebound by T. Douglas,,105,120
447,4,2:30.0,T. Douglas makes 3-pt jump shot from 24 ft,,108,120
448,4,2:09.0,,Personal foul by T. Douglas (drawn by J. Harden),108,120
449,4,2:09.0,,J. Harden makes free throw 1 of 2,108,121
450,4,2:09.0,,J. Harden misses free throw 2 of 2,108,121
451,4,2:09.0,Defensive rebound by T. Allen,,108,121
452,4,1:58.0,Turnover by M. Conley (bad pass; steal by T. Ariza),,108,121
453,4,1:34.0,,R. Anderson misses 3-pt jump shot from 27 ft,108,121
454,4,1:33.0,Defensive rebound by M. Conley,,108,121
455,4,1:25.0,M. Conley misses 3-pt jump shot from 25 ft,,108,121
456,4,1:24.0,,Defensive rebound by T. Ariza,108,121
457,4,1:03.0,,J. Harden misses 3-pt jump shot from 26 ft,108,121
458,4,1:02.0,,Offensive rebound by P. Beverley,108,121
459,4,0:56.0,,Personal take foul by M. Conley (drawn by J. Harden),108,121
460,4,0:56.0,,J. Harden makes free throw 1 of 2,108,122
461,4,0:56.0,A. Harrison enters the game for M. Gasol,,108,122
462,4,0:56.0,D. Davis enters the game for T. Allen,,108,122
463,4,0:56.0,J. Ennis enters the game for M. Conley,,108,122
464,4,0:56.0,,J. Harden makes free throw 2 of 2,108,123
465,4,0:48.0,Shooting foul by J. Harden (drawn by T. Douglas),,108,123
466,4,0:48.0,T. Douglas misses free throw 1 of 2,,108,123
467,4,0:48.0,Offensive rebound by Team,,108,123
468,4,0:48.0,T. Douglas misses free throw 2 of 2,,108,123
469,4,0:48.0,,Defensive rebound by J. Harden,108,123
470,4,0:28.0,,Turnover by J. Harden (lost ball; steal by T. Douglas),108,123
471,4,0:23.0,T. Douglas misses 3-pt jump shot from 25 ft,,108,123
472,4,0:22.0,,Defensive rebound by P. Beverley,108,123
