,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BOSTON_ACTION,CHARLOTTE_SCORE,BOSTON_SCORE
383,4,8:14.0,,I. Thomas misses 3-pt jump shot from 27 ft,72,77
384,4,8:13.0,Defensive rebound by F. Kaminsky,,72,77
385,4,8:04.0,Personal foul by A. Johnson (drawn by J. Lamb),,72,77
386,4,8:04.0,M. Williams enters the game for F. Kaminsky,,72,77
387,4,8:04.0,R. Sessions enters the game for B. Roberts,,72,77
388,4,8:04.0,C. Zeller enters the game for S. Hawes,,72,77
389,4,7:50.0,M. Belinelli makes 3-pt jump shot from 27 ft (assist by M. Williams),,75,77
390,4,7:33.0,,A. Bradley misses 3-pt jump shot from 26 ft,75,77
391,4,7:32.0,Defensive rebound by J. Lamb,,75,77
392,4,7:17.0,M. Belinelli misses 3-pt jump shot from 25 ft,,75,77
393,4,7:16.0,,Defensive rebound by M. Smart,75,77
394,4,7:13.0,,A. Horford enters the game for K. Olynyk,75,77
395,4,7:13.0,N. Batum enters the game for J. Lamb,,75,77
396,4,7:12.0,,Turnover by M. Smart (bad pass),75,77
397,4,7:05.0,N. Batum makes 2-pt jump shot from 3 ft,,77,77
398,4,6:43.0,,M. Smart misses 2-pt jump shot from 9 ft,77,77
399,4,6:42.0,Defensive rebound by N. Batum,,77,77
400,4,6:32.0,M. Belinelli makes 2-pt layup from 4 ft,,79,77
401,4,6:32.0,,Boston full timeout,79,77
402,4,6:32.0,,J. Crowder enters the game for A. Johnson,79,77
403,4,6:32.0,,J. Jerebko enters the game for M. Smart,79,77
404,4,6:11.0,,J. Crowder makes 3-pt jump shot from 27 ft (assist by A. Bradley),79,80
405,4,5:47.0,N. Batum misses 3-pt jump shot from 26 ft,,79,80
406,4,5:45.0,Offensive rebound by M. Belinelli,,79,80
407,4,5:36.0,Turnover by N. Batum (bad pass; steal by A. Horford),,79,80
408,4,5:33.0,,Flagrant foul type 1 by M. Belinelli (drawn by I. Thomas),79,80
409,4,5:33.0,,I. Thomas makes flagrant free throw 1 of 2,79,81
410,4,5:33.0,,I. Thomas makes flagrant free throw 2 of 2,79,82
411,4,5:24.0,,Shooting foul by M. Williams (drawn by J. Crowder),79,82
412,4,5:24.0,,J. Crowder makes free throw 1 of 2,79,83
413,4,5:24.0,,J. Crowder makes free throw 2 of 2,79,84
414,4,5:09.0,M. Belinelli misses 3-pt jump shot from 24 ft,,79,84
415,4,5:08.0,,Defensive rebound by A. Horford,79,84
416,4,4:52.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by A. Horford),79,87
417,4,4:52.0,Charlotte full timeout,,79,87
418,4,4:52.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,79,87
419,4,4:37.0,Turnover by N. Batum (traveling),,79,87
420,4,4:24.0,,A. Bradley makes 3-pt jump shot from 27 ft (assist by I. Thomas),79,90
421,4,4:10.0,N. Batum misses 2-pt jump shot from 13 ft,,79,90
422,4,4:08.0,,Defensive rebound by A. Horford,79,90
423,4,3:53.0,,I. Thomas misses 2-pt jump shot from 4 ft,79,90
424,4,3:52.0,Defensive rebound by N. Batum,,79,90
425,4,3:47.0,Turnover by R. Sessions (bad pass; steal by A. Bradley),,79,90
426,4,3:37.0,,J. Crowder misses 2-pt jump shot from 6 ft,79,90
427,4,3:36.0,Defensive rebound by C. Zeller,,79,90
428,4,3:17.0,M. Kidd-Gilchrist misses 2-pt jump shot from 5 ft,,79,90
429,4,3:16.0,,Defensive rebound by Team,79,90
430,4,3:09.0,,Personal block foul by R. Sessions (drawn by I. Thomas),79,90
431,4,3:09.0,,I. Thomas makes free throw 1 of 2,79,91
432,4,3:09.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,79,91
433,4,3:09.0,,I. Thomas makes free throw 2 of 2,79,92
434,4,2:58.0,N. Batum misses 3-pt jump shot from 25 ft,,79,92
435,4,2:56.0,Offensive rebound by M. Belinelli,,79,92
436,4,2:53.0,M. Belinelli misses 2-pt jump shot from 10 ft,,79,92
437,4,2:52.0,Offensive rebound by C. Zeller,,79,92
438,4,2:47.0,R. Sessions misses 3-pt jump shot from 25 ft,,79,92
439,4,2:46.0,,Defensive rebound by A. Bradley,79,92
440,4,2:33.0,,J. Crowder misses 3-pt jump shot from 25 ft,79,92
441,4,2:32.0,Defensive rebound by R. Sessions,,79,92
442,4,2:21.0,M. Belinelli makes 2-pt layup from 1 ft (assist by R. Sessions),,81,92
443,4,2:03.0,,I. Thomas misses 2-pt layup from 3 ft,81,92
444,4,2:02.0,Defensive rebound by N. Batum,,81,92
445,4,1:55.0,M. Belinelli misses 3-pt jump shot from 25 ft,,81,92
446,4,1:54.0,,Defensive rebound by J. Crowder,81,92
447,4,1:36.0,,A. Horford misses 2-pt jump shot from 9 ft,81,92
448,4,1:35.0,,Offensive rebound by J. Jerebko,81,92
449,4,1:35.0,,J. Jerebko makes 2-pt layup from 1 ft,81,94
450,4,1:25.0,M. Belinelli misses 3-pt jump shot from 25 ft,,81,94
451,4,1:24.0,Offensive rebound by C. Zeller,,81,94
452,4,1:19.0,C. Zeller misses 2-pt layup from 2 ft,,81,94
453,4,1:18.0,,Defensive rebound by A. Horford,81,94
454,4,1:02.0,,A. Bradley misses 2-pt jump shot from 17 ft,81,94
455,4,1:01.0,Defensive rebound by N. Batum,,81,94
456,4,0:55.0,M. Williams makes 3-pt jump shot from 23 ft (assist by R. Sessions),,84,94
457,4,0:45.0,,J. Crowder makes 2-pt layup from 1 ft (assist by I. Thomas),84,96
458,4,0:34.0,R. Sessions makes 2-pt layup from 2 ft (assist by N. Batum),,86,96
459,4,0:22.0,,J. Jerebko misses 3-pt jump shot from 26 ft,86,96
460,4,0:21.0,Defensive rebound by C. Zeller,,86,96
461,4,0:10.0,R. Sessions makes 2-pt jump shot from 3 ft (assist by N. Batum),,88,96
