,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ATLANTA_ACTION,MILWAUKEE_SCORE,ATLANTA_SCORE
188,2,4:44.0,M. Dellavedova misses 2-pt jump shot from 13 ft,,29,44
189,2,4:44.0,Offensive rebound by Team,,29,44
190,2,4:44.0,,Loose ball foul by K. Bazemore (drawn by G. Antetokounmpo),29,44
191,2,4:44.0,,D. Schröder enters the game for M. Delaney,29,44
192,2,4:44.0,J. Henson enters the game for M. Plumlee,,29,44
193,2,4:35.0,Shooting foul by P. Millsap (drawn by J. Henson),,29,44
194,2,4:35.0,J. Henson makes free throw 1 of 2,,30,44
195,2,4:35.0,J. Henson makes free throw 2 of 2,,31,44
196,2,4:27.0,,Turnover by K. Bazemore (bad pass),31,44
197,2,4:09.0,R. Vaughn misses 3-pt jump shot from 25 ft,,31,44
198,2,4:07.0,Offensive rebound by G. Antetokounmpo,,31,44
199,2,4:05.0,G. Antetokounmpo makes 2-pt hook shot from 3 ft,,33,44
200,2,3:50.0,,P. Millsap makes 2-pt jump shot from 10 ft (assist by K. Korver),33,46
201,2,3:33.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,33,46
202,2,3:31.0,,Defensive rebound by K. Korver,33,46
203,2,3:27.0,,M. Muscala enters the game for K. Humphries,33,46
204,2,3:15.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by P. Millsap),33,49
205,2,2:52.0,T. Snell misses 3-pt jump shot from 24 ft,,33,49
206,2,2:50.0,,Defensive rebound by D. Schröder,33,49
207,2,2:36.0,,M. Muscala misses 2-pt jump shot from 13 ft,33,49
208,2,2:35.0,Defensive rebound by G. Antetokounmpo,,33,49
209,2,2:22.0,J. Henson misses 2-pt hook shot from 10 ft,,33,49
210,2,2:19.0,Offensive rebound by T. Snell,,33,49
211,2,2:19.0,T. Snell makes 2-pt layup from 1 ft,,35,49
212,2,2:01.0,,P. Millsap misses 3-pt jump shot from 25 ft,35,49
213,2,1:58.0,Defensive rebound by G. Antetokounmpo,,35,49
214,2,1:52.0,Turnover by J. Henson (lost ball; steal by K. Korver),,35,49
215,2,1:44.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by K. Korver),35,52
216,2,1:25.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,35,52
217,2,1:23.0,,Defensive rebound by P. Millsap,35,52
218,2,1:11.0,,D. Schröder misses 3-pt jump shot from 25 ft,35,52
219,2,1:09.0,Defensive rebound by J. Henson,,35,52
220,2,0:58.0,J. Henson misses 2-pt jump shot from 5 ft,,35,52
221,2,0:56.0,,Defensive rebound by K. Korver,35,52
222,2,0:37.0,,K. Korver misses 3-pt jump shot from 24 ft,35,52
223,2,0:36.0,Defensive rebound by J. Henson,,35,52
224,2,0:22.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by P. Millsap),,35,52
225,2,0:20.0,Offensive rebound by G. Antetokounmpo,,35,52
226,2,0:20.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,35,52
227,2,0:19.0,Offensive rebound by Team,,35,52
228,2,0:19.0,,Atlanta full timeout,35,52
229,2,0:19.0,,T. Prince enters the game for K. Bazemore,35,52
230,2,0:19.0,,K. Bazemore enters the game for M. Muscala,35,52
231,2,0:19.0,J. Parker enters the game for J. Henson,,35,52
232,2,0:19.0,M. Teletović enters the game for R. Vaughn,,35,52
233,2,0:02.0,M. Teletović misses 3-pt jump shot from 25 ft,,35,52
234,2,0:01.0,,Defensive rebound by P. Millsap,35,52
235,3,11:53.0,,Personal foul by G. Antetokounmpo (drawn by P. Millsap),35,52
236,3,11:45.0,,M. Muscala makes 2-pt layup from 2 ft (assist by D. Schröder),35,54
237,3,11:32.0,Turnover by M. Dellavedova (bad pass; steal by P. Millsap),,35,54
238,3,11:32.0,,Personal foul by J. Parker (drawn by P. Millsap),35,54
239,3,11:17.0,,K. Korver misses 3-pt jump shot from 25 ft,35,54
240,3,11:16.0,Defensive rebound by G. Antetokounmpo,,35,54
241,3,10:57.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,35,54
242,3,10:55.0,,Defensive rebound by P. Millsap,35,54
243,3,10:44.0,,P. Millsap makes 2-pt layup from 1 ft (assist by K. Korver),35,56
244,3,10:23.0,Turnover by G. Antetokounmpo (lost ball; steal by D. Schröder),,35,56
245,3,10:08.0,,D. Schröder makes 3-pt jump shot from 23 ft (assist by K. Korver),35,59
246,3,9:53.0,G. Antetokounmpo makes 2-pt layup from 3 ft (assist by M. Dellavedova),,37,59
247,3,9:49.0,,Turnover by K. Bazemore (lost ball; steal by M. Dellavedova),37,59
248,3,9:41.0,J. Parker makes 2-pt hook shot from 3 ft (assist by T. Snell),,39,59
249,3,9:19.0,,M. Muscala makes 3-pt jump shot from 24 ft (assist by P. Millsap),39,62
250,3,9:07.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Dellavedova),,41,62
251,3,8:46.0,,K. Bazemore makes 2-pt jump shot from 20 ft,41,64
252,3,8:22.0,J. Henson makes 2-pt jump shot from 20 ft (assist by M. Dellavedova),,43,64
253,3,8:09.0,,Personal foul by J. Henson (drawn by D. Schröder),43,64
254,3,8:04.0,,K. Korver misses 2-pt jump shot from 17 ft,43,64
255,3,8:04.0,Defensive rebound by Team,,43,64
256,3,8:04.0,,Loose ball foul by M. Muscala (drawn by G. Antetokounmpo),43,64
257,3,7:53.0,M. Dellavedova misses 2-pt jump shot from 16 ft,,43,64
258,3,7:51.0,Offensive rebound by J. Parker,,43,64
259,3,7:49.0,J. Parker makes 2-pt layup from 1 ft,,45,64
260,3,7:32.0,,M. Muscala makes 2-pt layup from 1 ft (assist by D. Schröder),45,66
261,3,7:12.0,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,48,66
262,3,6:56.0,,Personal foul by J. Henson (drawn by P. Millsap),48,66
263,3,6:56.0,,K. Humphries enters the game for M. Muscala,48,66
264,3,6:49.0,,Turnover by D. Schröder (bad pass),48,66
265,3,6:39.0,T. Snell makes 3-pt jump shot from 24 ft (assist by J. Parker),,51,66
266,3,6:24.0,,K. Humphries misses 3-pt jump shot from 25 ft,51,66
267,3,6:23.0,Defensive rebound by J. Parker,,51,66
268,3,6:14.0,J. Parker makes 2-pt jump shot from 20 ft (assist by J. Henson),,53,66
269,3,6:14.0,,Atlanta full timeout,53,66
270,3,5:57.0,,P. Millsap makes 2-pt jump shot from 11 ft (assist by K. Bazemore),53,68
271,3,5:45.0,M. Dellavedova makes 2-pt jump shot from 9 ft,,55,68
272,3,5:35.0,,Personal foul by G. Antetokounmpo (drawn by P. Millsap),55,68
273,3,5:35.0,,P. Millsap makes free throw 1 of 2,55,69
274,3,5:35.0,,T. Hardaway enters the game for K. Korver,55,69
275,3,5:35.0,,P. Millsap makes free throw 2 of 2,55,70
276,3,5:24.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,55,70
277,3,5:22.0,,Defensive rebound by P. Millsap,55,70
278,3,5:05.0,,P. Millsap makes 2-pt jump shot from 15 ft (assist by K. Bazemore),55,72
279,3,4:50.0,J. Parker makes 2-pt jump shot from 21 ft (assist by M. Dellavedova),,57,72
280,3,4:35.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by D. Schröder),57,75
281,3,4:19.0,J. Parker makes 2-pt jump shot from 22 ft (assist by M. Dellavedova),,59,75
282,3,4:05.0,Offensive charge foul by P. Millsap (drawn by J. Henson),,59,75
283,3,4:05.0,,Turnover by P. Millsap (offensive foul),59,75
284,3,4:05.0,M. Brogdon enters the game for M. Dellavedova,,59,75
285,3,4:05.0,,M. Delaney enters the game for D. Schröder,59,75
286,3,4:05.0,,T. Prince enters the game for K. Bazemore,59,75
287,3,3:57.0,T. Snell misses 3-pt jump shot from 24 ft,,59,75
288,3,3:55.0,Offensive rebound by G. Antetokounmpo,,59,75
289,3,3:53.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,59,75
290,3,3:53.0,Offensive rebound by T. Snell,,59,75
291,3,3:53.0,Shooting foul by K. Humphries (drawn by T. Snell),,59,75
292,3,3:53.0,T. Snell makes free throw 1 of 2,,60,75
293,3,3:53.0,T. Snell misses free throw 2 of 2,,60,75
294,3,3:48.0,,Defensive rebound by T. Prince,60,75
295,3,3:36.0,,Shooting foul by J. Henson (drawn by P. Millsap),60,75
296,3,3:36.0,,P. Millsap makes free throw 1 of 2,60,76
297,3,3:36.0,,P. Millsap makes free throw 2 of 2,60,77
298,3,3:24.0,J. Parker misses 2-pt jump shot from 17 ft,,60,77
299,3,3:23.0,Offensive rebound by J. Henson,,60,77
300,3,3:20.0,J. Henson misses 2-pt layup from 2 ft,,60,77
301,3,3:20.0,Offensive rebound by J. Henson,,60,77
302,3,3:20.0,Shooting foul by K. Humphries (drawn by J. Henson),,60,77
303,3,3:20.0,J. Henson makes free throw 1 of 2,,61,77
304,3,3:20.0,J. Henson misses free throw 2 of 2,,61,77
305,3,3:20.0,M. Teletović enters the game for G. Antetokounmpo,,61,77
306,3,3:19.0,,Defensive rebound by P. Millsap,61,77
307,3,3:03.0,,Turnover by M. Delaney (bad pass; steal by J. Parker),61,77
308,3,2:57.0,J. Parker makes 2-pt layup from 2 ft,,63,77
309,3,2:42.0,,Turnover by M. Delaney (bad pass; steal by T. Snell),63,77
310,3,2:37.0,,Offensive charge foul by J. Parker (drawn by M. Delaney),63,77
311,3,2:37.0,Turnover by J. Parker (offensive foul),,63,77
312,3,2:37.0,Milwaukee full timeout,,63,77
313,3,2:37.0,,M. Muscala enters the game for K. Humphries,63,77
314,3,2:37.0,G. Antetokounmpo enters the game for J. Henson,,63,77
315,3,2:24.0,,P. Millsap misses 2-pt layup from 2 ft (block by G. Antetokounmpo),63,77
316,3,2:24.0,,Offensive rebound by Team,63,77
317,3,2:16.0,,T. Hardaway misses 3-pt jump shot from 25 ft,63,77
318,3,2:14.0,Defensive rebound by T. Snell,,63,77
319,3,2:07.0,Offensive foul by G. Antetokounmpo (drawn by T. Hardaway),,63,77
320,3,2:07.0,Turnover by G. Antetokounmpo (offensive foul),,63,77
321,3,1:45.0,,M. Muscala makes 2-pt jump shot from 13 ft (assist by T. Hardaway),63,79
322,3,1:32.0,Turnover by M. Teletović (bad pass; steal by M. Delaney),,63,79
323,3,1:27.0,,Shooting foul by M. Brogdon (drawn by T. Prince),63,79
324,3,1:27.0,,T. Prince makes free throw 1 of 2,63,80
325,3,1:27.0,,T. Prince makes free throw 2 of 2,63,81
326,3,1:15.0,T. Snell misses 2-pt jump shot from 12 ft,,63,81
327,3,1:13.0,,Defensive rebound by M. Delaney,63,81
328,3,1:07.0,,M. Delaney misses 2-pt jump shot from 21 ft,63,81
329,3,1:05.0,Defensive rebound by G. Antetokounmpo,,63,81
330,3,1:00.0,J. Parker makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,65,81
331,3,1:00.0,Shooting foul by T. Prince (drawn by J. Parker),,65,81
332,3,1:00.0,R. Vaughn enters the game for T. Snell,,65,81
333,3,1:00.0,J. Parker makes free throw 1 of 1,,66,81
334,3,0:42.0,,Turnover by T. Prince (lost ball; steal by M. Teletović),66,81
335,3,0:36.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,68,81
336,3,0:26.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by M. Delaney),68,84
337,3,0:05.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by M. Brogdon),,70,84
338,3,0:02.0,,M. Delaney misses 2-pt layup from 1 ft,70,84
339,3,0:01.0,Defensive rebound by M. Teletović,,70,84
340,4,11:43.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,73,84
341,4,11:27.0,,Shooting block foul by M. Teletović (drawn by T. Hardaway),73,84
342,4,11:27.0,,T. Hardaway makes free throw 1 of 2,73,85
343,4,11:27.0,,T. Hardaway makes free throw 2 of 2,73,86
344,4,11:02.0,Turnover by Team (shot clock),,73,86
345,4,10:48.0,,Turnover by T. Prince (bad pass; steal by J. Parker),73,86
346,4,10:47.0,Turnover by G. Antetokounmpo (bad pass),,73,86
347,4,10:38.0,,T. Prince misses 3-pt jump shot from 25 ft,73,86
348,4,10:35.0,Defensive rebound by J. Parker,,73,86
349,4,10:29.0,J. Parker misses 2-pt jump shot from 19 ft,,73,86
350,4,10:28.0,,Defensive rebound by M. Muscala,73,86
351,4,10:15.0,,Turnover by M. Muscala (bad pass; steal by R. Vaughn),73,86
352,4,10:09.0,R. Vaughn misses 3-pt jump shot from 24 ft,,73,86
353,4,10:06.0,,Defensive rebound by M. Delaney,73,86
354,4,10:04.0,,Turnover by M. Delaney (bad pass; steal by G. Antetokounmpo),73,86
355,4,10:01.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,76,86
356,4,9:45.0,,Shooting block foul by M. Teletović (drawn by T. Hardaway),76,86
357,4,9:45.0,,T. Hardaway makes free throw 1 of 2,76,87
358,4,9:45.0,,T. Hardaway misses free throw 2 of 2,76,87
359,4,9:45.0,,K. Bazemore enters the game for P. Millsap,76,87
360,4,9:43.0,Defensive rebound by R. Vaughn,,76,87
361,4,9:33.0,J. Parker makes 2-pt dunk at rim (assist by G. Antetokounmpo),,78,87
362,4,9:12.0,,K. Bazemore misses 3-pt jump shot from 25 ft,78,87
363,4,9:10.0,Defensive rebound by J. Parker,,78,87
364,4,9:06.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by J. Parker),,81,87
365,4,9:06.0,,Atlanta full timeout,81,87
366,4,9:06.0,,D. Schröder enters the game for T. Prince,81,87
367,4,9:06.0,,P. Millsap enters the game for M. Delaney,81,87
368,4,8:43.0,,K. Bazemore misses 2-pt layup from 2 ft,81,87
369,4,8:41.0,Defensive rebound by G. Antetokounmpo,,81,87
370,4,8:35.0,R. Vaughn misses 3-pt jump shot from 23 ft,,81,87
371,4,8:33.0,,Defensive rebound by K. Bazemore,81,87
372,4,8:23.0,,Turnover by P. Millsap (bad pass),81,87
373,4,8:04.0,G. Antetokounmpo misses 2-pt hook shot from 5 ft,,81,87
374,4,8:02.0,Offensive rebound by G. Antetokounmpo,,81,87
