,QUARTER,TIME_REMAINING,ORLANDO_ACTION,INDIANA_ACTION,ORLANDO_SCORE,INDIANA_SCORE
389,4,5:52.0,,Shooting foul by N. Vučević (drawn by M. Turner),85,101
390,4,5:52.0,Official timeout,,85,101
391,4,5:52.0,,M. Turner makes free throw 1 of 2,85,102
392,4,5:52.0,,M. Turner makes free throw 2 of 2,85,103
393,4,5:42.0,N. Vučević misses 3-pt jump shot from 23 ft,,85,103
394,4,5:40.0,Offensive rebound by Team,,85,103
395,4,5:32.0,E. Payton misses 3-pt jump shot from 24 ft,,85,103
396,4,5:31.0,,Defensive rebound by M. Ellis,85,103
397,4,5:14.0,,M. Turner makes 2-pt jump shot from 3 ft (assist by M. Ellis),85,105
398,4,4:59.0,J. Green makes 3-pt jump shot from 29 ft (assist by E. Payton),,88,105
399,4,4:48.0,,P. George makes 3-pt jump shot from 27 ft (assist by J. Teague),88,108
400,4,4:34.0,N. Vučević makes 2-pt jump shot from 12 ft,,90,108
401,4,4:24.0,,Personal foul by E. Payton (drawn by J. Teague),90,108
402,4,4:24.0,,J. Teague makes free throw 1 of 2,90,109
403,4,4:24.0,,G. Robinson enters the game for M. Ellis,90,109
404,4,4:24.0,C. Watson enters the game for S. Ibaka,,90,109
405,4,4:24.0,M. Hezonja enters the game for J. Meeks,,90,109
406,4,4:24.0,C. Wilcox enters the game for E. Payton,,90,109
407,4,4:24.0,A. Gordon enters the game for N. Vučević,,90,109
408,4,4:24.0,A. Onuaku enters the game for J. Green,,90,109
409,4,4:24.0,,J. Teague makes free throw 2 of 2,90,110
410,4,4:04.0,C. Wilcox makes 2-pt jump shot from 11 ft,,92,110
411,4,3:49.0,,Turnover by M. Turner (traveling),92,110
412,4,3:38.0,A. Gordon misses 3-pt jump shot from 28 ft,,92,110
413,4,3:37.0,Offensive rebound by A. Onuaku,,92,110
414,4,3:33.0,C. Watson makes 3-pt jump shot from 26 ft (assist by A. Onuaku),,95,110
415,4,3:18.0,,Personal foul by C. Watson (drawn by M. Turner),95,110
416,4,3:18.0,,M. Turner makes free throw 1 of 2,95,111
417,4,3:18.0,,M. Turner misses free throw 2 of 2,95,111
418,4,3:18.0,Defensive rebound by A. Gordon,,95,111
419,4,3:18.0,,C. Miles enters the game for P. George,95,111
420,4,2:56.0,C. Watson misses 3-pt jump shot from 26 ft,,95,111
421,4,2:55.0,Offensive rebound by Team,,95,111
422,4,2:55.0,,Loose ball foul by M. Turner (drawn by A. Onuaku),95,111
423,4,2:55.0,,Indiana full timeout,95,111
424,4,2:55.0,,L. Allen enters the game for T. Young,95,111
425,4,2:55.0,,J. Young enters the game for M. Turner,95,111
426,4,2:55.0,,K. Séraphin enters the game for J. Teague,95,111
427,4,2:48.0,A. Gordon makes 2-pt dunk at rim (assist by C. Watson),,97,111
428,4,2:27.0,,C. Miles makes 2-pt jump shot from 20 ft (assist by L. Allen),97,113
429,4,2:09.0,M. Hezonja makes 3-pt jump shot from 25 ft (assist by C. Wilcox),,100,113
430,4,1:51.0,,C. Miles makes 2-pt layup from 2 ft (assist by L. Allen),100,115
431,4,1:46.0,C. Wilcox makes 2-pt jump shot from 20 ft (assist by A. Onuaku),,102,115
432,4,1:25.0,,Turnover by G. Robinson (bad pass; steal by C. Watson),102,115
433,4,1:20.0,C. Wilcox misses 2-pt layup from 3 ft,,102,115
434,4,1:20.0,,Defensive rebound by G. Robinson,102,115
435,4,1:08.0,,Turnover by K. Séraphin (3 sec),102,115
436,4,1:08.0,,G. Niang enters the game for C. Miles,102,115
437,4,0:50.0,Shooting foul by G. Niang (drawn by M. Hezonja),,102,115
438,4,0:50.0,M. Hezonja makes free throw 1 of 2,,103,115
439,4,0:50.0,M. Hezonja makes free throw 2 of 2,,104,115
440,4,0:35.0,,G. Niang misses 2-pt layup from 1 ft (block by M. Hezonja),104,115
441,4,0:34.0,,Offensive rebound by K. Séraphin,104,115
442,4,0:34.0,,K. Séraphin makes 2-pt dunk at rim,104,117
443,4,0:23.0,M. Hezonja misses 2-pt jump shot from 21 ft,,104,117
444,4,0:22.0,,Defensive rebound by K. Séraphin,104,117
