,QUARTER,TIME_REMAINING,UTAH_ACTION,OKLAHOMA CITY_ACTION,UTAH_SCORE,OKLAHOMA CITY_SCORE
388,4,3:50.0,T. Lyles misses 2-pt layup from 2 ft,,94,103
389,4,3:49.0,,Defensive rebound by S. Adams,94,103
390,4,3:30.0,,R. Westbrook misses 2-pt jump shot from 17 ft,94,103
391,4,3:29.0,,Offensive rebound by J. Grant,94,103
392,4,3:15.0,,Turnover by V. Oladipo (lost ball; steal by R. Neto),94,103
393,4,3:10.0,D. Exum makes 2-pt layup from 1 ft,,96,103
394,4,2:49.0,,R. Westbrook misses 2-pt layup from 2 ft,96,103
395,4,2:49.0,,Offensive rebound by S. Adams,96,103
396,4,2:49.0,,Personal foul by T. Lyles (drawn by S. Adams),96,103
397,4,2:43.0,,Shooting foul by A. Burks (drawn by R. Westbrook),96,103
398,4,2:43.0,,R. Westbrook makes free throw 1 of 2,96,104
399,4,2:43.0,,R. Westbrook makes free throw 2 of 2,96,105
400,4,2:30.0,Turnover by D. Exum (lost ball; steal by R. Westbrook),,96,105
401,4,2:29.0,,Clear path foul by D. Exum,96,105
402,4,2:29.0,,R. Westbrook makes clear path free throw 1 of 2,96,106
403,4,2:29.0,,R. Westbrook makes clear path free throw 2 of 2,96,107
404,4,2:19.0,,Shooting foul by D. Exum (drawn by V. Oladipo),96,107
405,4,2:19.0,,V. Oladipo makes free throw 1 of 2,96,108
406,4,2:19.0,,V. Oladipo misses free throw 2 of 2,96,108
407,4,2:19.0,Defensive rebound by T. Lyles,,96,108
408,4,1:59.0,J. Bolomboy makes 2-pt layup from 1 ft (assist by D. Exum),,98,108
409,4,1:43.0,,J. Grant misses 2-pt layup at rim,98,108
410,4,1:43.0,Defensive rebound by Team,,98,108
411,4,1:43.0,,Loose ball foul by J. Grant (drawn by A. Burks),98,108
412,4,1:43.0,A. Burks makes free throw 1 of 2,,99,108
413,4,1:43.0,A. Burks makes free throw 2 of 2,,100,108
414,4,1:22.0,,R. Westbrook misses 2-pt jump shot from 20 ft,100,108
415,4,1:22.0,Defensive rebound by J. Bolomboy,,100,108
416,4,1:21.0,Turnover by T. Lyles (lost ball; steal by A. Roberson),,100,108
417,4,1:21.0,,Shooting foul by T. Lyles (drawn by A. Roberson),100,108
418,4,1:21.0,,A. Roberson misses free throw 1 of 2,100,108
419,4,1:21.0,,Offensive rebound by Team,100,108
420,4,1:21.0,,A. Roberson misses free throw 2 of 2,100,108
421,4,1:21.0,Defensive rebound by Team,,100,108
422,4,1:21.0,Utah full timeout,,100,108
423,4,1:21.0,J. Withey enters the game for T. Lyles,,100,108
424,4,1:21.0,J. Ingles enters the game for J. Withey,,100,108
425,4,1:18.0,R. Neto makes 2-pt layup from 1 ft (assist by J. Ingles),,102,108
426,4,1:01.0,,Shooting foul by A. Burks (drawn by R. Westbrook),102,108
427,4,1:01.0,,R. Westbrook makes free throw 1 of 2,102,109
428,4,1:01.0,,R. Westbrook makes free throw 2 of 2,102,110
429,4,0:50.0,J. Bolomboy misses 3-pt jump shot from 22 ft,,102,110
430,4,0:49.0,,Defensive rebound by R. Westbrook,102,110
431,4,0:37.0,,R. Westbrook makes 2-pt dunk at rim (assist by V. Oladipo),102,112
432,4,0:27.0,R. Neto makes 2-pt layup from 2 ft,,104,112
433,4,0:04.0,,J. Grant misses 3-pt jump shot from 23 ft,104,112
434,4,0:04.0,,Offensive rebound by J. Grant,104,112
