,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
387,4,3:11.0,Defensive rebound by D. Finney-Smith,,86,90
388,4,2:53.0,H. Barnes makes 2-pt jump shot from 9 ft (assist by S. Mejri),,88,90
389,4,2:28.0,,K. Leonard misses 2-pt layup from 1 ft,88,90
390,4,2:27.0,Defensive rebound by S. Mejri,,88,90
391,4,2:11.0,Turnover by S. Curry (bad pass; steal by K. Leonard),,88,90
392,4,2:07.0,,K. Leonard makes 2-pt dunk at rim,88,92
393,4,1:48.0,S. Curry misses 3-pt jump shot from 23 ft,,88,92
394,4,1:46.0,Offensive rebound by S. Mejri,,88,92
395,4,1:42.0,Shooting foul by K. Anderson (drawn by W. Matthews),,88,92
396,4,1:42.0,W. Matthews makes 2-pt layup from 1 ft,,90,92
397,4,1:42.0,W. Matthews misses free throw 1 of 1,,90,92
398,4,1:42.0,,M. Ginóbili enters the game for K. Anderson,90,92
399,4,1:42.0,,P. Gasol enters the game for D. Lee,90,92
400,4,1:40.0,,Defensive rebound by K. Leonard,90,92
401,4,1:22.0,,P. Mills misses 3-pt jump shot from 24 ft,90,92
402,4,1:21.0,Defensive rebound by S. Mejri,,90,92
403,4,1:14.0,Personal foul by D. Green (drawn by W. Matthews),,90,92
404,4,1:14.0,W. Matthews misses free throw 1 of 2,,90,92
405,4,1:14.0,Offensive rebound by Team,,90,92
406,4,1:14.0,W. Matthews makes free throw 2 of 2,,91,92
407,4,0:59.0,,P. Gasol misses 2-pt hook shot from 5 ft,91,92
408,4,0:57.0,Defensive rebound by H. Barnes,,91,92
409,4,0:43.0,H. Barnes misses 2-pt layup from 1 ft,,91,92
410,4,0:42.0,,Defensive rebound by P. Mills,91,92
411,4,0:36.0,,D. Green misses 3-pt jump shot from 25 ft,91,92
412,4,0:35.0,Defensive rebound by Team,,91,92
413,4,0:35.0,,D. Lee enters the game for P. Gasol,91,92
414,4,0:35.0,J. Gibson enters the game for D. Finney-Smith,,91,92
415,4,0:16.0,H. Barnes misses 2-pt jump shot from 17 ft,,91,92
416,4,0:15.0,,Defensive rebound by M. Ginóbili,91,92
417,4,0:15.0,,Personal take foul by S. Curry (drawn by M. Ginóbili),91,92
418,4,0:15.0,,M. Ginóbili makes free throw 1 of 2,91,93
419,4,0:15.0,D. Powell enters the game for J. Gibson,,91,93
420,4,0:15.0,J. Gibson enters the game for D. Powell,,91,94
421,4,0:15.0,,K. Anderson enters the game for D. Lee,91,94
422,4,0:15.0,,M. Ginóbili makes free throw 2 of 2,91,94
423,4,0:15.0,Dallas full timeout,,91,94
424,4,0:07.0,S. Curry misses 3-pt jump shot from 26 ft,,91,94
425,4,0:05.0,,Defensive rebound by D. Green,91,94
426,4,0:04.0,,Personal take foul by J. Gibson (drawn by D. Green),91,94
427,4,0:04.0,,D. Green makes free throw 1 of 2,91,95
428,4,0:04.0,,D. Green makes free throw 2 of 2,91,96
