,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
382,4,2:53.0,A. Burks misses 2-pt jump shot from 19 ft,,92,89
383,4,2:52.0,,Defensive rebound by D. Nowitzki,92,89
384,4,2:44.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,92,89
385,4,2:42.0,Defensive rebound by D. Favors,,92,89
386,4,2:26.0,Shooting foul by W. Matthews (drawn by G. Hayward),,92,89
387,4,2:26.0,,Dallas full timeout,92,89
388,4,2:26.0,G. Hayward makes free throw 1 of 2,,93,89
389,4,2:26.0,,D. Harris enters the game for Y. Ferrell,93,89
390,4,2:26.0,G. Hayward makes free throw 2 of 2,,94,89
391,4,2:06.0,,D. Nowitzki makes 2-pt layup from 2 ft,94,91
392,4,1:47.0,G. Hayward makes 2-pt jump shot from 16 ft,,96,91
393,4,1:30.0,,S. Curry makes 2-pt jump shot from 6 ft,96,93
394,4,1:30.0,,Shooting foul by R. Gobert (drawn by S. Curry),96,93
395,4,1:30.0,S. Mack enters the game for A. Burks,,96,93
396,4,1:30.0,,S. Curry makes free throw 1 of 1,96,94
397,4,1:16.0,Offensive foul by R. Gobert (drawn by W. Matthews),,96,94
398,4,1:16.0,Turnover by R. Gobert (offensive foul),,96,94
399,4,1:16.0,A. Burks enters the game for S. Mack,,96,94
400,4,0:59.0,,S. Curry makes 2-pt layup from 4 ft,96,96
401,4,0:59.0,Utah full timeout,,96,96
402,4,0:59.0,,D. Powell enters the game for D. Nowitzki,96,96
403,4,0:59.0,J. Johnson enters the game for D. Favors,,96,96
404,4,0:48.0,Utah full timeout,,96,96
405,4,0:39.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,98,96
406,4,0:39.0,,Dallas full timeout,98,96
407,4,0:39.0,,D. Nowitzki enters the game for D. Powell,98,96
408,4,0:25.0,,Turnover by W. Matthews (bad pass; steal by J. Johnson),98,96
409,4,0:21.0,R. Gobert makes 2-pt dunk at rim (assist by A. Burks),,100,96
410,4,0:21.0,,Dallas full timeout,100,96
411,4,0:21.0,,Inbound foul by R. Gobert,100,96
412,4,0:21.0,,D. Nowitzki misses free throw 1 of 1,100,96
413,4,0:21.0,,Offensive rebound by Team,100,96
414,4,0:21.0,D. Favors enters the game for R. Gobert,,100,96
415,4,0:20.0,,H. Barnes makes 2-pt dunk at rim (assist by S. Curry),100,98
416,4,0:15.0,Turnover by A. Burks (step out of bounds),,100,98
417,4,0:07.0,,H. Barnes misses 2-pt jump shot from 17 ft,100,98
418,4,0:04.0,,Offensive rebound by D. Nowitzki,100,98
419,4,0:03.0,,D. Nowitzki makes 2-pt jump shot from 20 ft,100,100
420,4,0:03.0,Utah full timeout,,100,100
421,4,0:03.0,,D. Powell enters the game for D. Nowitzki,100,100
422,4,0:01.0,G. Hayward misses 3-pt jump shot from 23 ft,,100,100
423,4,0:00.0,,Defensive rebound by D. Harris,100,100
424,1OT,4:36.0,Defensive rebound by D. Favors,,100,100
425,1OT,4:17.0,G. Hayward misses 3-pt jump shot from 26 ft,,100,100
426,1OT,4:16.0,,Defensive rebound by D. Harris,100,100
427,1OT,4:06.0,,D. Harris makes 2-pt jump shot from 4 ft,100,102
428,1OT,3:52.0,J. Johnson misses 2-pt jump shot from 10 ft,,100,102
429,1OT,3:51.0,Offensive rebound by D. Favors,,100,102
430,1OT,3:51.0,D. Favors misses 2-pt layup from 1 ft,,100,102
431,1OT,3:51.0,Offensive rebound by Team,,100,102
432,1OT,3:51.0,,Loose ball foul by D. Nowitzki (drawn by D. Favors),100,102
433,1OT,3:51.0,B. Diaw enters the game for S. Mack,,100,102
434,1OT,3:42.0,Turnover by B. Diaw (bad pass; steal by D. Harris),,100,102
435,1OT,3:39.0,Violation by G. Hayward (def goaltending),,100,102
436,1OT,3:39.0,,D. Harris makes 2-pt layup at rim (assist by D. Nowitzki),100,104
437,1OT,3:27.0,D. Favors misses 2-pt jump shot from 13 ft,,100,104
438,1OT,3:24.0,Offensive rebound by D. Favors,,100,104
439,1OT,3:20.0,G. Hayward misses 2-pt jump shot from 11 ft,,100,104
440,1OT,3:18.0,,Defensive rebound by D. Nowitzki,100,104
441,1OT,3:00.0,,S. Curry misses 3-pt jump shot from 29 ft,100,104
442,1OT,2:59.0,Defensive rebound by J. Ingles,,100,104
443,1OT,2:49.0,Turnover by J. Johnson (bad pass),,100,104
444,1OT,2:34.0,,H. Barnes makes 2-pt jump shot from 5 ft,100,106
445,1OT,2:34.0,,Shooting foul by D. Favors (drawn by H. Barnes),100,106
446,1OT,2:34.0,,H. Barnes makes free throw 1 of 1,100,107
447,1OT,2:11.0,G. Hayward makes 3-pt jump shot from 25 ft,,103,107
448,1OT,1:53.0,,H. Barnes makes 2-pt layup from 1 ft,103,109
449,1OT,1:41.0,G. Hayward misses 2-pt jump shot from 19 ft,,103,109
450,1OT,1:38.0,,Defensive rebound by D. Nowitzki,103,109
451,1OT,1:24.0,,H. Barnes misses 3-pt jump shot from 25 ft,103,109
452,1OT,1:23.0,Defensive rebound by G. Hayward,,103,109
453,1OT,1:05.0,J. Johnson misses 3-pt jump shot from 28 ft,,103,109
454,1OT,1:05.0,Offensive rebound by G. Hayward,,103,109
455,1OT,0:56.0,B. Diaw makes 2-pt layup from 3 ft,,105,109
456,1OT,0:34.0,,H. Barnes makes 2-pt jump shot from 6 ft,105,111
457,1OT,0:34.0,Utah full timeout,,105,111
458,1OT,0:34.0,,D. Powell enters the game for D. Nowitzki,105,111
459,1OT,0:28.0,J. Johnson misses 3-pt jump shot from 27 ft,,105,111
460,1OT,0:27.0,,Defensive rebound by W. Matthews,105,111
461,1OT,0:24.0,,Personal take foul by G. Hayward (drawn by W. Matthews),105,111
462,1OT,0:24.0,A. Burks enters the game for B. Diaw,,105,111
463,1OT,0:17.0,,Personal take foul by J. Johnson (drawn by H. Barnes),105,111
464,1OT,0:17.0,,H. Barnes makes free throw 1 of 2,105,112
465,1OT,0:17.0,,H. Barnes misses free throw 2 of 2,105,112
466,1OT,0:17.0,Defensive rebound by A. Burks,,105,112
467,1OT,0:17.0,Utah full timeout,,105,112
468,1OT,0:17.0,,Y. Ferrell enters the game for D. Harris,105,112
469,1OT,0:06.0,J. Johnson misses 3-pt jump shot from 26 ft,,105,112
470,1OT,0:04.0,,Defensive rebound by W. Matthews,105,112
