,QUARTER,TIME_REMAINING,BOSTON_ACTION,MIAMI_ACTION,BOSTON_SCORE,MIAMI_SCORE
382,4,3:02.0,Turnover by I. Thomas (offensive foul),,97,85
383,4,3:02.0,,J. Winslow misses flagrant free throw 1 of 2,97,85
384,4,3:02.0,,Offensive rebound by Team,97,85
385,4,3:02.0,,J. Winslow misses flagrant free throw 2 of 2,97,85
386,4,3:02.0,,Offensive rebound by Team,97,85
387,4,3:02.0,J. Jerebko enters the game for I. Thomas,,97,85
388,4,2:50.0,,T. Johnson makes 2-pt layup from 1 ft,97,87
389,4,2:38.0,Turnover by A. Bradley (lost ball; steal by J. Winslow),,97,87
390,4,2:34.0,,J. Richardson makes 2-pt layup from 2 ft (assist by J. Winslow),97,89
391,4,2:13.0,A. Bradley misses 2-pt jump shot from 8 ft,,97,89
392,4,2:12.0,,Defensive rebound by J. Richardson,97,89
393,4,2:04.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by T. Johnson),97,92
394,4,1:59.0,Boston full timeout,,97,92
395,4,1:59.0,T. Rozier enters the game for J. Jerebko,,97,92
396,4,1:50.0,A. Horford misses 3-pt jump shot from 25 ft,,97,92
397,4,1:49.0,,Defensive rebound by T. Johnson,97,92
398,4,1:48.0,,Personal foul by J. Crowder (drawn by T. Johnson),97,92
399,4,1:48.0,,T. Johnson makes free throw 1 of 2,97,93
400,4,1:48.0,,T. Johnson misses free throw 2 of 2,97,93
401,4,1:47.0,Defensive rebound by J. Crowder,,97,93
402,4,1:29.0,A. Horford makes 2-pt layup from 2 ft,,99,93
403,4,1:29.0,Shooting foul by T. Johnson (drawn by A. Horford),,99,93
404,4,1:29.0,A. Horford makes free throw 1 of 1,,100,93
405,4,1:16.0,,J. Richardson misses 3-pt jump shot from 24 ft,100,93
406,4,1:15.0,Defensive rebound by A. Bradley,,100,93
407,4,1:02.0,A. Horford makes 2-pt jump shot from 16 ft (assist by M. Smart),,102,93
408,4,1:02.0,,Miami full timeout,102,93
409,4,0:53.0,,Turnover by J. Winslow (lost ball; steal by M. Smart),102,93
410,4,0:35.0,Turnover by M. Smart (bad pass; steal by J. Winslow),,102,93
411,4,0:32.0,,Shooting foul by M. Smart (drawn by J. Winslow),102,93
412,4,0:32.0,,Technical foul by J. Winslow,102,93
413,4,0:32.0,J. Crowder misses technical free throw,,102,93
414,4,0:32.0,,Offensive rebound by Team,102,93
415,4,0:32.0,,J. Winslow makes free throw 1 of 2,102,94
416,4,0:32.0,,J. Winslow makes free throw 2 of 2,102,95
417,4,0:30.0,Personal foul by J. Winslow (drawn by M. Smart),,102,95
418,4,0:30.0,M. Smart makes free throw 1 of 2,,103,95
419,4,0:30.0,M. Smart makes free throw 2 of 2,,104,95
420,4,0:30.0,,Miami full timeout,104,95
421,4,0:30.0,,J. Johnson enters the game for T. Johnson,104,95
422,4,0:30.0,,T. Johnson enters the game for H. Whiteside,104,95
423,4,0:25.0,,J. Richardson misses 3-pt jump shot from 25 ft,104,95
424,4,0:24.0,Defensive rebound by T. Rozier,,104,95
425,4,0:23.0,Personal foul by J. Winslow (drawn by T. Rozier),,104,95
426,4,0:23.0,T. Rozier misses free throw 1 of 2,,104,95
427,4,0:23.0,Offensive rebound by Team,,104,95
428,4,0:23.0,T. Rozier makes free throw 2 of 2,,105,95
429,4,0:14.0,,G. Dragić misses 3-pt jump shot from 25 ft,105,95
430,4,0:13.0,Defensive rebound by M. Smart,,105,95
