,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
379,4,6:08.0,,C. Zeller makes 2-pt layup from 1 ft,95,90
380,4,6:08.0,,Shooting foul by R. Rondo (drawn by C. Zeller),95,90
381,4,6:08.0,,M. Williams enters the game for F. Kaminsky,95,90
382,4,6:08.0,,C. Zeller makes free throw 1 of 1,95,91
383,4,5:45.0,J. Butler misses 2-pt jump shot from 16 ft,,95,91
384,4,5:44.0,,Defensive rebound by M. Williams,95,91
385,4,5:30.0,,K. Walker misses 2-pt layup from 1 ft (block by J. Butler),95,91
386,4,5:28.0,Defensive rebound by D. Wade,,95,91
387,4,5:23.0,D. Wade misses 2-pt layup from 1 ft,,95,91
388,4,5:20.0,Offensive rebound by N. Mirotić,,95,91
389,4,5:20.0,N. Mirotić makes 2-pt layup from 1 ft,,97,91
390,4,4:59.0,,J. Lamb makes 3-pt jump shot from 25 ft (assist by M. Williams),97,94
391,4,4:43.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by J. Butler),,100,94
392,4,4:35.0,,Charlotte full timeout,100,94
393,4,4:35.0,D. Valentine enters the game for D. Wade,,100,94
394,4,4:19.0,,J. Lamb misses 3-pt jump shot from 25 ft,100,94
395,4,4:17.0,,Offensive rebound by M. Williams,100,94
396,4,4:17.0,,M. Williams makes 2-pt layup from 1 ft,100,96
397,4,3:58.0,R. Rondo makes 2-pt layup from 1 ft,,102,96
398,4,3:34.0,,K. Walker misses 3-pt jump shot from 25 ft,102,96
399,4,3:31.0,Defensive rebound by N. Mirotić,,102,96
400,4,3:07.0,J. Butler misses 3-pt jump shot from 29 ft,,102,96
401,4,3:06.0,,Defensive rebound by M. Williams,102,96
402,4,2:59.0,,Turnover by K. Walker (lost ball; steal by R. Rondo),102,96
403,4,2:40.0,R. Rondo misses 2-pt jump shot from 19 ft,,102,96
404,4,2:38.0,Offensive rebound by J. Butler,,102,96
405,4,2:34.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by J. Butler),,105,96
406,4,2:14.0,,M. Kidd-Gilchrist makes 2-pt layup at rim (assist by K. Walker),105,98
407,4,2:07.0,N. Mirotić misses 3-pt jump shot from 25 ft,,105,98
408,4,2:05.0,,Defensive rebound by C. Zeller,105,98
409,4,1:59.0,,Personal foul by J. Butler (drawn by J. Lamb),105,98
410,4,1:59.0,D. Wade enters the game for D. Valentine,,105,98
411,4,1:51.0,,K. Walker misses 3-pt jump shot from 24 ft,105,98
412,4,1:49.0,Defensive rebound by J. Butler,,105,98
413,4,1:34.0,J. Butler makes 2-pt jump shot from 9 ft,,107,98
414,4,1:34.0,,Charlotte full timeout,107,98
415,4,1:31.0,,J. Lamb makes 3-pt jump shot from 29 ft (assist by M. Williams),107,101
416,4,1:12.0,Shooting foul by J. Lamb (drawn by D. Wade),,107,101
417,4,1:12.0,D. Wade misses free throw 1 of 2,,107,101
418,4,1:12.0,Offensive rebound by Team,,107,101
419,4,1:12.0,B. Portis enters the game for R. Lopez,,107,101
420,4,1:12.0,D. Wade makes free throw 2 of 2,,108,101
421,4,1:04.0,,K. Walker makes 2-pt layup from 1 ft,108,103
422,4,0:38.0,B. Portis makes 2-pt jump shot from 18 ft (assist by J. Butler),,110,103
423,4,0:30.0,,K. Walker makes 2-pt layup from 2 ft,110,105
424,4,0:27.0,Turnover by J. Butler (lost ball),,110,105
425,4,0:23.0,,J. Lamb makes 2-pt layup from 1 ft (assist by M. Williams),110,107
426,4,0:23.0,Chicago full timeout,,110,107
427,4,0:23.0,R. Lopez enters the game for B. Portis,,110,107
428,4,0:20.0,Personal take foul by K. Walker (drawn by J. Butler),,110,107
429,4,0:20.0,J. Butler makes free throw 1 of 2,,111,107
430,4,0:20.0,D. Valentine enters the game for R. Lopez,,111,107
431,4,0:20.0,J. Butler makes free throw 2 of 2,,112,107
432,4,0:13.0,,K. Walker makes 2-pt layup from 1 ft,112,109
433,4,0:11.0,Personal take foul by K. Walker (drawn by J. Butler),,112,109
434,4,0:11.0,J. Butler misses free throw 1 of 2,,112,109
435,4,0:11.0,Offensive rebound by Team,,112,109
436,4,0:11.0,J. Butler makes free throw 2 of 2,,113,109
437,4,0:11.0,,Charlotte full timeout,113,109
438,4,0:11.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,113,109
439,4,0:11.0,,F. Kaminsky enters the game for C. Zeller,113,109
440,4,0:08.0,,J. Lamb misses 2-pt dunk at rim (block by J. Butler),113,109
441,4,0:08.0,Defensive rebound by D. Valentine,,113,109
442,4,0:08.0,Personal take foul by M. Williams (drawn by D. Valentine),,113,109
443,4,0:08.0,D. Valentine makes free throw 1 of 2,,114,109
444,4,0:08.0,,C. Zeller enters the game for F. Kaminsky,114,109
445,4,0:08.0,D. Valentine makes free throw 2 of 2,,115,109
446,4,0:01.0,,M. Williams misses 3-pt jump shot from 26 ft,115,109
447,4,0:00.0,,Offensive rebound by M. Belinelli,115,109
