,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MINNESOTA_ACTION,SACRAMENTO_SCORE,MINNESOTA_SCORE
378,4,1:08.0,Loose ball foul by G. Temple (drawn by K. Towns),,106,103
379,4,1:08.0,,K. Towns makes free throw 1 of 2,106,104
380,4,1:08.0,,K. Towns makes free throw 2 of 2,106,105
381,4,0:56.0,Turnover by D. Cousins (bad pass; steal by Z. LaVine),,106,105
382,4,0:37.0,,Turnover by Z. LaVine (bad pass; steal by D. Cousins),106,105
383,4,0:33.0,Shooting foul by Z. LaVine (drawn by G. Temple),,106,105
384,4,0:33.0,G. Temple makes free throw 1 of 2,,107,105
385,4,0:33.0,G. Temple makes free throw 2 of 2,,108,105
386,4,0:33.0,,Minnesota full timeout,108,105
387,4,0:23.0,,K. Towns misses 3-pt jump shot from 24 ft,108,105
388,4,0:21.0,,Offensive rebound by R. Rubio,108,105
389,4,0:10.0,,K. Towns misses 3-pt jump shot from 22 ft,108,105
390,4,0:09.0,Defensive rebound by T. Lawson,,108,105
391,4,0:06.0,Personal take foul by A. Wiggins (drawn by T. Lawson),,108,105
392,4,0:06.0,T. Lawson misses free throw 1 of 2,,108,105
393,4,0:06.0,Offensive rebound by Team,,108,105
394,4,0:06.0,T. Lawson makes free throw 2 of 2,,109,105
395,4,0:06.0,,Minnesota full timeout,109,105
396,4,0:06.0,,N. Bjelica enters the game for G. Dieng,109,105
397,4,0:02.0,,Z. LaVine misses 3-pt jump shot from 26 ft,109,105
398,4,0:01.0,Defensive rebound by G. Temple,,109,105
