,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHILADELPHIA_ACTION,DETROIT_SCORE,PHILADELPHIA_SCORE
373,4,5:06.0,T. Harris makes 2-pt jump shot from 10 ft (assist by I. Smith),,122,91
374,4,4:47.0,,S. Rodríguez makes 3-pt jump shot from 25 ft,122,94
375,4,4:30.0,M. Morris misses 3-pt jump shot from 27 ft,,122,94
376,4,4:28.0,,Defensive rebound by N. Stauskas,122,94
377,4,4:24.0,,Personal block foul by M. Morris (drawn by T. Luwawu-Cabarrot),122,94
378,4,4:24.0,R. Bullock enters the game for M. Morris,,122,94
379,4,4:16.0,,J. Harper makes 2-pt jump shot from 18 ft (assist by S. Rodríguez),122,96
380,4,3:50.0,A. Baynes makes 2-pt dunk at rim (assist by R. Bullock),,124,96
381,4,3:30.0,,N. Stauskas makes 3-pt jump shot from 25 ft (assist by J. Harper),124,99
382,4,3:09.0,Shooting foul by J. Harper (drawn by A. Baynes),,124,99
383,4,3:09.0,A. Baynes makes free throw 1 of 2,,125,99
384,4,3:09.0,D. Hilliard enters the game for S. Johnson,,125,99
385,4,3:09.0,A. Baynes makes free throw 2 of 2,,126,99
386,4,3:00.0,,T. Luwawu-Cabarrot misses 2-pt layup from 3 ft (block by A. Baynes),126,99
387,4,2:57.0,,Offensive rebound by J. Harper,126,99
388,4,2:53.0,,Personal foul by T. Harris (drawn by J. Anderson),126,99
389,4,2:53.0,Detroit full timeout,,126,99
390,4,2:53.0,B. Marjanović enters the game for A. Baynes,,126,99
391,4,2:42.0,,J. Harper makes 2-pt layup from 1 ft (assist by S. Rodríguez),126,101
392,4,2:22.0,B. Marjanović misses 2-pt jump shot from 14 ft,,126,101
393,4,2:20.0,,Defensive rebound by N. Stauskas,126,101
394,4,2:07.0,,T. Luwawu-Cabarrot makes 2-pt jump shot from 4 ft,126,103
395,4,1:41.0,T. Harris makes 3-pt jump shot from 26 ft (assist by R. Bullock),,129,103
396,4,1:32.0,,N. Stauskas misses 3-pt jump shot from 27 ft,129,103
397,4,1:30.0,Defensive rebound by I. Smith,,129,103
398,4,1:22.0,I. Smith makes 2-pt layup from 1 ft,,131,103
399,4,1:05.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,131,103
400,4,1:03.0,Defensive rebound by T. Harris,,131,103
401,4,0:57.0,B. Marjanović makes 2-pt layup from 3 ft (assist by I. Smith),,133,103
402,4,0:57.0,Shooting foul by T. Luwawu-Cabarrot (drawn by B. Marjanović),,133,103
403,4,0:57.0,B. Marjanović misses free throw 1 of 1,,133,103
404,4,0:56.0,,Defensive rebound by J. Anderson,133,103
405,4,0:47.0,,S. Rodríguez misses 3-pt jump shot from 26 ft,133,103
406,4,0:45.0,Defensive rebound by T. Harris,,133,103
407,4,0:35.0,B. Marjanović makes 2-pt layup from 3 ft (assist by R. Bullock),,135,103
408,4,0:35.0,Shooting foul by J. Harper (drawn by B. Marjanović),,135,103
409,4,0:35.0,B. Marjanović makes free throw 1 of 1,,136,103
410,4,0:27.0,,N. Stauskas makes 3-pt jump shot from 24 ft (assist by S. Rodríguez),136,106
411,4,0:00.0,Turnover by Team (shot clock),,136,106
