,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DALLAS_ACTION,LA CLIPPERS_SCORE,DALLAS_SCORE
388,4,5:16.0,Defensive rebound by J. Redick,,88,88
389,4,5:02.0,B. Griffin makes 3-pt jump shot from 23 ft (assist by C. Paul),,91,88
390,4,4:44.0,,S. Curry makes 2-pt jump shot from 11 ft,91,90
391,4,4:16.0,B. Griffin misses 2-pt hook shot from 9 ft,,91,90
392,4,4:14.0,Offensive rebound by C. Paul,,91,90
393,4,4:05.0,C. Paul makes 2-pt jump shot from 18 ft,,93,90
394,4,3:38.0,,Turnover by S. Curry (traveling),93,90
395,4,3:38.0,,D. Nowitzki enters the game for D. Harris,93,90
396,4,3:26.0,B. Griffin misses 3-pt jump shot from 24 ft,,93,90
397,4,3:24.0,,Defensive rebound by N. Noel,93,90
398,4,3:08.0,,W. Matthews misses 3-pt jump shot from 24 ft,93,90
399,4,3:07.0,,Offensive rebound by N. Noel,93,90
400,4,2:53.0,,N. Noel makes 2-pt dunk at rim (assist by D. Nowitzki),93,92
401,4,2:30.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,95,92
402,4,2:20.0,,S. Curry makes 2-pt jump shot from 18 ft (assist by D. Nowitzki),95,94
403,4,2:00.0,B. Griffin misses 2-pt jump shot from 15 ft,,95,94
404,4,1:59.0,,Defensive rebound by W. Matthews,95,94
405,4,1:49.0,,W. Matthews misses 2-pt layup from 2 ft,95,94
406,4,1:48.0,Defensive rebound by Team,,95,94
407,4,1:48.0,A. Rivers enters the game for J. Crawford,,95,94
408,4,1:28.0,Turnover by C. Paul (lost ball),,95,94
409,4,1:09.0,,H. Barnes makes 2-pt jump shot from 14 ft,95,96
410,4,1:09.0,LA Clippers full timeout,,95,96
411,4,1:09.0,J. Crawford enters the game for A. Rivers,,95,96
412,4,1:00.0,Turnover by J. Crawford (lost ball; steal by N. Noel),,95,96
413,4,0:41.0,,H. Barnes misses 2-pt jump shot from 18 ft,95,96
414,4,0:40.0,Defensive rebound by C. Paul,,95,96
415,4,0:31.0,C. Paul misses 2-pt jump shot from 17 ft,,95,96
416,4,0:30.0,,Defensive rebound by Team,95,96
417,4,0:30.0,A. Rivers enters the game for J. Crawford,,95,96
418,4,0:30.0,L. Mbah a Moute enters the game for J. Redick,,95,96
419,4,0:11.0,,Turnover by H. Barnes (lost ball; steal by L. Mbah a Moute),95,96
420,4,0:08.0,Personal foul by N. Noel (drawn by C. Paul),,95,96
421,4,0:08.0,LA Clippers full timeout,,95,96
422,4,0:08.0,,D. Harris enters the game for D. Nowitzki,95,96
423,4,0:08.0,J. Redick enters the game for L. Mbah a Moute,,95,96
424,4,0:08.0,J. Crawford enters the game for A. Rivers,,95,96
425,4,0:04.0,Turnover by B. Griffin (lost ball; steal by H. Barnes),,95,96
426,4,0:02.0,,Personal take foul by C. Paul (drawn by H. Barnes),95,96
427,4,0:02.0,A. Rivers enters the game for J. Crawford,,95,96
428,4,0:02.0,,D. Nowitzki enters the game for N. Noel,95,96
429,4,0:01.0,,Personal take foul by B. Griffin (drawn by W. Matthews),95,96
430,4,0:01.0,,W. Matthews misses free throw 1 of 2,95,96
431,4,0:01.0,,Offensive rebound by Team,95,96
432,4,0:01.0,,N. Noel enters the game for D. Nowitzki,95,96
433,4,0:01.0,,S. Mejri enters the game for N. Noel,95,97
434,4,0:01.0,M. Speights enters the game for D. Jordan,,95,97
435,4,0:01.0,J. Crawford enters the game for A. Rivers,,95,97
436,4,0:01.0,,W. Matthews makes free throw 2 of 2,95,97
437,4,0:01.0,LA Clippers full timeout,,95,97
438,4,0:00.0,J. Redick misses 3-pt jump shot from 25 ft,,95,97
439,4,0:00.0,Offensive rebound by Team,,95,97
