,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
382,4,3:55.0,Defensive rebound by K. Caldwell-Pope,,96,89
383,4,3:53.0,Personal foul by D. Williams (drawn by R. Jackson),,96,89
384,4,3:43.0,R. Jackson misses 3-pt jump shot from 25 ft,,96,89
385,4,3:42.0,Offensive rebound by Team,,96,89
386,4,3:41.0,,Loose ball foul by J. Richardson (drawn by A. Drummond),96,89
387,4,3:31.0,A. Drummond makes 2-pt dunk at rim (assist by K. Caldwell-Pope),,98,89
388,4,3:31.0,Shooting foul by J. Richardson (drawn by A. Drummond),,98,89
389,4,3:31.0,A. Drummond misses free throw 1 of 1,,98,89
390,4,3:30.0,,Defensive rebound by D. Williams,98,89
391,4,3:21.0,,J. Johnson makes 2-pt dunk at rim,98,91
392,4,2:56.0,A. Drummond makes 2-pt hook shot from 12 ft (assist by R. Jackson),,100,91
393,4,2:45.0,,J. Johnson makes 3-pt jump shot from 25 ft,100,94
394,4,2:30.0,Personal foul by J. Richardson (drawn by R. Jackson),,100,94
395,4,2:30.0,,Technical foul by J. Richardson,100,94
396,4,2:30.0,Official timeout,,100,94
397,4,2:30.0,T. Harris makes technical free throw,,101,94
398,4,2:30.0,R. Jackson makes free throw 1 of 2,,102,94
399,4,2:30.0,J. Leuer enters the game for A. Drummond,,100,94
400,4,2:30.0,R. Jackson makes free throw 2 of 2,,103,94
401,4,2:11.0,,D. Williams makes 2-pt layup from 2 ft (assist by J. Richardson),103,96
402,4,1:46.0,T. Harris misses 2-pt jump shot from 17 ft,,103,96
403,4,1:45.0,,Defensive rebound by W. Ellington,103,96
404,4,1:34.0,,J. Johnson misses 2-pt layup from 3 ft,103,96
405,4,1:33.0,Defensive rebound by K. Caldwell-Pope,,103,96
406,4,1:14.0,J. Leuer misses 2-pt hook shot from 9 ft,,103,96
407,4,1:13.0,,Defensive rebound by W. Ellington,103,96
408,4,1:02.0,,W. Ellington misses 3-pt jump shot from 25 ft,103,96
409,4,1:01.0,,Offensive rebound by J. Johnson,103,96
410,4,0:58.0,,W. Ellington misses 2-pt layup from 1 ft,103,96
411,4,0:56.0,Defensive rebound by T. Harris,,103,96
412,4,0:37.0,R. Jackson makes 3-pt jump shot from 24 ft,,106,96
413,4,0:37.0,,Miami full timeout,106,96
414,4,0:31.0,,T. Johnson misses 3-pt jump shot from 23 ft,106,96
415,4,0:30.0,Defensive rebound by T. Harris,,106,96
416,4,0:18.0,Personal foul by J. Johnson (drawn by M. Morris),,106,96
417,4,0:18.0,M. Morris makes free throw 1 of 2,,107,96
418,4,0:18.0,M. Morris misses free throw 2 of 2,,107,96
419,4,0:17.0,,Defensive rebound by D. Williams,107,96
420,4,0:17.0,,Miami full timeout,107,96
421,4,0:11.0,,J. Johnson makes 2-pt layup from 1 ft,107,98
422,4,0:01.0,Turnover by M. Morris (lost ball),,107,98
