,QUARTER,TIME_REMAINING,DENVER_ACTION,UTAH_ACTION,DENVER_SCORE,UTAH_SCORE
390,4,2:04.0,Defensive rebound by D. Gallinari,,92,99
391,4,1:51.0,K. Faried makes 2-pt layup from 2 ft (assist by J. Nelson),,94,99
392,4,1:51.0,,Utah full timeout,94,99
393,4,1:37.0,,S. Mack misses 2-pt layup from 3 ft (block by J. Nelson),94,99
394,4,1:36.0,Defensive rebound by W. Barton,,94,99
395,4,1:32.0,Turnover by W. Barton (lost ball; steal by G. Hayward),,94,99
396,4,1:27.0,,Shooting foul by J. Nelson (drawn by G. Hayward),94,99
397,4,1:27.0,,G. Hayward makes free throw 1 of 2,94,100
398,4,1:27.0,,G. Hayward makes free throw 2 of 2,94,101
399,4,1:10.0,K. Faried misses 2-pt jump shot from 4 ft,,94,101
400,4,1:09.0,Offensive rebound by J. Nelson,,94,101
401,4,1:00.0,Turnover by K. Faried (bad pass),,94,101
402,4,0:38.0,,R. Hood misses 3-pt jump shot from 29 ft,94,101
403,4,0:37.0,Defensive rebound by D. Gallinari,,94,101
404,4,0:30.0,Shooting foul by J. Ingles (drawn by D. Gallinari),,94,101
405,4,0:30.0,D. Gallinari makes free throw 1 of 2,,95,101
406,4,0:30.0,A. Gee enters the game for J. Nelson,,95,101
407,4,0:30.0,D. Gallinari makes free throw 2 of 2,,96,101
408,4,0:29.0,,Personal foul by A. Gee (drawn by S. Mack),96,101
409,4,0:29.0,,S. Mack makes free throw 1 of 2,96,102
410,4,0:29.0,J. Nelson enters the game for A. Gee,,96,102
411,4,0:29.0,,S. Mack makes free throw 2 of 2,96,103
412,4,0:17.0,K. Faried misses 2-pt jump shot from 3 ft (block by R. Gobert),,96,103
413,4,0:16.0,Offensive rebound by K. Faried,,96,103
414,4,0:15.0,K. Faried makes 2-pt layup from 2 ft,,98,103
415,4,0:14.0,,Personal foul by W. Chandler (drawn by R. Hood),98,103
416,4,0:14.0,,R. Hood makes free throw 1 of 2,98,104
417,4,0:14.0,,R. Hood makes free throw 2 of 2,98,105
418,4,0:14.0,Denver full timeout,,98,105
419,4,0:10.0,W. Chandler misses 3-pt jump shot from 24 ft,,98,105
420,4,0:09.0,,Defensive rebound by R. Hood,98,105
