,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
391,4,6:03.0,,N. Mirotić makes free throw 1 of 1,92,83
392,4,5:39.0,A. Horford misses 2-pt jump shot from 5 ft,,92,83
393,4,5:36.0,Offensive rebound by M. Smart,,92,83
394,4,5:19.0,J. Crowder misses 3-pt jump shot from 27 ft,,92,83
395,4,5:18.0,,Defensive rebound by D. Wade,92,83
396,4,5:13.0,,Turnover by D. Wade (bad pass; steal by M. Smart),92,83
397,4,5:09.0,A. Bradley makes 2-pt dunk at rim (assist by I. Thomas),,94,83
398,4,4:54.0,,Chicago full timeout,94,83
399,4,4:48.0,,J. Butler makes 2-pt jump shot from 7 ft,94,85
400,4,4:48.0,,Shooting foul by M. Smart (drawn by J. Butler),94,85
401,4,4:48.0,,J. Butler makes free throw 1 of 1,94,86
402,4,4:25.0,M. Smart misses 2-pt layup from 3 ft,,94,86
403,4,4:24.0,,Defensive rebound by D. Wade,94,86
404,4,4:14.0,,I. Canaan misses 3-pt jump shot from 24 ft,94,86
405,4,4:12.0,Defensive rebound by J. Crowder,,94,86
406,4,3:59.0,I. Thomas misses 3-pt jump shot from 25 ft,,94,86
407,4,3:57.0,,Defensive rebound by D. Wade,94,86
408,4,3:44.0,,N. Mirotić misses 2-pt jump shot from 4 ft,94,86
409,4,3:43.0,Defensive rebound by A. Horford,,94,86
410,4,3:23.0,M. Smart makes 3-pt jump shot from 23 ft (assist by A. Bradley),,97,86
411,4,3:03.0,,D. Wade misses 3-pt jump shot from 26 ft,97,86
412,4,3:02.0,,Offensive rebound by B. Portis,97,86
413,4,3:01.0,,B. Portis makes 2-pt layup from 3 ft,97,88
414,4,2:32.0,A. Horford misses 2-pt jump shot from 8 ft,,97,88
415,4,2:31.0,Offensive rebound by M. Smart,,97,88
416,4,2:28.0,I. Thomas makes 2-pt jump shot from 5 ft (assist by M. Smart),,99,88
417,4,2:16.0,Offensive charge foul by B. Portis (drawn by I. Thomas),,99,88
418,4,2:16.0,,Turnover by B. Portis (offensive foul),99,88
419,4,2:16.0,Boston full timeout,,99,88
420,4,1:56.0,A. Bradley makes 2-pt layup from 1 ft (assist by I. Thomas),,101,88
421,4,1:48.0,,Shooting foul by M. Smart (drawn by I. Canaan),101,88
422,4,1:48.0,,I. Canaan makes free throw 1 of 2,101,89
423,4,1:48.0,,I. Canaan makes free throw 2 of 2,101,90
424,4,1:22.0,I. Thomas misses 3-pt jump shot from 27 ft,,101,90
425,4,1:21.0,,Defensive rebound by N. Mirotić,101,90
426,4,1:16.0,,Shooting foul by J. Crowder (drawn by J. Butler),101,90
427,4,1:16.0,,J. Butler makes free throw 1 of 2,101,91
428,4,1:16.0,,J. Butler makes free throw 2 of 2,101,92
429,4,0:59.0,A. Horford makes 2-pt layup from 2 ft (assist by M. Smart),,103,92
430,4,0:59.0,Shooting foul by D. Wade (drawn by A. Horford),,103,92
431,4,0:59.0,A. Horford makes free throw 1 of 1,,104,92
432,4,0:59.0,,Chicago full timeout,104,92
433,4,0:59.0,J. Brown enters the game for I. Thomas,,104,92
434,4,0:49.0,,B. Portis misses 3-pt jump shot from 27 ft,104,92
435,4,0:48.0,Defensive rebound by A. Horford,,104,92
436,4,0:24.0,A. Horford misses 3-pt jump shot from 24 ft,,104,92
437,4,0:23.0,,Defensive rebound by B. Portis,104,92
438,4,0:18.0,,I. Canaan makes 3-pt jump shot from 25 ft,104,95
