,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
389,4,5:47.0,,W. Matthews misses 2-pt layup from 3 ft,91,85
390,4,5:46.0,Defensive rebound by C. McCollum,,91,85
391,4,5:39.0,M. Plumlee makes 2-pt layup from 1 ft (assist by C. McCollum),,93,85
392,4,5:25.0,A. Crabbe enters the game for E. Turner,,93,85
393,4,5:16.0,,Turnover by H. Barnes (bad pass; steal by A. Crabbe),93,85
394,4,5:01.0,A. Crabbe misses 3-pt jump shot from 24 ft,,93,85
395,4,5:00.0,,Defensive rebound by D. Williams,93,85
396,4,4:53.0,,Shooting block foul by M. Plumlee (drawn by D. Powell),93,85
397,4,4:53.0,,D. Powell makes free throw 1 of 2,93,86
398,4,4:53.0,,J. Barea enters the game for S. Curry,93,86
399,4,4:53.0,,D. Powell makes free throw 2 of 2,93,87
400,4,4:35.0,C. McCollum makes 2-pt layup from 2 ft,,95,87
401,4,4:33.0,Violation by Team (jump ball),,95,87
402,4,4:19.0,,W. Matthews misses 2-pt jump shot from 18 ft,95,87
403,4,4:18.0,Defensive rebound by A. Aminu,,95,87
404,4,4:08.0,D. Lillard makes 2-pt jump shot from 16 ft,,97,87
405,4,4:07.0,,Dallas full timeout,97,87
406,4,3:49.0,,D. Powell makes 2-pt jump shot from 19 ft (assist by J. Barea),97,89
407,4,3:27.0,C. McCollum misses 2-pt jump shot from 10 ft,,97,89
408,4,3:26.0,,Defensive rebound by H. Barnes,97,89
409,4,3:07.0,,H. Barnes makes 2-pt layup from 1 ft,97,91
410,4,2:46.0,A. Aminu misses 3-pt jump shot from 23 ft,,97,91
411,4,2:46.0,,Defensive rebound by D. Powell,97,91
412,4,2:25.0,,J. Barea misses 2-pt layup from 2 ft,97,91
413,4,2:23.0,Defensive rebound by A. Aminu,,97,91
414,4,2:17.0,Turnover by D. Lillard (offensive foul),,97,91
415,4,2:17.0,,Offensive charge foul by D. Lillard (drawn by W. Matthews),97,91
416,4,2:17.0,,S. Mejri enters the game for D. Powell,97,91
417,4,2:17.0,M. Harkless enters the game for A. Aminu,,97,91
418,4,2:02.0,,Turnover by D. Williams (bad pass; steal by M. Plumlee),97,91
419,4,1:58.0,M. Plumlee makes 2-pt dunk at rim (assist by A. Crabbe),,99,91
420,4,1:58.0,,Dallas full timeout,99,91
421,4,1:58.0,,S. Curry enters the game for J. Barea,99,91
422,4,1:50.0,,Turnover by D. Williams (bad pass; steal by M. Harkless),99,91
423,4,1:36.0,Shooting foul by H. Barnes (drawn by D. Lillard),,99,91
424,4,1:36.0,D. Lillard makes free throw 1 of 2,,100,91
425,4,1:36.0,,J. Barea enters the game for D. Williams,100,91
426,4,1:36.0,D. Lillard makes free throw 2 of 2,,101,91
427,4,1:22.0,,S. Mejri makes 2-pt hook shot from 8 ft,101,93
428,4,1:09.0,M. Harkless makes 2-pt layup from 1 ft (assist by M. Plumlee),,103,93
429,4,1:02.0,,J. Barea misses 3-pt jump shot from 24 ft (block by A. Crabbe),103,93
430,4,1:00.0,Defensive rebound by C. McCollum,,103,93
431,4,0:47.0,D. Lillard misses 3-pt jump shot from 28 ft,,103,93
432,4,0:45.0,,Defensive rebound by S. Mejri,103,93
433,4,0:34.0,,Shooting foul by D. Lillard (drawn by W. Matthews),103,93
434,4,0:34.0,,W. Matthews misses free throw 1 of 3,103,93
435,4,0:34.0,,Offensive rebound by Team,103,93
436,4,0:34.0,,W. Matthews makes free throw 2 of 3,103,94
437,4,0:34.0,,Q. Acy enters the game for H. Barnes,103,94
438,4,0:34.0,,D. Finney-Smith enters the game for J. Barea,103,94
439,4,0:34.0,,N. Brussino enters the game for S. Curry,103,94
440,4,0:34.0,,A. Hammons enters the game for S. Mejri,103,94
441,4,0:34.0,S. Napier enters the game for M. Harkless,,103,94
442,4,0:34.0,E. Turner enters the game for M. Plumlee,,103,94
443,4,0:34.0,,W. Matthews makes free throw 3 of 3,103,95
444,4,0:19.0,Personal foul by Q. Acy (drawn by D. Lillard),,103,95
445,4,0:19.0,D. Lillard makes free throw 1 of 2,,104,95
446,4,0:19.0,,S. Curry enters the game for W. Matthews,104,95
447,4,0:19.0,D. Lillard makes free throw 2 of 2,,105,95
