,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
377,4,7:27.0,Turnover by J. Holiday (bad pass; steal by N. Noel),,84,71
378,4,7:20.0,,T. McConnell makes 2-pt jump shot from 7 ft (assist by R. Covington),84,73
379,4,7:00.0,L. Thomas misses 3-pt jump shot from 26 ft,,84,73
380,4,6:58.0,,Defensive rebound by N. Stauskas,84,73
381,4,6:51.0,,E. İlyasova makes 2-pt jump shot from 15 ft (assist by N. Stauskas),84,75
382,4,6:50.0,New York full timeout,,84,75
383,4,6:50.0,C. Anthony enters the game for K. Porziņģis,,84,75
384,4,6:50.0,K. O'Quinn enters the game for J. Noah,,84,75
385,4,6:50.0,C. Lee enters the game for J. Holiday,,84,75
386,4,6:50.0,D. Rose enters the game for L. Thomas,,84,75
387,4,6:50.0,,S. Rodríguez enters the game for T. McConnell,84,75
388,4,6:50.0,,D. Šarić enters the game for E. İlyasova,84,75
389,4,6:50.0,,G. Henderson enters the game for N. Stauskas,84,75
390,4,6:26.0,C. Anthony misses 2-pt jump shot from 16 ft,,84,75
391,4,6:25.0,Offensive rebound by Team,,84,75
392,4,6:21.0,Turnover by Team (shot clock),,84,75
393,4,6:13.0,,S. Rodríguez misses 2-pt jump shot from 4 ft,84,75
394,4,6:11.0,,Offensive rebound by N. Noel,84,75
395,4,6:11.0,,N. Noel makes 2-pt layup at rim,84,77
396,4,5:51.0,C. Lee misses 3-pt jump shot from 26 ft,,84,77
397,4,5:49.0,,Defensive rebound by G. Henderson,84,77
398,4,5:43.0,,G. Henderson misses 2-pt layup from 2 ft,84,77
399,4,5:41.0,,Offensive rebound by R. Covington,84,77
400,4,5:40.0,,R. Covington makes 2-pt layup at rim,84,79
401,4,5:17.0,B. Jennings misses 2-pt jump shot from 16 ft,,84,79
402,4,5:17.0,Offensive rebound by K. O'Quinn,,84,79
403,4,5:17.0,Personal foul by N. Noel (drawn by K. O'Quinn),,84,79
404,4,5:17.0,L. Thomas enters the game for C. Lee,,84,79
405,4,5:07.0,D. Rose makes 2-pt jump shot from 14 ft,,86,79
406,4,4:53.0,,S. Rodríguez misses 3-pt jump shot from 26 ft,86,79
407,4,4:50.0,Defensive rebound by D. Rose,,86,79
408,4,4:44.0,B. Jennings makes 3-pt jump shot from 23 ft (assist by L. Thomas),,89,79
409,4,4:42.0,,Philadelphia full timeout,89,79
410,4,4:25.0,,G. Henderson makes 2-pt layup from 2 ft (assist by R. Covington),89,81
411,4,4:00.0,L. Thomas misses 2-pt jump shot from 7 ft,,89,81
412,4,3:58.0,,Defensive rebound by N. Noel,89,81
413,4,3:41.0,,R. Covington makes 2-pt jump shot from 17 ft (assist by S. Rodríguez),89,83
414,4,3:20.0,D. Rose makes 2-pt jump shot from 19 ft,,91,83
415,4,3:04.0,,T. McConnell enters the game for D. Šarić,91,83
416,4,3:04.0,,E. İlyasova enters the game for N. Noel,91,83
417,4,3:04.0,,J. Embiid enters the game for S. Rodríguez,91,83
418,4,2:56.0,,J. Embiid misses 2-pt layup from 2 ft,91,83
419,4,2:54.0,,Offensive rebound by J. Embiid,91,83
420,4,2:52.0,,J. Embiid misses 2-pt layup from 2 ft,91,83
421,4,2:52.0,,Offensive rebound by J. Embiid,91,83
422,4,2:52.0,,J. Embiid misses 2-pt layup from 2 ft (block by C. Anthony),91,83
423,4,2:52.0,,Offensive rebound by Team,91,83
424,4,2:52.0,Official timeout,,91,83
425,4,2:52.0,J. Noah enters the game for K. O'Quinn,,91,83
426,4,2:49.0,,G. Henderson misses 2-pt jump shot from 18 ft,91,83
427,4,2:47.0,Defensive rebound by L. Thomas,,91,83
428,4,2:29.0,J. Noah makes 2-pt layup from 1 ft (assist by D. Rose),,93,83
429,4,2:18.0,,J. Embiid makes 2-pt jump shot from 4 ft,93,85
430,4,2:18.0,,Shooting foul by J. Noah (drawn by J. Embiid),93,85
431,4,2:18.0,,J. Embiid makes free throw 1 of 1,93,86
432,4,2:04.0,Turnover by D. Rose (bad pass; steal by J. Embiid),,93,86
433,4,1:57.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by T. McConnell),93,89
434,4,1:37.0,C. Anthony misses 2-pt jump shot from 18 ft,,93,89
435,4,1:36.0,Offensive rebound by J. Noah,,93,89
436,4,1:24.0,D. Rose makes 2-pt jump shot from 14 ft,,95,89
437,4,1:24.0,,Philadelphia full timeout,95,89
438,4,1:21.0,,J. Embiid makes 3-pt jump shot from 27 ft (assist by E. İlyasova),95,92
439,4,1:03.0,C. Anthony misses 3-pt jump shot from 25 ft,,95,92
440,4,1:02.0,,Defensive rebound by Team,95,92
441,4,0:52.0,,J. Embiid makes 2-pt layup from 1 ft (assist by E. İlyasova),95,94
442,4,0:35.0,D. Rose makes 2-pt layup from 1 ft,,97,94
443,4,0:28.0,,Shooting foul by D. Rose (drawn by G. Henderson),97,94
444,4,0:28.0,,G. Henderson makes free throw 1 of 2,97,95
445,4,0:28.0,,G. Henderson makes free throw 2 of 2,97,96
446,4,0:28.0,New York full timeout,,97,96
447,4,0:28.0,New York full timeout,,97,96
448,4,0:28.0,K. Porziņģis enters the game for J. Noah,,97,96
449,4,0:07.0,K. Porziņģis misses 3-pt jump shot from 23 ft,,97,96
450,4,0:06.0,,Defensive rebound by G. Henderson,97,96
451,4,0:00.0,,T. McConnell makes 2-pt jump shot from 12 ft (assist by E. İlyasova),97,98
