,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
380,4,6:11.0,T. Johnson makes 2-pt jump shot from 21 ft (assist by G. Dragić),,77,83
381,4,5:55.0,,K. Walker misses 3-pt jump shot from 27 ft,77,83
382,4,5:54.0,Defensive rebound by J. Winslow,,77,83
383,4,5:43.0,T. Johnson misses 3-pt jump shot from 24 ft,,77,83
384,4,5:42.0,,Defensive rebound by N. Batum,77,83
385,4,5:23.0,,J. Lamb makes 2-pt layup from 2 ft,77,85
386,4,4:57.0,T. Johnson makes 2-pt layup from 3 ft,,79,85
387,4,4:32.0,,M. Williams misses 2-pt jump shot from 9 ft,79,85
388,4,4:31.0,Defensive rebound by J. Winslow,,79,85
389,4,4:18.0,G. Dragić misses 2-pt jump shot from 12 ft,,79,85
390,4,4:17.0,,Defensive rebound by C. Zeller,79,85
391,4,4:07.0,,N. Batum misses 2-pt jump shot from 10 ft,79,85
392,4,4:06.0,Defensive rebound by T. Johnson,,79,85
393,4,3:57.0,H. Whiteside misses 2-pt jump shot from 9 ft,,79,85
394,4,3:56.0,,Defensive rebound by J. Lamb,79,85
395,4,3:33.0,,C. Zeller misses 2-pt jump shot from 6 ft,79,85
396,4,3:33.0,,Offensive rebound by Team,79,85
397,4,3:33.0,Loose ball foul by J. Richardson (drawn by C. Zeller),,79,85
398,4,3:33.0,,M. Kidd-Gilchrist enters the game for J. Lamb,79,85
399,4,3:26.0,,Personal foul by G. Dragić (drawn by M. Kidd-Gilchrist),79,85
400,4,3:17.0,,Turnover by N. Batum (bad pass; steal by T. Johnson),79,85
401,4,3:14.0,T. Johnson makes 2-pt dunk at rim,,81,85
402,4,3:14.0,,Charlotte full timeout,81,85
403,4,3:05.0,,Personal foul by H. Whiteside (drawn by C. Zeller),81,85
404,4,3:05.0,,C. Zeller misses free throw 1 of 2,81,85
405,4,3:05.0,,Offensive rebound by Team,81,85
406,4,3:05.0,,C. Zeller makes free throw 2 of 2,81,86
407,4,2:46.0,Shooting foul by K. Walker (drawn by J. Winslow),,81,86
408,4,2:46.0,J. Winslow misses free throw 1 of 2,,81,86
409,4,2:46.0,Offensive rebound by Team,,81,86
410,4,2:46.0,J. Winslow makes free throw 2 of 2,,82,86
411,4,2:34.0,,Turnover by C. Zeller (bad pass; steal by J. Richardson),82,86
412,4,2:26.0,T. Johnson misses 3-pt jump shot from 24 ft,,82,86
413,4,2:25.0,,Defensive rebound by M. Williams,82,86
414,4,2:11.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,82,86
415,4,2:10.0,Defensive rebound by H. Whiteside,,82,86
416,4,1:54.0,J. Winslow misses 2-pt layup from 1 ft,,82,86
417,4,1:53.0,,Defensive rebound by K. Walker,82,86
418,4,1:40.0,,K. Walker makes 3-pt jump shot from 24 ft,82,89
419,4,1:40.0,Miami full timeout,,82,89
420,4,1:30.0,T. Johnson misses 2-pt layup from 1 ft (block by C. Zeller),,82,89
421,4,1:28.0,,Defensive rebound by N. Batum,82,89
422,4,1:06.0,,K. Walker misses 3-pt jump shot from 27 ft,82,89
423,4,1:04.0,Defensive rebound by J. Richardson,,82,89
424,4,0:55.0,Turnover by J. Winslow (bad pass),,82,89
425,4,0:34.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 19 ft (assist by K. Walker),82,91
426,4,0:34.0,Miami full timeout,,82,91
427,4,0:31.0,J. Richardson misses 2-pt jump shot from 20 ft,,82,91
428,4,0:28.0,,Defensive rebound by M. Kidd-Gilchrist,82,91
429,4,0:04.0,,Turnover by Team (shot clock),82,91
430,4,0:01.0,G. Dragić misses 3-pt jump shot from 27 ft,,82,91
431,4,0:00.0,,Defensive rebound by K. Walker,82,91
