,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHOENIX_ACTION,DETROIT_SCORE,PHOENIX_SCORE
386,4,9:52.0,,Offensive rebound by Team,85,81
387,4,9:52.0,Loose ball foul by A. Baynes (drawn by A. Len),,85,81
388,4,9:52.0,A. Drummond enters the game for A. Baynes,,85,81
389,4,9:45.0,,J. Dudley misses 2-pt jump shot from 12 ft,85,81
390,4,9:44.0,,Offensive rebound by Team,85,81
391,4,9:44.0,Loose ball foul by A. Drummond (drawn by A. Len),,85,81
392,4,9:39.0,,E. Bledsoe misses 2-pt jump shot from 21 ft,85,81
393,4,9:37.0,Defensive rebound by A. Drummond,,85,81
394,4,9:37.0,Personal foul by A. Len (drawn by A. Drummond),,85,81
395,4,9:20.0,M. Morris makes 2-pt jump shot from 18 ft (assist by B. Udrih),,87,81
396,4,8:57.0,,E. Bledsoe makes 2-pt jump shot from 6 ft,87,83
397,4,8:40.0,A. Drummond makes 2-pt layup from 2 ft (assist by M. Morris),,89,83
398,4,8:23.0,,E. Bledsoe misses 2-pt layup from 2 ft,89,83
399,4,8:23.0,Defensive rebound by Team,,89,83
400,4,8:07.0,Turnover by B. Udrih (bad pass; steal by P. Tucker),,89,83
401,4,8:04.0,,Shooting foul by K. Caldwell-Pope (drawn by D. Booker),89,83
402,4,8:04.0,,D. Booker makes free throw 1 of 2,89,84
403,4,8:04.0,,D. Booker misses free throw 2 of 2,89,84
404,4,8:02.0,Defensive rebound by K. Caldwell-Pope,,89,84
405,4,7:47.0,,T. Warren enters the game for P. Tucker,89,84
406,4,7:39.0,Turnover by Team (shot clock),,89,84
407,4,7:32.0,,E. Bledsoe makes 2-pt layup from 2 ft,89,86
408,4,7:23.0,Detroit full timeout,,89,86
409,4,7:23.0,I. Smith enters the game for B. Udrih,,89,86
410,4,7:14.0,Personal foul by D. Booker (drawn by K. Caldwell-Pope),,89,86
411,4,7:14.0,T. Harris enters the game for J. Leuer,,89,86
412,4,6:58.0,Turnover by A. Drummond (lost ball; steal by J. Dudley),,89,86
413,4,6:48.0,,E. Bledsoe makes 2-pt jump shot from 16 ft,89,88
414,4,6:32.0,Def 3 sec tech foul by A. Len,,89,88
415,4,6:32.0,K. Caldwell-Pope makes technical free throw,,90,88
416,4,6:22.0,Turnover by I. Smith (bad pass; steal by D. Booker),,90,88
417,4,6:01.0,,J. Dudley misses 3-pt jump shot from 24 ft,90,88
418,4,5:58.0,Defensive rebound by M. Morris,,90,88
419,4,5:52.0,M. Morris misses 3-pt jump shot from 26 ft,,90,88
420,4,5:49.0,,Defensive rebound by E. Bledsoe,90,88
421,4,5:27.0,,E. Bledsoe makes 2-pt jump shot from 8 ft,90,90
422,4,5:12.0,T. Harris misses 2-pt layup from 2 ft,,90,90
423,4,5:10.0,,Defensive rebound by A. Len,90,90
424,4,5:02.0,,A. Len makes 2-pt dunk at rim (assist by J. Dudley),90,92
425,4,5:01.0,Detroit full timeout,,90,92
426,4,4:48.0,K. Caldwell-Pope misses 2-pt layup from 3 ft (block by D. Booker),,90,92
427,4,4:45.0,,Defensive rebound by A. Len,90,92
428,4,4:42.0,,E. Bledsoe makes 2-pt layup from 1 ft,90,94
429,4,4:29.0,Offensive foul by K. Caldwell-Pope (drawn by D. Booker),,90,94
430,4,4:29.0,Turnover by K. Caldwell-Pope (offensive foul),,90,94
431,4,4:14.0,,Personal foul by A. Drummond (drawn by D. Booker),90,94
432,4,4:14.0,,D. Booker makes free throw 1 of 2,90,95
433,4,4:14.0,,D. Booker makes free throw 2 of 2,90,96
434,4,4:00.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by I. Smith),,93,96
435,4,3:45.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),93,99
436,4,3:28.0,Shooting foul by A. Len (drawn by I. Smith),,93,99
437,4,3:28.0,I. Smith misses free throw 1 of 2,,93,99
438,4,3:28.0,Offensive rebound by Team,,93,99
439,4,3:28.0,J. Leuer enters the game for T. Harris,,93,99
440,4,3:28.0,I. Smith makes free throw 2 of 2,,94,99
441,4,3:11.0,,Turnover by J. Dudley (bad pass),94,99
442,4,2:49.0,A. Drummond misses 2-pt hook shot from 6 ft,,94,99
443,4,2:47.0,,Defensive rebound by A. Len,94,99
444,4,2:30.0,,Turnover by T. Warren (traveling),94,99
445,4,2:09.0,A. Drummond makes 2-pt jump shot from 7 ft (assist by I. Smith),,96,99
446,4,1:42.0,,E. Bledsoe misses 2-pt jump shot from 13 ft,96,99
447,4,1:40.0,Defensive rebound by J. Leuer,,96,99
448,4,1:36.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,96,99
449,4,1:33.0,,Defensive rebound by Team,96,99
450,4,1:21.0,,Shooting foul by M. Morris (drawn by T. Warren),96,99
451,4,1:21.0,,T. Warren makes free throw 1 of 2,96,100
452,4,1:21.0,,T. Warren makes free throw 2 of 2,96,101
453,4,1:11.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,96,101
454,4,1:10.0,,Defensive rebound by E. Bledsoe,96,101
455,4,0:47.0,,D. Booker misses 2-pt jump shot from 15 ft (block by I. Smith),96,101
456,4,0:47.0,,Offensive rebound by Team,96,101
457,4,0:47.0,,Turnover by Team (shot clock),96,101
458,4,0:47.0,Detroit full timeout,,96,101
459,4,0:47.0,,P. Tucker enters the game for J. Dudley,96,101
460,4,0:47.0,T. Harris enters the game for J. Leuer,,96,101
461,4,0:40.0,Turnover by M. Morris (bad pass; steal by A. Len),,96,101
462,4,0:21.0,,E. Bledsoe makes 2-pt jump shot from 7 ft,96,103
463,4,0:21.0,Detroit full timeout,,96,103
464,4,0:21.0,B. Udrih enters the game for I. Smith,,96,103
465,4,0:16.0,M. Morris makes 3-pt jump shot from 26 ft,,99,103
466,4,0:16.0,,Phoenix full timeout,99,103
467,4,0:16.0,,J. Dudley enters the game for P. Tucker,99,103
468,4,0:16.0,S. Johnson enters the game for B. Udrih,,99,103
469,4,0:15.0,,Personal take foul by A. Drummond (drawn by E. Bledsoe),99,103
470,4,0:15.0,,E. Bledsoe makes free throw 1 of 2,99,104
471,4,0:15.0,,P. Tucker enters the game for J. Dudley,99,104
472,4,0:15.0,I. Smith enters the game for S. Johnson,,99,104
473,4,0:15.0,,E. Bledsoe makes free throw 2 of 2,99,105
474,4,0:08.0,Personal foul by T. Warren,,99,105
475,4,0:08.0,A. Drummond misses free throw 1 of 2,,99,105
476,4,0:08.0,Offensive rebound by Team,,99,105
477,4,0:08.0,A. Drummond makes free throw 2 of 2,,100,105
478,4,0:07.0,,Personal take foul by M. Morris,100,105
479,4,0:07.0,,T. Warren makes free throw 1 of 2,100,106
480,4,0:07.0,,T. Warren makes free throw 2 of 2,100,107
