,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,TORONTO_ACTION,CLEVELAND_SCORE,TORONTO_SCORE
389,4,4:23.0,L. James misses free throw 1 of 2,,85,84
390,4,4:23.0,Offensive rebound by Team,,85,84
391,4,4:23.0,T. Thompson enters the game for K. Love,,85,84
392,4,4:23.0,,J. Valančiūnas enters the game for C. Joseph,85,84
393,4,4:23.0,L. James makes free throw 2 of 2,,86,84
394,4,4:06.0,,D. DeRozan misses 2-pt jump shot from 20 ft,86,84
395,4,4:05.0,Defensive rebound by I. Shumpert,,86,84
396,4,3:47.0,K. Irving misses 2-pt jump shot from 18 ft,,86,84
397,4,3:47.0,,Defensive rebound by J. Valančiūnas,86,84
398,4,3:42.0,,Shooting block foul by I. Shumpert (drawn by K. Lowry),86,84
399,4,3:42.0,,K. Lowry makes free throw 1 of 2,86,85
400,4,3:42.0,K. Love enters the game for I. Shumpert,,86,85
401,4,3:42.0,,K. Lowry makes free throw 2 of 2,86,86
402,4,3:24.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,88,86
403,4,3:07.0,,D. DeRozan makes 2-pt jump shot from 4 ft (assist by P. Patterson),88,88
404,4,2:37.0,K. Love misses 3-pt jump shot from 24 ft,,88,88
405,4,2:37.0,,Defensive rebound by Team,88,88
406,4,2:37.0,Loose ball foul by L. James (drawn by K. Lowry),,88,88
407,4,2:37.0,,K. Lowry misses free throw 1 of 2,88,88
408,4,2:37.0,,Offensive rebound by Team,88,88
409,4,2:37.0,,K. Lowry makes free throw 2 of 2,88,89
410,4,2:27.0,Shooting foul by D. Carroll (drawn by L. James),,88,89
411,4,2:27.0,L. James makes free throw 1 of 2,,89,89
412,4,2:27.0,L. James misses free throw 2 of 2,,89,89
413,4,2:26.0,Offensive rebound by L. James,,89,89
414,4,2:22.0,K. Irving misses 3-pt jump shot from 26 ft,,89,89
415,4,2:21.0,,Defensive rebound by D. DeRozan,89,89
416,4,2:12.0,,D. DeRozan misses 2-pt jump shot from 5 ft (block by K. Love),89,89
417,4,2:12.0,,Offensive rebound by D. DeRozan,89,89
418,4,1:58.0,,D. DeRozan misses 2-pt jump shot from 17 ft,89,89
419,4,1:58.0,Defensive rebound by L. James,,89,89
420,4,1:41.0,K. Irving misses 2-pt jump shot from 13 ft,,89,89
421,4,1:41.0,Offensive rebound by L. James,,89,89
422,4,1:41.0,Shooting foul by D. Carroll (drawn by L. James),,89,89
423,4,1:41.0,L. James makes free throw 1 of 2,,90,89
424,4,1:41.0,L. James makes free throw 2 of 2,,91,89
425,4,1:31.0,,D. DeRozan makes 2-pt dunk at rim,91,91
426,4,1:15.0,K. Irving misses 2-pt jump shot from 11 ft,,91,91
427,4,1:15.0,,Defensive rebound by P. Patterson,91,91
428,4,0:56.0,,K. Lowry misses 2-pt layup from 4 ft,91,91
429,4,0:54.0,,Offensive rebound by J. Valančiūnas,91,91
430,4,0:54.0,,J. Valančiūnas misses 2-pt layup from 2 ft,91,91
431,4,0:54.0,Defensive rebound by T. Thompson,,91,91
432,4,0:44.0,K. Irving makes 3-pt jump shot from 26 ft (assist by L. James),,94,91
433,4,0:44.0,,Toronto full timeout,94,91
434,4,0:44.0,I. Shumpert enters the game for K. Love,,94,91
435,4,0:39.0,,K. Lowry misses 2-pt jump shot from 6 ft,94,91
436,4,0:38.0,Defensive rebound by L. James,,94,91
437,4,0:17.0,L. James misses 3-pt jump shot from 25 ft,,94,91
438,4,0:17.0,,Defensive rebound by P. Patterson,94,91
439,4,0:06.0,,P. Patterson misses 3-pt jump shot from 26 ft,94,91
440,4,0:04.0,Defensive rebound by Team,,94,91
441,4,0:04.0,Cleveland full timeout,,94,91
442,4,0:04.0,K. Love enters the game for T. Thompson,,94,91
443,4,0:00.0,Turnover by K. Irving (lost ball; steal by P. Patterson),,94,91
444,4,0:00.0,,Toronto full timeout,94,91
445,4,0:00.0,T. Thompson enters the game for K. Love,,94,91
446,4,0:00.0,,K. Lowry misses 3-pt jump shot from 32 ft,94,91
447,4,0:00.0,,Offensive rebound by Team,94,91
