,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PHOENIX_ACTION,LA LAKERS_SCORE,PHOENIX_SCORE
387,4,7:32.0,,E. Bledsoe enters the game for T. Ulis,106,92
388,4,7:32.0,,T. Warren enters the game for D. Jones,106,92
389,4,7:32.0,,M. Chriss enters the game for L. Barbosa,106,92
390,4,7:18.0,,T. Warren misses 3-pt jump shot from 23 ft,106,92
391,4,7:16.0,Defensive rebound by D. Nwaba,,106,92
392,4,7:03.0,C. Brewer misses 3-pt jump shot from 24 ft,,106,92
393,4,7:01.0,Offensive rebound by I. Zubac,,106,92
394,4,7:00.0,I. Zubac makes 2-pt layup from 2 ft,,108,92
395,4,6:43.0,,D. Booker misses 2-pt jump shot from 13 ft,108,92
396,4,6:40.0,Defensive rebound by C. Brewer,,108,92
397,4,6:38.0,C. Brewer makes 2-pt layup from 1 ft (assist by J. Clarkson),,110,92
398,4,6:27.0,,Shooting foul by D. Nwaba (drawn by E. Bledsoe),110,92
399,4,6:27.0,,E. Bledsoe makes free throw 1 of 2,110,93
400,4,6:27.0,,E. Bledsoe misses free throw 2 of 2,110,93
401,4,6:27.0,D. Russell enters the game for D. Nwaba,,110,93
402,4,6:27.0,B. Ingram enters the game for C. Brewer,,110,93
403,4,6:26.0,Defensive rebound by L. Nance,,110,93
404,4,6:17.0,Personal foul by A. Williams (drawn by I. Zubac),,110,93
405,4,6:08.0,J. Clarkson misses 3-pt jump shot from 26 ft,,110,93
406,4,6:07.0,,Defensive rebound by A. Williams,110,93
407,4,6:02.0,,Shooting foul by L. Nance (drawn by M. Chriss),110,93
408,4,6:02.0,,M. Chriss makes free throw 1 of 2,110,94
409,4,6:02.0,J. Randle enters the game for I. Zubac,,110,94
410,4,6:02.0,,M. Chriss makes free throw 2 of 2,110,95
411,4,5:51.0,Personal foul by M. Chriss (drawn by B. Ingram),,110,95
412,4,5:51.0,B. Ingram misses free throw 1 of 2,,110,95
413,4,5:51.0,Offensive rebound by Team,,110,95
414,4,5:51.0,B. Ingram makes free throw 2 of 2,,111,95
415,4,5:41.0,,Turnover by E. Bledsoe (bad pass),111,95
416,4,5:27.0,D. Russell misses 2-pt jump shot from 4 ft,,111,95
417,4,5:24.0,Offensive rebound by J. Randle,,111,95
418,4,5:24.0,J. Randle makes 2-pt layup from 2 ft,,113,95
419,4,5:14.0,,D. Booker misses 2-pt jump shot from 15 ft,113,95
420,4,5:12.0,,Offensive rebound by T. Warren,113,95
421,4,5:10.0,,T. Warren misses 2-pt layup from 2 ft,113,95
422,4,5:07.0,,Offensive rebound by T. Warren,113,95
423,4,5:06.0,,T. Warren misses 2-pt layup from 2 ft,113,95
424,4,4:59.0,Defensive rebound by L. Nance,,113,95
425,4,4:53.0,J. Randle makes 3-pt jump shot from 25 ft (assist by L. Nance),,116,95
426,4,4:53.0,,Phoenix full timeout,116,95
427,4,4:37.0,,M. Chriss makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),116,98
428,4,4:19.0,Personal foul by D. Booker (drawn by J. Randle),,116,98
429,4,4:19.0,J. Randle misses free throw 1 of 2,,116,98
430,4,4:19.0,Offensive rebound by Team,,116,98
431,4,4:19.0,J. Randle makes free throw 2 of 2,,117,98
432,4,4:07.0,,M. Chriss makes 2-pt jump shot from 4 ft (assist by E. Bledsoe),117,100
433,4,3:52.0,D. Russell misses 2-pt jump shot from 19 ft,,117,100
434,4,3:50.0,,Defensive rebound by E. Bledsoe,117,100
435,4,3:44.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,117,100
436,4,3:42.0,,Offensive rebound by M. Chriss,117,100
437,4,3:42.0,,M. Chriss misses 2-pt layup from 1 ft,117,100
438,4,3:38.0,,Offensive rebound by D. Booker,117,100
439,4,3:36.0,,M. Chriss makes 3-pt jump shot from 27 ft (assist by D. Booker),117,103
440,4,3:12.0,J. Clarkson misses 2-pt jump shot from 16 ft,,117,103
441,4,3:11.0,,Defensive rebound by T. Warren,117,103
442,4,3:10.0,,Personal foul by J. Clarkson (drawn by E. Bledsoe),117,103
443,4,3:10.0,,E. Bledsoe makes free throw 1 of 2,117,104
444,4,3:10.0,,E. Bledsoe misses free throw 2 of 2,117,104
445,4,3:08.0,,Offensive rebound by A. Williams,117,104
446,4,3:02.0,,D. Booker makes 2-pt jump shot from 6 ft,117,106
447,4,2:39.0,L. Nance misses 3-pt jump shot from 24 ft,,117,106
448,4,2:37.0,,Defensive rebound by D. Booker,117,106
449,4,2:34.0,,Turnover by D. Booker (bad pass),117,106
450,4,2:34.0,LA Lakers full timeout,,117,106
451,4,2:16.0,J. Randle misses 2-pt jump shot from 5 ft (block by A. Williams),,117,106
452,4,2:12.0,,Defensive rebound by D. Booker,117,106
453,4,2:09.0,,T. Warren makes 2-pt dunk at rim,117,108
454,4,1:46.0,J. Clarkson misses 2-pt jump shot from 19 ft,,117,108
455,4,1:45.0,,Defensive rebound by D. Booker,117,108
456,4,1:24.0,,Turnover by E. Bledsoe (bad pass; steal by J. Clarkson),117,108
457,4,1:00.0,J. Clarkson misses 3-pt jump shot from 25 ft,,117,108
458,4,0:57.0,,Defensive rebound by M. Chriss,117,108
459,4,0:51.0,,D. Booker makes 2-pt layup from 1 ft (assist by E. Bledsoe),117,110
460,4,0:33.0,D. Russell makes 3-pt jump shot from 25 ft,,120,110
461,4,0:33.0,,Phoenix full timeout,120,110
462,4,0:26.0,,Turnover by E. Bledsoe (lost ball; steal by J. Clarkson),120,110
463,4,0:20.0,Personal take foul by T. Warren,,120,110
464,4,0:20.0,D. Russell makes free throw 1 of 2,,121,110
465,4,0:20.0,D. Russell makes free throw 2 of 2,,122,110
466,4,0:15.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,122,110
467,4,0:12.0,Defensive rebound by L. Nance,,122,110
