,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,UTAH_ACTION,SACRAMENTO_SCORE,UTAH_SCORE
386,4,3:11.0,B. McLemore misses 2-pt jump shot from 20 ft,,83,100
387,4,3:10.0,,Defensive rebound by J. Johnson,83,100
388,4,2:56.0,,G. Hayward makes 2-pt layup from 2 ft (assist by S. Mack),83,102
389,4,2:40.0,D. Collison misses 2-pt jump shot from 17 ft,,83,102
390,4,2:40.0,,Defensive rebound by R. Gobert,83,102
391,4,2:30.0,,Utah full timeout,83,102
392,4,2:30.0,,R. Neto enters the game for S. Mack,83,102
393,4,2:30.0,,J. Withey enters the game for R. Gobert,83,102
394,4,2:30.0,,T. Lyles enters the game for G. Hayward,83,102
395,4,2:30.0,,D. Exum enters the game for J. Johnson,83,102
396,4,2:18.0,,J. Withey misses 2-pt layup from 3 ft,83,102
397,4,2:18.0,Defensive rebound by W. Cauley-Stein,,83,102
398,4,2:06.0,B. McLemore misses 3-pt jump shot from 25 ft,,83,102
399,4,2:05.0,,Defensive rebound by R. Neto,83,102
400,4,1:46.0,,J. Ingles misses 3-pt jump shot from 24 ft,83,102
401,4,1:46.0,Defensive rebound by B. McLemore,,83,102
402,4,1:35.0,D. Collison misses 2-pt layup from 3 ft (block by J. Withey),,83,102
403,4,1:33.0,,Defensive rebound by J. Withey,83,102
404,4,1:24.0,,T. Lyles misses 3-pt jump shot from 24 ft,83,102
405,4,1:24.0,Defensive rebound by A. Tolliver,,83,102
406,4,1:13.0,Personal foul by J. Ingles (drawn by B. McLemore),,83,102
407,4,1:13.0,B. McLemore makes free throw 1 of 2,,84,102
408,4,1:13.0,B. McLemore misses free throw 2 of 2,,84,102
409,4,1:12.0,,Defensive rebound by J. Withey,84,102
410,4,0:53.0,,R. Neto makes 2-pt jump shot from 9 ft (assist by T. Lyles),84,104
411,4,0:31.0,W. Cauley-Stein misses 2-pt jump shot from 13 ft,,84,104
412,4,0:30.0,,Defensive rebound by T. Lyles,84,104
413,4,0:05.0,,R. Neto misses 2-pt layup from 1 ft,84,104
414,4,0:05.0,,Offensive rebound by J. Withey,84,104
415,4,0:03.0,,J. Withey misses 2-pt layup from 1 ft,84,104
416,4,0:02.0,Defensive rebound by A. Tolliver,,84,104
417,4,0:01.0,W. Cauley-Stein misses 3-pt jump shot from 34 ft,,84,104
418,4,0:00.0,Offensive rebound by Team,,84,104
